step,train_loss,bits_used,lr,elapsed_s
10,10.08232,4,9e-06,6.06
20,9.392917,4,1.9e-05,5.92
30,8.9348,4,2.9e-05,6.2
40,8.726587,4,3.9e-05,5.87
50,8.553195,4,4.9e-05,6.07
60,8.397821,4,5.9e-05,6.16
70,8.220842,4,6.9e-05,5.81
80,8.12724,4,7.9e-05,6.12
90,7.917799,4,8.9e-05,6.23
100,7.795027,4,9.9e-05,6.13
110,7.692804,4,0.000109,6.11
120,7.629931,4,0.000119,6.3
130,7.662496,4,0.000129,6.07
140,7.642946,4,0.000139,6.11
150,7.58465,4,0.000149,6.22
160,7.627397,4,0.000159,6.23
170,7.627636,4,0.000169,6.32
180,7.599861,4,0.000179,6.25
190,7.65654,4,0.000189,6.16
200,7.604006,4,0.000199,5.97
210,7.613154,4,0.000209,5.77
220,7.53483,4,0.000219,5.76
230,7.552871,4,0.000229,5.9
240,7.686166,4,0.000239,5.58
250,7.571166,4,0.000249,5.96
260,7.596966,4,0.000259,6.02
270,7.609889,4,0.000269,6.05
280,7.621437,4,0.000279,7.38
290,7.608746,4,0.000289,6.12
300,7.606439,4,0.000299,6.15
310,7.600501,4,0.00029999,6.13
320,7.581481,4,0.00029996,6.13
330,7.595488,4,0.00029991,6.35
340,7.594933,4,0.00029985,5.84
350,7.648472,4,0.00029976,5.87
360,7.610371,4,0.00029965,6.46
370,7.59494,4,0.00029952,6.33
380,7.611362,4,0.00029937,6.16
390,7.615554,4,0.0002992,6.35
400,7.516542,4,0.00029901,6.3
410,7.560899,4,0.0002988,6.18
420,7.606497,4,0.00029856,6.32
430,7.598652,4,0.00029831,5.77
440,7.503388,4,0.00029804,6.33
450,7.593044,4,0.00029775,6.32
460,7.575214,4,0.00029744,6.58
470,7.656314,4,0.00029711,6.64
480,7.53801,4,0.00029676,6.4
490,7.621251,4,0.00029639,6.23
500,7.543748,4,0.000296,5.98
510,7.560319,4,0.00029559,15.49
520,7.584451,4,0.00029516,5.93
530,7.610386,4,0.00029471,5.96
540,7.605507,4,0.00029424,6.32
550,7.574491,4,0.00029375,6.15
560,7.564034,4,0.00029324,5.77
570,7.594602,4,0.00029271,6.17
580,7.563097,4,0.00029217,5.79
590,7.594947,4,0.0002916,6.12
600,7.546461,4,0.00029101,6.05
610,7.659428,4,0.00029041,5.77
620,7.548953,4,0.00028979,6.16
630,7.538653,4,0.00028914,5.64
640,7.605751,4,0.00028848,5.99
650,7.6139,4,0.0002878,5.89
660,7.504405,4,0.0002871,5.98
670,7.551895,4,0.00028639,5.97
680,7.565894,4,0.00028565,5.88
690,7.512383,4,0.0002849,6.03
700,7.455615,4,0.00028412,6.01
710,7.521733,4,0.00028333,6.12
720,7.594243,4,0.00028252,6.63
730,7.576954,4,0.0002817,6.19
740,7.5156,4,0.00028085,6.35
750,7.563419,4,0.00027999,5.95
760,7.548436,4,0.00027911,6.0
770,7.550384,4,0.00027821,6.08
780,7.547012,4,0.0002773,6.0
790,7.511072,4,0.00027637,6.07
800,7.514503,4,0.00027542,6.5
810,7.506186,4,0.00027445,6.36
820,7.527731,4,0.00027347,6.35
830,7.551181,4,0.00027247,6.53
840,7.49075,4,0.00027146,6.2
850,7.563289,4,0.00027042,6.28
860,7.482512,4,0.00026937,6.27
870,7.517587,4,0.00026831,6.18
880,7.578515,4,0.00026723,6.32
890,7.526066,4,0.00026613,6.35
900,7.546536,4,0.00026502,6.24
910,7.564585,4,0.00026389,6.2
920,7.584171,4,0.00026275,6.34
930,7.512673,4,0.00026159,6.26
940,7.591057,4,0.00026041,6.06
950,7.609377,4,0.00025923,6.08
960,7.562641,4,0.00025802,6.07
970,7.486009,4,0.0002568,6.19
980,7.559769,4,0.00025557,6.08
