timestamp_utc,campaign_status,memory_free_pct,swapusage,processes_json
2026-07-18T21:47:32.306849+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1924.50M  free = 1147.50M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6848"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""19.1"",""rss_kib"":""368320"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:48:32.441352+00:00,running,22,vm.swapusage: total = 3072.00M  used = 1975.31M  free = 1096.69M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6848"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""7.4"",""rss_kib"":""145008"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:49:32.520124+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1975.31M  free = 1096.69M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6848"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""13.8"",""rss_kib"":""367072"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:50:32.715228+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1975.31M  free = 1096.69M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6848"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""16.8"",""rss_kib"":""366208"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:51:32.886436+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1967.31M  free = 1104.69M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6848"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""18.6"",""rss_kib"":""365664"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:52:32.981997+00:00,running,22,vm.swapusage: total = 3072.00M  used = 1985.81M  free = 1086.19M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6848"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""7.5"",""rss_kib"":""143120"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:53:33.052950+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1985.81M  free = 1086.19M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6848"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""16.4"",""rss_kib"":""366480"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:54:33.177971+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1977.81M  free = 1094.19M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6848"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""15.6"",""rss_kib"":""366128"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:55:33.412808+00:00,running,21,vm.swapusage: total = 3072.00M  used = 2005.19M  free = 1066.81M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6848"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""19.9"",""rss_kib"":""366816"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:56:33.605174+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2049.88M  free = 1022.12M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6832"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""17.0"",""rss_kib"":""145632"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:57:33.780431+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2041.88M  free = 1030.12M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6832"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""12.9"",""rss_kib"":""145536"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:58:33.877486+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2041.88M  free = 1030.12M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6832"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""15.3"",""rss_kib"":""145840"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T21:59:34.040736+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2041.88M  free = 1030.12M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6832"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""21.0"",""rss_kib"":""145440"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:00:34.268792+00:00,running,20,vm.swapusage: total = 3072.00M  used = 2201.25M  free = 870.75M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6672"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""18.3"",""rss_kib"":""273168"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:01:34.472577+00:00,running,18,vm.swapusage: total = 3072.00M  used = 2138.81M  free = 933.19M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""15.6"",""rss_kib"":""273040"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:02:34.625886+00:00,running,19,vm.swapusage: total = 3072.00M  used = 2141.94M  free = 930.06M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6624"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""16.4"",""rss_kib"":""272944"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:03:34.705410+00:00,running,20,vm.swapusage: total = 3072.00M  used = 2125.94M  free = 946.06M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""14.0"",""rss_kib"":""273248"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:04:34.788774+00:00,running,20,vm.swapusage: total = 3072.00M  used = 2124.75M  free = 947.25M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""18.8"",""rss_kib"":""362640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:05:34.925603+00:00,running,20,vm.swapusage: total = 3072.00M  used = 2108.75M  free = 963.25M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""14.0"",""rss_kib"":""363440"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:06:35.190237+00:00,running,18,vm.swapusage: total = 3072.00M  used = 2082.50M  free = 989.50M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""16.3"",""rss_kib"":""362560"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:07:35.432713+00:00,running,20,vm.swapusage: total = 3072.00M  used = 2135.50M  free = 936.50M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""22.4"",""rss_kib"":""363200"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:08:35.524668+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2158.94M  free = 913.06M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""15.5"",""rss_kib"":""143360"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:09:35.711940+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2102.94M  free = 969.06M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""17.6"",""rss_kib"":""143792"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:10:35.825078+00:00,running,20,vm.swapusage: total = 3072.00M  used = 2070.94M  free = 1001.06M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""20.6"",""rss_kib"":""143504"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:11:35.915907+00:00,running,20,vm.swapusage: total = 3072.00M  used = 2038.94M  free = 1033.06M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""12.9"",""rss_kib"":""143568"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:12:36.123937+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2082.19M  free = 989.81M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""13.7"",""rss_kib"":""364208"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:13:36.334354+00:00,running,19,vm.swapusage: total = 3072.00M  used = 1991.75M  free = 1080.25M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""16.3"",""rss_kib"":""363776"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:14:36.532343+00:00,running,20,vm.swapusage: total = 3072.00M  used = 1991.75M  free = 1080.25M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""15.0"",""rss_kib"":""364176"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:15:36.650994+00:00,running,20,vm.swapusage: total = 3072.00M  used = 2062.69M  free = 1009.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""19.0"",""rss_kib"":""364016"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:16:36.878810+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2088.50M  free = 983.50M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""14.5"",""rss_kib"":""364688"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:17:36.984151+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2080.50M  free = 991.50M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""21.2"",""rss_kib"":""364896"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:18:37.203960+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2072.50M  free = 999.50M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""16.0"",""rss_kib"":""364640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:19:37.446042+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2056.50M  free = 1015.50M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""18.7"",""rss_kib"":""364800"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:20:37.597564+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2096.25M  free = 975.75M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""14.6"",""rss_kib"":""363952"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:21:37.722720+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2080.25M  free = 991.75M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""19.6"",""rss_kib"":""364608"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:22:37.880145+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2072.25M  free = 999.75M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""12.6"",""rss_kib"":""364736"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:23:38.043411+00:00,running,21,vm.swapusage: total = 3072.00M  used = 2064.25M  free = 1007.75M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""17.8"",""rss_kib"":""364208"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:24:38.219709+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2066.38M  free = 1005.62M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""17.9"",""rss_kib"":""144416"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:25:38.448700+00:00,running,21,vm.swapusage: total = 3072.00M  used = 2058.38M  free = 1013.62M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""20.3"",""rss_kib"":""144080"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:26:38.667893+00:00,running,21,vm.swapusage: total = 3072.00M  used = 2050.38M  free = 1021.62M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""21.2"",""rss_kib"":""144096"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:27:38.911488+00:00,running,21,vm.swapusage: total = 3072.00M  used = 2034.38M  free = 1037.62M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""18.9"",""rss_kib"":""144032"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:28:39.142539+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2035.38M  free = 1036.62M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""20.4"",""rss_kib"":""144800"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:29:39.370660+00:00,running,21,vm.swapusage: total = 3072.00M  used = 2027.38M  free = 1044.62M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""19.8"",""rss_kib"":""144928"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:30:39.636166+00:00,running,19,vm.swapusage: total = 3072.00M  used = 2027.38M  free = 1044.62M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""19.9"",""rss_kib"":""144528"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:31:39.744977+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2003.38M  free = 1068.62M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""9.8"",""rss_kib"":""146944"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
2026-07-18T22:32:39.844524+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2009.69M  free = 1062.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""33019"",""cpu_pct"":""14.3"",""rss_kib"":""145136"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s123.json""}]"
