step,train_loss,bits_used,lr,elapsed_s
10,10.077092,2,5.4e-06,6.62
20,9.747584,1,1.14e-05,6.52
30,9.298887,2,1.74e-05,6.48
40,8.965378,1,2.34e-05,6.58
50,8.753222,2,2.94e-05,6.53
60,8.623225,2,3.54e-05,6.56
70,8.475549,1,4.14e-05,6.53
80,8.463597,2,4.74e-05,6.58
90,8.26991,1,5.34e-05,6.53
100,8.203145,2,5.94e-05,6.73
110,8.056014,2,6.54e-05,6.47
120,7.970735,2,7.14e-05,6.25
130,7.819899,2,7.74e-05,6.41
140,7.786634,2,8.34e-05,6.39
150,7.650589,1,8.94e-05,6.35
160,7.623441,1,9.54e-05,6.27
170,7.584568,2,0.0001014,6.45
180,7.541722,2,0.0001074,6.39
190,7.61969,2,0.0001134,6.48
200,7.54809,1,0.0001194,6.54
210,7.593746,2,0.0001254,6.57
220,7.575212,2,0.0001314,6.45
230,7.536719,1,0.0001374,6.51
240,7.53054,1,0.0001434,6.51
250,7.544361,2,0.0001494,6.52
260,7.578977,1,0.0001554,6.47
270,7.55948,2,0.0001614,6.5
280,7.567941,1,0.0001674,6.47
290,7.638111,1,0.0001734,6.58
300,7.635716,1,0.0001794,6.37
310,7.559964,1,0.0001854,6.52
320,7.571191,2,0.0001914,6.78
330,7.584734,2,0.0001974,6.58
340,7.660951,2,0.0002034,6.52
350,7.579007,1,0.0002094,6.57
360,7.634784,1,0.0002154,6.56
370,7.634958,1,0.0002214,6.56
380,7.604371,2,0.0002274,6.73
390,7.570488,2,0.0002334,6.68
400,7.601334,2,0.0002394,6.6
410,7.672086,1,0.0002454,6.58
420,7.594644,1,0.0002514,6.58
430,7.618584,2,0.0002574,6.45
440,7.527713,2,0.0002634,6.07
450,7.634627,2,0.0002694,6.21
460,7.574664,2,0.0002754,6.06
470,7.596729,2,0.0002814,6.27
480,7.652132,2,0.0002874,6.47
490,7.668364,2,0.0002934,6.57
500,7.610642,2,0.0002994,6.33
510,7.555016,1,0.0003,28.43
520,7.553889,2,0.0003,6.53
530,7.615566,2,0.00029999,6.46
540,7.610732,1,0.00029999,6.49
550,7.571143,2,0.00029998,6.46
560,7.593243,2,0.00029997,6.38
570,7.494018,1,0.00029996,6.5
580,7.634281,2,0.00029995,6.48
590,7.610575,2,0.00029994,6.54
600,7.569204,4,0.00029992,6.35
610,7.632154,1,0.0002999,6.45
620,7.631224,2,0.00029988,6.43
630,7.603053,2,0.00029986,6.45
640,7.583402,2,0.00029984,6.45
650,7.601927,2,0.00029982,6.47
660,7.624076,2,0.00029979,6.56
670,7.579703,2,0.00029977,6.56
680,7.57112,2,0.00029974,6.52
690,7.610185,2,0.00029971,6.48
700,7.555007,2,0.00029968,6.48
710,7.578277,2,0.00029964,6.44
720,7.583391,1,0.00029961,6.47
730,7.606812,2,0.00029957,6.47
740,7.642761,2,0.00029953,6.59
750,7.565497,2,0.00029949,6.57
760,7.577435,2,0.00029945,6.5
770,7.563112,2,0.00029941,6.57
780,7.553481,2,0.00029936,6.44
790,7.61161,2,0.00029932,6.58
800,7.581981,1,0.00029927,6.7
810,7.531536,2,0.00029922,6.46
820,7.586951,2,0.00029917,6.39
830,7.590114,2,0.00029911,6.44
840,7.621161,1,0.00029906,6.47
850,7.577335,2,0.000299,6.58
860,7.596118,2,0.00029894,6.39
870,7.631858,2,0.00029888,6.43
880,7.575113,2,0.00029882,6.69
890,7.607002,2,0.00029876,6.59
900,7.571254,1,0.0002987,6.46
910,7.557117,2,0.00029863,6.5
920,7.548657,1,0.00029856,6.49
930,7.529167,2,0.00029849,6.36
940,7.582071,4,0.00029842,6.03
950,7.524194,2,0.00029835,6.13
960,7.521271,2,0.00029828,6.03
970,7.550107,2,0.0002982,6.22
980,7.612314,2,0.00029812,6.5
990,7.579453,2,0.00029804,6.56
1000,7.553142,2,0.00029796,6.6
1010,7.490007,1,0.00029788,28.89
1020,7.600857,2,0.0002978,6.5
1030,7.616137,2,0.00029771,6.53
1040,7.581419,2,0.00029762,6.61
1050,7.549385,2,0.00029753,6.74
1060,7.592324,2,0.00029744,6.54
1070,7.538338,2,0.00029735,6.47
1080,7.546888,2,0.00029726,6.54
1090,7.585255,1,0.00029716,6.42
1100,7.587509,2,0.00029707,6.78
1110,7.536531,2,0.00029697,6.49
1120,7.504386,1,0.00029687,6.45
1130,7.535459,1,0.00029677,6.51
1140,7.53661,2,0.00029666,6.64
1150,7.561902,2,0.00029656,6.54
1160,7.49815,2,0.00029645,6.54
1170,7.571273,2,0.00029634,6.56
1180,7.514892,2,0.00029623,6.54
1190,7.520155,2,0.00029612,6.53
1200,7.506212,2,0.00029601,6.57
1210,7.578865,2,0.0002959,6.54
1220,7.598111,2,0.00029578,6.58
1230,7.51599,2,0.00029566,6.58
1240,7.546083,2,0.00029554,6.51
1250,7.509306,2,0.00029542,6.73
1260,7.533196,2,0.0002953,6.61
1270,7.543873,1,0.00029518,6.54
1280,7.537131,2,0.00029505,6.69
1290,7.563833,2,0.00029492,6.63
1300,7.570159,2,0.00029479,6.58
1310,7.515219,2,0.00029466,6.49
1320,7.545664,2,0.00029453,6.81
1330,7.600347,2,0.0002944,6.58
1340,7.574372,1,0.00029426,6.55
1350,7.548593,2,0.00029413,6.49
1360,7.608154,2,0.00029399,6.64
1370,7.537676,2,0.00029385,6.51
1380,7.536005,2,0.00029371,6.63
1390,7.555835,1,0.00029356,6.47
1400,7.527118,2,0.00029342,6.63
1410,7.490434,2,0.00029327,6.6
1420,7.52581,2,0.00029313,6.54
1430,7.623734,1,0.00029298,6.52
1440,7.508727,1,0.00029283,5.98
1450,7.557772,2,0.00029267,6.19
1460,7.548635,1,0.00029252,6.08
1470,7.481083,1,0.00029236,6.32
1480,7.486272,2,0.00029221,6.64
1490,7.510709,1,0.00029205,6.56
1500,7.570895,2,0.00029189,6.57
