step,train_loss,bits_used,lr,elapsed_s
10,10.049556,2,9e-06,6.13
20,9.581979,1,1.9e-05,6.08
30,9.093661,2,2.9e-05,6.08
40,8.810496,1,3.9e-05,6.13
50,8.604695,2,4.9e-05,6.13
60,8.446877,2,5.9e-05,6.09
70,8.253598,1,6.9e-05,5.98
80,8.196836,2,7.9e-05,6.0
90,7.982994,1,8.9e-05,6.02
100,7.923871,2,9.9e-05,6.05
110,7.784069,2,0.000109,5.98
120,7.725052,2,0.000119,5.95
130,7.627242,2,0.000129,6.01
140,7.642879,2,0.000139,6.0
150,7.54852,1,0.000149,6.0
160,7.55699,1,0.000159,5.99
170,7.563811,2,0.000169,6.06
180,7.534727,2,0.000179,6.02
190,7.635863,2,0.000189,6.08
200,7.572107,1,0.000199,6.1
210,7.621838,2,0.000209,6.11
220,7.604377,2,0.000219,6.08
230,7.565411,1,0.000229,6.11
240,7.556393,1,0.000239,6.11
250,7.572699,2,0.000249,6.1
260,7.600995,1,0.000259,6.15
270,7.586856,2,0.000269,6.16
280,7.593029,1,0.000279,6.1
290,7.665794,1,0.000289,6.18
300,7.660315,1,0.000299,6.08
310,7.585147,1,0.00029999,6.33
320,7.591013,2,0.00029996,6.79
330,7.609404,2,0.00029991,6.3
340,7.677255,2,0.00029985,6.18
350,7.594756,1,0.00029976,6.31
360,7.648061,1,0.00029965,6.31
370,7.647841,1,0.00029952,6.43
380,7.614317,2,0.00029937,6.3
390,7.576349,2,0.0002992,6.27
400,7.609659,2,0.00029901,6.25
410,7.678367,1,0.0002988,6.15
420,7.600769,1,0.00029856,6.19
430,7.620441,2,0.00029831,6.39
440,7.526055,2,0.00029804,6.16
450,7.635194,2,0.00029775,6.37
460,7.574829,2,0.00029744,6.48
470,7.592227,2,0.00029711,6.04
480,7.650178,2,0.00029676,6.09
490,7.659644,2,0.00029639,6.06
500,7.597098,2,0.000296,6.08
510,7.58888,1,0.00029559,15.63
520,7.57804,1,0.00029516,5.97
530,7.586073,2,0.00029471,5.99
540,7.610368,2,0.00029424,6.0
550,7.523232,2,0.00029375,6.01
560,7.560929,1,0.00029324,5.97
570,7.515211,2,0.00029271,5.99
580,7.540908,2,0.00029217,6.03
590,7.625448,1,0.0002916,6.06
600,7.55171,2,0.00029101,6.76
610,7.561826,2,0.00029041,6.29
620,7.629451,1,0.00028979,6.14
630,7.592419,2,0.00028914,6.08
640,7.567143,2,0.00028848,6.11
650,7.558068,4,0.0002878,6.09
660,7.640048,1,0.0002871,6.03
670,7.608436,2,0.00028639,6.13
680,7.574756,2,0.00028565,6.19
690,7.625282,2,0.0002849,6.15
700,7.577579,2,0.00028412,6.12
710,7.592804,2,0.00028333,6.17
720,7.589885,2,0.00028252,6.17
730,7.584479,2,0.0002817,6.09
740,7.592031,2,0.00028085,6.08
750,7.599605,2,0.00027999,6.2
760,7.580133,2,0.00027911,5.93
770,7.536187,1,0.00027821,6.08
780,7.591103,2,0.0002773,6.11
790,7.593264,2,0.00027637,6.18
800,7.504631,2,0.00027542,6.15
810,7.51533,2,0.00027445,6.16
820,7.54453,2,0.00027347,6.16
830,7.568532,2,0.00027247,6.15
