step,train_loss,bits_used,lr,elapsed_s
10,10.121479,2,5.4e-06,4.83
20,9.711343,2,1.14e-05,4.68
30,9.289735,1,1.74e-05,4.65
40,9.030466,1,2.34e-05,4.65
50,8.749562,2,2.94e-05,4.71
60,8.635833,1,3.54e-05,4.62
70,8.479561,2,4.14e-05,4.73
80,8.388051,2,4.74e-05,4.69
90,8.310412,2,5.34e-05,4.65
100,8.122424,1,5.94e-05,4.68
110,8.02748,2,6.54e-05,4.66
120,7.921662,1,7.14e-05,4.67
130,7.825809,1,7.74e-05,4.66
140,7.799769,2,8.34e-05,4.68
150,7.685341,2,8.94e-05,4.68
160,7.614298,2,9.54e-05,4.69
170,7.608228,2,0.0001014,4.66
180,7.56509,2,0.0001074,4.71
190,7.602955,2,0.0001134,4.7
200,7.551567,2,0.0001194,4.66
210,7.606613,2,0.0001254,4.7
220,7.591389,2,0.0001314,4.66
230,7.530237,2,0.0001374,4.64
240,7.588181,1,0.0001434,4.65
250,7.612148,2,0.0001494,4.69
260,7.627045,1,0.0001554,4.68
270,7.609226,1,0.0001614,4.69
280,7.570857,2,0.0001674,4.74
290,7.589916,2,0.0001734,4.7
300,7.649499,1,0.0001794,4.67
310,7.620932,2,0.0001854,4.72
320,7.571592,1,0.0001914,4.71
330,7.539721,1,0.0001974,4.69
340,7.709799,2,0.0002034,4.69
350,7.633051,1,0.0002094,4.68
360,7.579709,2,0.0002154,4.64
370,7.582194,2,0.0002214,4.67
380,7.566814,2,0.0002274,4.67
390,7.620014,1,0.0002334,4.69
400,7.592591,2,0.0002394,4.69
410,7.617779,1,0.0002454,4.66
420,7.545817,1,0.0002514,4.59
430,7.618215,2,0.0002574,4.72
440,7.610175,2,0.0002634,4.7
450,7.634073,1,0.0002694,4.71
460,7.556199,2,0.0002754,4.71
470,7.608067,2,0.0002814,4.69
480,7.582639,2,0.0002874,4.72
490,7.660607,2,0.0002934,4.67
500,7.561694,2,0.0002994,4.72
510,7.614891,2,0.0003,19.57
520,7.604548,2,0.0003,4.63
530,7.56612,1,0.00029999,4.68
540,7.616086,1,0.00029999,4.7
550,7.634262,1,0.00029998,4.65
560,7.608823,1,0.00029997,4.65
570,7.57863,2,0.00029996,4.69
580,7.631599,2,0.00029995,4.65
590,7.58704,2,0.00029994,4.68
600,7.583072,2,0.00029992,4.7
610,7.549769,2,0.0002999,4.65
620,7.573113,1,0.00029988,4.63
630,7.588033,1,0.00029986,4.65
640,7.633555,2,0.00029984,4.7
650,7.61335,2,0.00029982,4.67
660,7.557025,1,0.00029979,4.73
670,7.540714,2,0.00029977,4.72
680,7.610755,2,0.00029974,4.67
690,7.591827,2,0.00029971,4.7
700,7.564021,2,0.00029968,4.71
710,7.61094,1,0.00029964,4.65
720,7.561134,2,0.00029961,4.67
730,7.538463,2,0.00029957,4.71
740,7.56666,2,0.00029953,4.69
750,7.572393,2,0.00029949,4.64
760,7.500367,1,0.00029945,4.66
770,7.597126,2,0.00029941,4.73
780,7.594732,2,0.00029936,4.74
790,7.561815,2,0.00029932,4.68
800,7.564832,2,0.00029927,4.73
810,7.528076,2,0.00029922,4.72
820,7.724597,1,0.00029917,4.66
830,7.497572,2,0.00029911,4.73
840,7.59455,2,0.00029906,4.68
850,7.540143,2,0.000299,4.74
860,7.591843,2,0.00029894,4.68
870,7.616717,2,0.00029888,4.67
880,7.57363,1,0.00029882,4.65
890,7.531276,1,0.00029876,4.7
900,7.616106,2,0.0002987,4.71
910,7.523053,2,0.00029863,4.69
920,7.522124,1,0.00029856,4.66
930,7.552336,2,0.00029849,4.66
940,7.547246,2,0.00029842,4.66
950,7.586657,2,0.00029835,4.66
960,7.600684,2,0.00029828,4.75
970,7.506607,2,0.0002982,4.7
980,7.542964,2,0.00029812,4.72
990,7.627626,2,0.00029804,4.68
1000,7.55748,2,0.00029796,4.72
1010,7.540827,2,0.00029788,19.64
1020,7.547832,1,0.0002978,4.63
1030,7.532453,1,0.00029771,4.68
1040,7.53327,4,0.00029762,4.68
1050,7.57794,2,0.00029753,4.69
1060,7.557405,2,0.00029744,4.65
1070,7.5741,2,0.00029735,4.69
1080,7.585131,2,0.00029726,4.64
1090,7.557295,1,0.00029716,4.67
1100,7.593262,2,0.00029707,4.67
1110,7.560257,1,0.00029697,4.68
1120,7.520525,2,0.00029687,4.67
1130,7.494012,2,0.00029677,4.65
1140,7.588156,2,0.00029666,4.71
1150,7.557254,1,0.00029656,4.66
1160,7.541574,2,0.00029645,4.66
1170,7.513521,1,0.00029634,4.69
1180,7.497529,2,0.00029623,4.68
1190,7.523267,2,0.00029612,4.72
1200,7.508109,2,0.00029601,4.69
1210,7.450374,1,0.0002959,4.61
1220,7.531881,2,0.00029578,4.75
1230,7.55163,2,0.00029566,4.68
1240,7.546877,1,0.00029554,4.64
1250,7.596594,2,0.00029542,4.71
1260,7.553235,1,0.0002953,4.65
1270,7.5847,1,0.00029518,4.65
1280,7.547289,2,0.00029505,4.69
1290,7.514583,1,0.00029492,4.72
1300,7.561817,1,0.00029479,4.65
1310,7.513855,1,0.00029466,4.69
1320,7.592559,2,0.00029453,4.74
1330,7.575065,2,0.0002944,4.73
1340,7.46167,2,0.00029426,4.7
1350,7.537254,2,0.00029413,4.7
1360,7.535596,2,0.00029399,4.68
1370,7.534434,1,0.00029385,4.63
1380,7.499678,2,0.00029371,4.68
1390,7.559852,1,0.00029356,4.7
1400,7.552216,2,0.00029342,4.67
1410,7.534611,2,0.00029327,4.71
1420,7.530512,2,0.00029313,4.69
1430,7.509566,2,0.00029298,4.69
1440,7.470109,2,0.00029283,4.64
1450,7.548845,1,0.00029267,4.67
1460,7.542872,1,0.00029252,4.71
1470,7.509056,2,0.00029236,4.65
1480,7.519968,2,0.00029221,4.72
1490,7.527491,2,0.00029205,4.68
1500,7.524521,1,0.00029189,4.73
1510,7.51006,1,0.00029173,19.61
1520,7.536937,2,0.00029156,4.71
1530,7.512601,1,0.0002914,4.67
1540,7.57109,2,0.00029123,4.72
1550,7.496731,2,0.00029106,4.7
1560,7.531506,1,0.0002909,4.64
1570,7.548353,2,0.00029072,4.7
1580,7.557023,1,0.00029055,4.71
1590,7.549403,2,0.00029038,4.71
1600,7.511439,2,0.0002902,4.72
1610,7.518688,2,0.00029003,4.67
1620,7.603943,1,0.00028985,4.73
1630,7.542155,2,0.00028967,4.64
1640,7.494643,1,0.00028948,4.71
1650,7.517699,1,0.0002893,4.67
1660,7.506898,2,0.00028912,4.65
1670,7.501196,2,0.00028893,4.69
1680,7.556459,2,0.00028874,4.76
1690,7.513982,1,0.00028855,4.67
1700,7.538395,2,0.00028836,4.75
1710,7.586638,2,0.00028817,4.78
1720,7.52293,1,0.00028798,4.62
1730,7.533542,2,0.00028778,4.68
1740,7.481177,2,0.00028758,4.74
1750,7.485392,2,0.00028739,4.7
1760,7.546731,1,0.00028719,4.68
1770,7.483238,2,0.00028698,4.69
1780,7.561855,1,0.00028678,4.63
1790,7.512996,2,0.00028658,4.68
1800,7.519587,2,0.00028637,4.65
1810,7.607869,1,0.00028616,4.66
1820,7.557557,1,0.00028596,4.66
1830,7.564511,2,0.00028575,4.72
1840,7.502651,2,0.00028553,4.68
1850,7.526424,2,0.00028532,4.7
1860,7.538026,1,0.00028511,4.63
1870,7.543899,1,0.00028489,4.65
1880,7.467944,1,0.00028467,4.69
1890,7.477128,2,0.00028445,4.69
1900,7.497116,1,0.00028423,4.64
1910,7.511911,2,0.00028401,4.69
1920,7.539811,2,0.00028379,4.66
1930,7.554027,2,0.00028356,4.64
1940,7.502762,1,0.00028333,4.68
1950,7.496354,2,0.00028311,4.72
1960,7.495009,1,0.00028288,4.72
1970,7.545644,1,0.00028265,4.64
1980,7.470006,1,0.00028241,4.69
1990,7.51585,2,0.00028218,4.7
2000,7.518726,1,0.00028194,4.66
2010,7.513444,1,0.00028171,19.6
2020,7.52455,2,0.00028147,4.74
2030,7.586278,2,0.00028123,4.69
2040,7.478865,2,0.00028099,4.67
2050,7.5594,1,0.00028075,4.69
2060,7.512006,2,0.0002805,4.75
2070,7.566926,2,0.00028026,4.73
2080,7.498718,2,0.00028001,4.74
2090,7.496916,2,0.00027976,4.68
2100,7.506288,2,0.00027951,4.71
2110,7.528106,1,0.00027926,4.7
2120,7.504589,1,0.00027901,4.67
2130,7.531466,2,0.00027876,4.74
2140,7.495335,2,0.0002785,4.71
2150,7.457081,1,0.00027824,4.66
2160,7.511507,1,0.00027799,4.69
2170,7.487557,1,0.00027773,4.67
2180,7.507028,2,0.00027747,4.7
2190,7.590564,1,0.0002772,4.71
2200,7.513193,2,0.00027694,4.72
2210,7.48015,2,0.00027668,4.74
2220,7.542333,1,0.00027641,4.68
2230,7.498551,2,0.00027614,4.71
2240,7.515097,2,0.00027587,4.63
2250,7.549879,1,0.0002756,4.66
2260,7.538366,2,0.00027533,4.69
2270,7.543282,1,0.00027506,4.71
2280,7.458669,1,0.00027478,4.7
2290,7.555999,2,0.00027451,4.75
2300,7.528451,2,0.00027423,4.66
2310,7.473893,1,0.00027395,4.73
2320,7.466924,1,0.00027367,4.7
2330,7.48738,1,0.00027339,4.69
2340,7.477835,2,0.00027311,4.71
2350,7.545479,1,0.00027282,4.65
2360,7.53662,2,0.00027254,4.67
2370,7.520303,2,0.00027225,4.69
2380,7.516383,1,0.00027196,4.64
2390,7.503163,2,0.00027167,4.72
2400,7.47559,2,0.00027138,4.72
2410,7.571891,1,0.00027109,4.6
2420,7.552652,2,0.0002708,4.71
2430,7.500751,2,0.0002705,4.66
2440,7.431403,1,0.00027021,4.71
2450,7.596568,2,0.00026991,4.69
2460,7.565792,2,0.00026961,4.7
2470,7.514145,2,0.00026931,4.7
2480,7.519167,2,0.00026901,4.7
2490,7.478791,1,0.00026871,4.7
2500,7.51341,1,0.0002684,4.71
2510,7.474264,2,0.0002681,19.48
2520,7.504295,2,0.00026779,4.69
2530,7.469947,1,0.00026748,4.68
2540,7.516173,1,0.00026717,4.67
2550,7.49377,2,0.00026686,4.71
2560,7.48005,2,0.00026655,4.72
2570,7.541985,2,0.00026624,4.74
2580,7.566486,2,0.00026592,4.7
2590,7.522532,2,0.00026561,4.74
2600,7.436668,2,0.00026529,4.72
2610,7.461021,2,0.00026497,4.72
2620,7.508149,2,0.00026465,4.72
2630,7.496703,2,0.00026433,4.69
2640,7.563011,2,0.00026401,4.77
2650,7.472807,2,0.00026369,4.68
2660,7.451676,2,0.00026337,4.76
2670,7.52546,1,0.00026304,4.69
2680,7.486612,2,0.00026271,4.7
2690,7.502816,1,0.00026239,4.73
2700,7.483302,1,0.00026206,4.67
2710,7.488768,2,0.00026173,4.75
2720,7.50601,1,0.00026139,4.71
2730,7.500806,2,0.00026106,4.7
2740,7.447894,2,0.00026073,4.71
2750,7.50899,1,0.00026039,4.69
2760,7.472424,2,0.00026006,4.71
2770,7.529208,2,0.00025972,4.7
2780,7.531434,2,0.00025938,4.65
2790,7.500783,1,0.00025904,4.7
2800,7.55122,1,0.0002587,4.72
2810,7.492818,2,0.00025836,4.72
2820,7.476931,2,0.00025801,4.66
2830,7.588975,2,0.00025767,4.7
2840,7.500778,2,0.00025732,4.71
2850,7.530087,1,0.00025697,4.62
2860,7.500158,2,0.00025663,4.74
2870,7.506638,2,0.00025628,4.65
2880,7.483611,2,0.00025593,4.7
2890,7.473313,2,0.00025557,4.71
2900,7.56654,2,0.00025522,4.66
2910,7.506355,2,0.00025487,4.67
2920,7.478477,2,0.00025451,4.71
2930,7.54805,2,0.00025416,4.74
2940,7.534806,1,0.0002538,4.66
2950,7.490981,2,0.00025344,4.68
2960,7.52792,1,0.00025308,4.78
2970,7.505013,2,0.00025272,4.75
2980,7.444338,1,0.00025236,4.73
2990,7.483531,1,0.00025199,4.67
3000,7.470316,1,0.00025163,4.67
3010,7.497039,2,0.00025126,19.53
3020,7.526654,2,0.0002509,4.71
3030,7.530924,1,0.00025053,4.67
3040,7.462605,2,0.00025016,4.69
3050,7.473564,2,0.00024979,4.66
3060,7.609951,2,0.00024942,4.73
3070,7.482962,1,0.00024905,4.64
3080,7.484641,2,0.00024867,4.7
3090,7.577002,1,0.0002483,4.69
3100,7.48921,2,0.00024793,4.72
3110,7.508914,1,0.00024755,4.66
3120,7.503453,2,0.00024717,4.71
3130,7.486362,1,0.00024679,4.65
3140,7.49524,1,0.00024641,4.73
3150,7.495453,1,0.00024603,4.7
3160,7.535057,2,0.00024565,4.67
3170,7.484334,2,0.00024527,4.65
3180,7.517677,2,0.00024489,4.67
3190,7.448111,2,0.0002445,4.71
3200,7.463682,2,0.00024412,4.72
3210,7.503068,2,0.00024373,4.71
3220,7.464774,2,0.00024334,4.72
3230,7.519761,2,0.00024295,4.68
3240,7.476184,2,0.00024256,4.7
3250,7.439735,2,0.00024217,4.68
3260,7.448374,2,0.00024178,4.67
3270,7.513788,2,0.00024139,4.72
3280,7.514778,2,0.00024099,4.73
3290,7.506393,2,0.0002406,4.71
3300,7.429732,2,0.0002402,4.68
3310,7.506151,2,0.0002398,4.72
3320,7.49239,2,0.00023941,4.68
3330,7.492263,2,0.00023901,4.71
3340,7.541143,2,0.00023861,4.76
3350,7.543372,2,0.00023821,4.72
3360,7.563353,1,0.00023781,4.7
3370,7.501726,2,0.0002374,4.7
3380,7.462692,2,0.000237,4.69
3390,7.479109,2,0.0002366,4.66
3400,7.465018,2,0.00023619,4.72
3410,7.559516,2,0.00023578,4.72
3420,7.715751,2,0.00023538,4.71
3430,7.5283,1,0.00023497,4.67
3440,7.457377,4,0.00023456,4.72
3450,7.464896,2,0.00023415,4.7
3460,7.701132,1,0.00023374,4.71
3470,7.479645,1,0.00023333,4.68
3480,7.438465,2,0.00023291,4.68
3490,7.393521,2,0.0002325,4.61
3500,7.509834,2,0.00023208,4.67
3510,7.453637,1,0.00023167,19.43
3520,7.477254,1,0.00023125,4.68
3530,7.473269,2,0.00023083,4.68
3540,7.471971,2,0.00023042,4.67
3550,7.525423,2,0.00023,4.74
3560,7.501933,2,0.00022958,4.68
3570,7.463503,1,0.00022916,4.69
3580,7.46114,1,0.00022873,4.73
3590,7.497693,4,0.00022831,4.71
3600,7.428347,2,0.00022789,4.75
3610,7.473575,2,0.00022746,4.64
3620,7.499225,4,0.00022704,4.69
3630,7.433407,2,0.00022661,4.71
3640,7.465813,2,0.00022619,4.71
3650,7.52342,2,0.00022576,4.72
3660,7.391124,2,0.00022533,4.74
3670,7.474853,2,0.0002249,4.71
3680,7.472766,2,0.00022447,4.73
3690,7.499394,1,0.00022404,4.65
3700,7.770622,1,0.00022361,4.71
3710,7.467142,1,0.00022317,4.7
3720,7.49245,1,0.00022274,4.66
3730,7.488576,2,0.00022231,4.66
3740,7.517953,2,0.00022187,4.69
3750,7.566814,1,0.00022144,4.72
3760,7.47048,1,0.000221,4.65
3770,7.478499,2,0.00022056,4.73
3780,7.468929,2,0.00022012,4.68
3790,7.511629,2,0.00021968,4.72
3800,7.527451,4,0.00021925,4.7
3810,7.427793,2,0.0002188,4.71
3820,7.431015,2,0.00021836,4.71
3830,7.53444,2,0.00021792,4.66
3840,7.43755,1,0.00021748,4.68
3850,7.425245,1,0.00021704,4.65
3860,7.413446,2,0.00021659,4.69
3870,7.438226,2,0.00021615,4.65
3880,7.465807,2,0.0002157,4.74
3890,7.448731,2,0.00021525,4.62
3900,7.478175,1,0.00021481,4.72
3910,7.460847,2,0.00021436,4.69
3920,7.452078,2,0.00021391,4.78
3930,7.463498,1,0.00021346,4.66
3940,7.404485,2,0.00021301,4.74
3950,7.460151,2,0.00021256,4.68
3960,7.464294,2,0.00021211,4.7
3970,7.46391,2,0.00021166,4.75
3980,7.447266,2,0.00021121,4.69
3990,7.418244,2,0.00021075,4.73
4000,7.471917,2,0.0002103,4.63
4010,7.456069,1,0.00020985,19.57
4020,7.470359,1,0.00020939,4.7
4030,7.500013,2,0.00020893,4.66
4040,7.462858,2,0.00020848,4.7
4050,7.471937,2,0.00020802,4.73
4060,7.478417,2,0.00020756,4.72
4070,7.528601,1,0.0002071,4.65
4080,7.482942,2,0.00020665,4.73
4090,7.435373,2,0.00020619,4.73
4100,7.458113,1,0.00020573,4.74
4110,7.41893,2,0.00020526,4.7
4120,7.437599,2,0.0002048,4.73
4130,7.491053,2,0.00020434,4.71
4140,7.520628,1,0.00020388,4.66
4150,7.474017,2,0.00020342,4.7
