step,train_loss,bits_used,lr,elapsed_s
10,10.020378,2,5.4e-06,8.08
20,9.612161,2,1.14e-05,7.61
30,9.104749,2,1.74e-05,7.74
40,8.865023,2,2.34e-05,7.77
50,8.704712,2,2.94e-05,7.8
60,8.584371,2,3.54e-05,7.79
70,8.403302,2,4.14e-05,7.86
80,8.392846,2,4.74e-05,7.79
90,8.212253,2,5.34e-05,7.83
100,8.145817,2,5.94e-05,7.78
110,8.008288,2,6.54e-05,7.79
120,7.919813,2,7.14e-05,7.79
130,7.779538,2,7.74e-05,7.79
140,7.754708,2,8.34e-05,7.7
150,7.628582,2,8.94e-05,7.74
160,7.603251,2,9.54e-05,7.81
170,7.580026,2,0.0001014,7.84
180,7.52788,2,0.0001074,7.94
190,7.611009,2,0.0001134,7.79
200,7.547996,2,0.0001194,7.89
210,7.592148,2,0.0001254,7.87
220,7.570704,2,0.0001314,7.82
230,7.540439,2,0.0001374,7.96
240,7.528792,2,0.0001434,7.91
250,7.545355,2,0.0001494,8.0
260,7.576235,2,0.0001554,8.16
270,7.562271,2,0.0001614,7.9
280,7.570153,2,0.0001674,7.81
290,7.632325,2,0.0001734,7.98
300,7.631695,2,0.0001794,7.84
310,7.555285,2,0.0001854,7.77
320,7.568183,2,0.0001914,7.88
330,7.581163,2,0.0001974,8.03
340,7.652272,2,0.0002034,7.81
350,7.575601,2,0.0002094,7.89
360,7.633338,2,0.0002154,7.91
370,7.631263,2,0.0002214,7.87
380,7.605109,2,0.0002274,7.83
390,7.57005,2,0.0002334,7.87
400,7.602016,2,0.0002394,7.91
410,7.666894,2,0.0002454,7.81
420,7.595097,2,0.0002514,7.79
430,7.617263,2,0.0002574,7.79
440,7.524855,2,0.0002634,7.32
450,7.631718,2,0.0002694,7.25
460,7.573891,2,0.0002754,7.25
470,7.595667,2,0.0002814,7.32
480,7.646943,2,0.0002874,7.77
490,7.663583,2,0.0002934,7.82
500,7.601062,2,0.0002994,7.93
510,7.54954,2,0.0003,36.17
520,7.551561,2,0.0003,7.92
530,7.614239,2,0.00029999,7.83
540,7.604586,2,0.00029999,7.88
550,7.563968,2,0.00029998,7.93
560,7.587374,2,0.00029997,7.96
570,7.490468,2,0.00029996,7.9
580,7.626874,2,0.00029995,7.91
590,7.605849,2,0.00029994,7.85
600,7.561764,2,0.00029992,7.92
610,7.626372,2,0.0002999,7.95
620,7.622411,2,0.00029988,7.88
630,7.594667,2,0.00029986,7.92
640,7.579355,2,0.00029984,7.8
650,7.597762,2,0.00029982,7.93
660,7.620026,2,0.00029979,7.92
670,7.573014,2,0.00029977,7.84
680,7.567661,2,0.00029974,7.87
690,7.609385,2,0.00029971,8.01
700,7.550055,2,0.00029968,8.06
710,7.573553,2,0.00029964,8.17
720,7.580426,2,0.00029961,8.0
730,7.600556,2,0.00029957,7.91
740,7.637235,2,0.00029953,8.07
750,7.562857,2,0.00029949,8.0
760,7.57424,2,0.00029945,8.21
770,7.556591,2,0.00029941,7.97
780,7.549517,2,0.00029936,7.93
790,7.609837,2,0.00029932,7.79
800,7.579096,2,0.00029927,7.69
810,7.52878,2,0.00029922,11.63
820,7.581435,2,0.00029917,7.69
830,7.584632,2,0.00029911,7.63
840,7.617749,2,0.00029906,7.87
850,7.570811,2,0.000299,8.26
860,7.589341,2,0.00029894,8.05
870,7.631387,2,0.00029888,7.75
880,7.571216,2,0.00029882,7.64
890,7.60242,2,0.00029876,7.54
900,7.565848,2,0.0002987,7.75
910,7.55276,2,0.00029863,7.69
920,7.545201,2,0.00029856,7.62
930,7.527867,2,0.00029849,7.67
940,7.576793,2,0.00029842,7.1
950,7.521515,2,0.00029835,7.18
960,7.516781,2,0.00029828,7.28
970,7.546378,2,0.0002982,7.72
980,7.611647,2,0.00029812,7.7
990,7.574626,2,0.00029804,7.67
1000,7.550524,2,0.00029796,7.83
1010,7.487383,2,0.00029788,35.79
1020,7.598918,2,0.0002978,7.86
1030,7.612406,2,0.00029771,8.04
1040,7.57902,2,0.00029762,8.2
1050,7.548535,2,0.00029753,8.05
1060,7.589827,2,0.00029744,8.29
1070,7.534979,2,0.00029735,7.94
1080,7.546745,2,0.00029726,7.84
1090,7.583351,2,0.00029716,7.81
1100,7.583618,2,0.00029707,7.79
1110,7.536175,2,0.00029697,7.64
1120,7.499897,2,0.00029687,7.75
1130,7.528302,2,0.00029677,7.72
1140,7.532835,2,0.00029666,7.57
1150,7.556663,2,0.00029656,7.64
1160,7.49645,2,0.00029645,7.5
1170,7.56949,2,0.00029634,7.77
1180,7.511306,2,0.00029623,7.72
1190,7.518261,2,0.00029612,7.72
1200,7.502944,2,0.00029601,7.93
1210,7.577205,2,0.0002959,8.0
1220,7.595196,2,0.00029578,7.97
1230,7.514782,2,0.00029566,8.0
1240,7.547878,2,0.00029554,7.94
1250,7.508161,2,0.00029542,7.89
1260,7.530161,2,0.0002953,7.93
1270,7.541118,2,0.00029518,8.0
1280,7.535088,2,0.00029505,7.93
1290,7.561912,2,0.00029492,8.02
1300,7.569046,2,0.00029479,7.77
1310,7.511519,2,0.00029466,7.93
1320,7.541673,2,0.00029453,7.89
1330,7.59899,2,0.0002944,7.91
1340,7.572159,2,0.00029426,7.93
1350,7.547768,2,0.00029413,7.85
1360,7.608765,2,0.00029399,8.06
1370,7.537981,2,0.00029385,7.98
1380,7.535867,2,0.00029371,7.92
1390,7.556054,2,0.00029356,7.79
1400,7.528529,2,0.00029342,8.19
1410,7.489319,2,0.00029327,7.97
1420,7.528376,2,0.00029313,7.85
1430,7.624461,2,0.00029298,7.72
1440,7.506787,2,0.00029283,7.29
1450,7.555045,2,0.00029267,7.24
1460,7.547739,2,0.00029252,7.24
1470,7.478537,2,0.00029236,7.45
1480,7.482781,2,0.00029221,7.85
1490,7.507491,2,0.00029205,8.07
1500,7.568822,2,0.00029189,7.92
1510,7.516556,2,0.00029173,36.11
1520,7.508543,2,0.00029156,7.9
1530,7.555042,2,0.0002914,7.85
1540,7.543173,2,0.00029123,7.93
1550,7.521623,2,0.00029106,7.99
1560,7.604167,2,0.0002909,7.99
1570,7.510061,2,0.00029072,7.92
1580,7.544904,2,0.00029055,7.86
1590,7.505168,2,0.00029038,7.85
1600,7.547674,2,0.0002902,7.94
1610,7.593217,2,0.00029003,7.8
1620,7.519398,2,0.00028985,7.9
1630,7.576518,2,0.00028967,7.93
1640,7.528618,2,0.00028948,7.92
1650,7.515991,2,0.0002893,7.92
1660,7.546386,2,0.00028912,7.87
1670,7.515602,2,0.00028893,7.98
1680,7.568521,2,0.00028874,7.92
1690,7.50205,2,0.00028855,7.9
1700,7.578112,2,0.00028836,7.9
1710,7.559214,2,0.00028817,7.96
1720,7.504618,2,0.00028798,7.92
1730,7.583236,2,0.00028778,7.9
1740,7.462891,2,0.00028758,7.93
1750,7.598397,2,0.00028739,8.15
1760,7.541661,2,0.00028719,7.74
1770,7.498374,2,0.00028698,7.67
1780,7.627135,2,0.00028678,7.99
1790,7.558753,2,0.00028658,8.15
1800,7.464834,2,0.00028637,8.5
1810,7.525747,2,0.00028616,8.68
1820,7.532835,2,0.00028596,8.54
1830,7.55443,2,0.00028575,7.69
1840,7.538555,2,0.00028553,7.86
1850,7.533924,2,0.00028532,7.59
