step,train_loss,bits_used,lr,elapsed_s
10,10.123614,16,5.4e-06,5.8
20,9.589957,16,1.14e-05,4.53
30,9.098111,16,1.74e-05,4.39
40,8.787482,16,2.34e-05,4.48
50,8.687535,16,2.94e-05,4.42
60,8.525145,16,3.54e-05,4.47
70,8.382083,16,4.14e-05,4.46
80,8.287338,16,4.74e-05,4.53
90,8.234932,16,5.34e-05,4.44
100,8.147871,16,5.94e-05,4.5
110,7.974571,16,6.54e-05,4.55
120,7.914004,16,7.14e-05,4.47
130,7.804862,16,7.74e-05,4.86
140,7.690592,16,8.34e-05,5.22
150,7.721337,16,8.94e-05,4.92
160,7.656403,16,9.54e-05,4.66
170,7.6003,16,0.0001014,4.69
180,7.507995,16,0.0001074,4.74
190,7.610447,16,0.0001134,4.81
200,7.559287,16,0.0001194,4.48
210,7.597017,16,0.0001254,4.56
220,7.609177,16,0.0001314,4.45
230,7.593291,16,0.0001374,4.65
240,7.574805,16,0.0001434,4.57
250,7.568958,16,0.0001494,4.48
260,7.565224,16,0.0001554,4.52
270,7.614286,16,0.0001614,4.46
280,7.559032,16,0.0001674,4.59
290,7.589559,16,0.0001734,4.48
300,7.585632,16,0.0001794,4.53
310,7.579584,16,0.0001854,4.48
320,7.640618,16,0.0001914,4.56
330,7.676705,16,0.0001974,4.68
340,7.576241,16,0.0002034,4.51
350,7.640074,16,0.0002094,4.48
360,7.51662,16,0.0002154,4.45
370,7.591787,16,0.0002214,4.54
380,7.617993,16,0.0002274,4.44
390,7.542315,16,0.0002334,4.55
400,7.637303,16,0.0002394,4.47
410,7.618361,16,0.0002454,4.6
420,7.565584,16,0.0002514,4.45
430,7.550371,16,0.0002574,4.49
440,7.609537,16,0.0002634,4.51
450,7.63851,16,0.0002694,4.51
460,7.622734,16,0.0002754,4.5
470,7.563931,16,0.0002814,4.43
480,7.610023,16,0.0002874,4.59
490,7.55253,16,0.0002934,4.44
500,7.597218,16,0.0002994,4.71
510,7.603062,16,0.0003,18.75
520,7.623339,16,0.0003,4.48
530,7.560252,16,0.00029999,4.55
540,7.621043,16,0.00029999,4.5
550,7.653068,16,0.00029998,4.55
560,7.563575,16,0.00029997,4.52
570,7.589883,16,0.00029996,4.46
580,7.622425,16,0.00029995,4.54
590,7.60792,16,0.00029994,4.42
600,7.610112,16,0.00029992,4.58
610,7.588483,16,0.0002999,4.45
620,7.590943,16,0.00029988,4.66
630,7.604463,16,0.00029986,4.65
640,7.581067,16,0.00029984,4.51
650,7.551439,16,0.00029982,4.49
660,7.596925,16,0.00029979,4.44
670,7.557561,16,0.00029977,4.5
680,7.590065,16,0.00029974,4.44
690,7.520576,16,0.00029971,4.55
700,7.559455,16,0.00029968,4.46
710,7.610201,16,0.00029964,4.52
720,7.566516,16,0.00029961,4.46
730,7.563975,16,0.00029957,4.57
740,7.644441,16,0.00029953,4.5
750,7.624054,16,0.00029949,4.51
760,7.584269,16,0.00029945,4.49
770,7.56565,16,0.00029941,4.45
780,7.585626,16,0.00029936,4.53
790,7.592015,16,0.00029932,4.42
800,7.644293,16,0.00029927,4.5
810,7.559834,16,0.00029922,4.46
820,7.560194,16,0.00029917,4.5
830,7.589899,16,0.00029911,4.46
840,7.571888,16,0.00029906,4.49
850,7.631349,16,0.000299,4.57
860,7.559155,16,0.00029894,4.42
870,7.61596,16,0.00029888,4.6
880,7.58817,16,0.00029882,4.43
890,7.569099,16,0.00029876,4.53
900,7.579027,16,0.0002987,4.45
910,7.547505,16,0.00029863,4.54
920,7.591657,16,0.00029856,4.45
930,7.54524,16,0.00029849,4.49
940,7.554716,16,0.00029842,4.44
950,7.482884,16,0.00029835,4.52
960,7.570911,16,0.00029828,4.65
970,7.540825,16,0.0002982,4.49
980,7.609213,16,0.00029812,4.57
990,7.606056,16,0.00029804,4.48
1000,7.481169,16,0.00029796,4.55
1010,7.539153,16,0.00029788,16.19
1020,7.516094,16,0.0002978,4.6
1030,7.608383,16,0.00029771,4.47
1040,7.526642,16,0.00029762,4.53
1050,7.543947,16,0.00029753,4.44
1060,7.594476,16,0.00029744,4.5
1070,7.55138,16,0.00029735,4.44
1080,7.516965,16,0.00029726,4.46
1090,7.557179,16,0.00029716,4.5
1100,7.511133,16,0.00029707,4.43
1110,7.530698,16,0.00029697,4.61
1120,7.556841,16,0.00029687,4.47
1130,7.59048,16,0.00029677,4.54
1140,7.550853,16,0.00029666,4.42
1150,7.57385,16,0.00029656,4.52
1160,7.560272,16,0.00029645,4.49
1170,7.612181,16,0.00029634,4.46
1180,7.521903,16,0.00029623,4.48
1190,7.561487,16,0.00029612,4.63
1200,7.54084,16,0.00029601,4.54
1210,7.542282,16,0.0002959,4.49
1220,7.563201,16,0.00029578,4.53
1230,7.58336,16,0.00029566,4.44
1240,7.554255,16,0.00029554,4.52
1250,7.58207,16,0.00029542,4.44
1260,7.54504,16,0.0002953,4.51
1270,7.590759,16,0.00029518,4.48
1280,7.458718,16,0.00029505,4.46
1290,7.52615,16,0.00029492,4.48
1300,7.496325,16,0.00029479,4.4
1310,7.579078,16,0.00029466,4.52
1320,7.573215,16,0.00029453,4.47
1330,7.60774,16,0.0002944,4.47
1340,7.569031,16,0.00029426,4.45
1350,7.56792,16,0.00029413,4.45
1360,7.471859,16,0.00029399,4.48
1370,7.530776,16,0.00029385,4.46
1380,7.48027,16,0.00029371,4.49
1390,7.523279,16,0.00029356,4.48
1400,7.586417,16,0.00029342,4.57
1410,7.471707,16,0.00029327,4.45
1420,7.521233,16,0.00029313,4.55
1430,7.526383,16,0.00029298,4.43
1440,7.540881,16,0.00029283,4.5
1450,7.538754,16,0.00029267,4.42
1460,7.555551,16,0.00029252,4.55
1470,7.51403,16,0.00029236,4.48
1480,7.596193,16,0.00029221,4.47
1490,7.4961,16,0.00029205,4.54
1500,7.497898,16,0.00029189,4.42
1510,7.611544,16,0.00029173,16.3
1520,7.437017,16,0.00029156,4.56
1530,7.51879,16,0.0002914,4.52
1540,7.471937,16,0.00029123,4.56
1550,7.578193,16,0.00029106,4.58
1560,7.539663,16,0.0002909,4.46
1570,7.635587,16,0.00029072,4.58
1580,7.477808,16,0.00029055,4.6
1590,7.512223,16,0.00029038,4.55
1600,7.516662,16,0.0002902,4.48
1610,7.579909,16,0.00029003,4.48
1620,7.579474,16,0.00028985,4.48
1630,7.581281,16,0.00028967,4.47
1640,7.547289,16,0.00028948,4.55
1650,7.523281,16,0.0002893,4.43
1660,7.628738,16,0.00028912,4.56
1670,7.564725,16,0.00028893,4.46
1680,7.501808,16,0.00028874,4.51
1690,7.536829,16,0.00028855,4.44
1700,7.509823,16,0.00028836,4.49
1710,7.503164,16,0.00028817,4.51
1720,7.508898,16,0.00028798,4.45
1730,7.538469,16,0.00028778,4.54
1740,7.52946,16,0.00028758,4.55
1750,7.467733,16,0.00028739,4.6
1760,7.570249,16,0.00028719,4.45
1770,7.534498,16,0.00028698,4.53
1780,7.566215,16,0.00028678,4.46
1790,7.571077,16,0.00028658,4.47
1800,7.525921,16,0.00028637,4.48
1810,7.500709,16,0.00028616,4.47
1820,7.538082,16,0.00028596,4.48
1830,7.530424,16,0.00028575,4.47
1840,7.608739,16,0.00028553,4.5
1850,7.479885,16,0.00028532,4.43
1860,7.519681,16,0.00028511,4.52
1870,7.566345,16,0.00028489,4.41
1880,7.608944,16,0.00028467,4.51
1890,7.517124,16,0.00028445,4.46
1900,7.566944,16,0.00028423,4.51
1910,7.537324,16,0.00028401,4.44
1920,7.478312,16,0.00028379,4.44
1930,7.51823,16,0.00028356,4.5
1940,7.541835,16,0.00028333,4.42
1950,7.538549,16,0.00028311,4.53
