step,train_loss,gradient_norm,q1_residual_rms,injected_noise_rms,bits_used,lr,elapsed_s
10,10.229292,7.454796,0.01710006,0.01710018,16,5.4e-06,4.09
20,10.062095,7.031312,0.01710007,0.0171012,16,1.14e-05,4.16
30,9.692396,6.457403,0.01710012,0.01709989,16,1.74e-05,4.16
40,9.393284,4.98853,0.01710028,0.01709926,16,2.34e-05,4.15
50,9.103498,3.661011,0.01710057,0.01710044,16,2.94e-05,4.15
60,8.858096,2.831633,0.01710098,0.01710085,16,3.54e-05,4.15
70,8.639437,2.423331,0.01710149,0.01710121,16,4.14e-05,4.19
80,8.500224,2.056376,0.01710207,0.01710315,16,4.74e-05,4.16
90,8.340606,1.913995,0.01710271,0.01710207,16,5.34e-05,4.16
100,8.222859,1.655122,0.01710339,0.01710434,16,5.94e-05,4.15
110,8.160209,1.576806,0.01710412,0.01710468,16,6.54e-05,4.15
120,8.04736,1.463988,0.01710493,0.0171041,16,7.14e-05,4.16
130,7.904158,1.357426,0.01710581,0.01710546,16,7.74e-05,4.16
140,7.826751,1.333612,0.01710678,0.01710704,16,8.34e-05,4.15
150,7.704362,1.250199,0.01710779,0.01710728,16,8.94e-05,4.15
160,7.656775,1.310942,0.01710884,0.01710848,16,9.54e-05,4.15
170,7.627061,1.327034,0.01710996,0.01710978,16,0.0001014,4.17
180,7.629238,1.094059,0.01711113,0.01711245,16,0.0001074,4.17
190,7.553308,1.084717,0.01711239,0.01711251,16,0.0001134,4.18
200,7.61508,1.177966,0.0171138,0.01711296,16,0.0001194,4.19
210,7.597011,1.132934,0.0171153,0.01711489,16,0.0001254,4.19
220,7.682928,1.195596,0.01711678,0.01711674,16,0.0001314,4.2
230,7.561977,1.243205,0.01711843,0.01711829,16,0.0001374,4.17
240,7.564129,1.15424,0.01712028,0.01712098,16,0.0001434,4.37
250,7.543413,1.167328,0.01712225,0.01712202,16,0.0001494,4.42
260,7.557941,1.152468,0.0171244,0.01712443,16,0.0001554,4.18
270,7.539433,1.114934,0.01712668,0.01712597,16,0.0001614,4.18
280,7.570147,1.081342,0.01712912,0.01712938,16,0.0001674,4.19
290,7.578802,1.147415,0.01713169,0.01713082,16,0.0001734,4.19
300,7.583766,1.153117,0.01713449,0.01713405,16,0.0001794,4.19
310,7.562303,1.064889,0.01713739,0.01713685,16,0.0001854,4.21
320,7.623726,1.012901,0.01714052,0.01714108,16,0.0001914,4.25
330,7.6034,1.015033,0.01714379,0.01714392,16,0.0001974,4.37
340,7.599479,1.012629,0.01714759,0.01714657,16,0.0002034,4.24
350,7.624199,1.030084,0.01715141,0.01714963,16,0.0002094,4.2
360,7.583644,1.062436,0.01715542,0.01715565,16,0.0002154,4.2
370,7.58212,1.089792,0.01715953,0.0171583,16,0.0002214,4.2
380,7.571735,0.990545,0.01716394,0.01716288,16,0.0002274,4.23
390,7.556175,1.068693,0.01716882,0.01716836,16,0.0002334,4.21
400,7.585627,1.004425,0.01717382,0.01717215,16,0.0002394,4.17
410,7.61406,1.066696,0.01717896,0.01717811,16,0.0002454,4.18
420,7.578353,1.008767,0.01718468,0.01718408,16,0.0002514,4.21
430,7.633244,1.179535,0.01719063,0.0171898,16,0.0002574,4.16
440,7.606222,0.947381,0.01719676,0.01719617,16,0.0002634,4.18
450,7.550652,1.106782,0.01720311,0.01720138,16,0.0002694,4.18
460,7.67999,0.963845,0.01720959,0.01720879,16,0.0002754,4.19
470,7.631979,1.022417,0.01721628,0.01721626,16,0.0002814,4.17
480,7.617964,1.064934,0.01722356,0.0172227,16,0.0002874,4.19
490,7.584722,1.00054,0.0172313,0.0172306,16,0.0002934,4.2
500,7.569392,1.141707,0.01723961,0.01723851,16,0.0002994,4.19
510,7.536861,0.955192,0.01724759,0.01724701,16,0.0003,14.06
520,7.637245,1.005023,0.01725548,0.01725427,16,0.0003,4.18
530,7.591316,0.967434,0.01726348,0.01726307,16,0.00029999,4.17
540,7.576046,0.982409,0.0172717,0.0172715,16,0.00029999,4.24
550,7.546858,1.064886,0.01727998,0.01727977,16,0.00029998,4.18
560,7.516158,0.979902,0.01728759,0.01728639,16,0.00029997,4.19
570,7.581814,1.014153,0.01729531,0.0172954,16,0.00029996,4.21
580,7.567406,0.968068,0.01730307,0.01730152,16,0.00029995,4.22
590,7.582153,1.027112,0.01731111,0.01731018,16,0.00029994,4.21
600,7.65574,0.942311,0.01731963,0.01731896,16,0.00029992,4.32
610,7.590291,0.968355,0.01732787,0.01732618,16,0.0002999,4.23
620,7.593481,1.127005,0.01733572,0.0173345,16,0.00029988,4.22
630,7.568497,0.906406,0.01734321,0.01734275,16,0.00029986,4.21
640,7.590535,1.051808,0.01735116,0.01735042,16,0.00029984,4.22
650,7.5754,0.985733,0.01735937,0.0173595,16,0.00029982,4.22
660,7.583656,0.937935,0.01736709,0.01736669,16,0.00029979,4.21
670,7.615582,0.917926,0.01737516,0.01737477,16,0.00029977,4.21
680,7.594989,1.042312,0.01738321,0.01738176,16,0.00029974,4.21
690,7.562851,0.959643,0.01739148,0.01739053,16,0.00029971,4.22
700,7.581743,0.96852,0.01739867,0.01739768,16,0.00029968,4.2
710,7.59998,0.95897,0.01740601,0.01740554,16,0.00029964,4.2
720,7.566988,0.863523,0.0174137,0.01741312,16,0.00029961,4.21
730,7.595643,0.866318,0.01742178,0.01742055,16,0.00029957,4.2
740,7.581229,1.020913,0.01743064,0.01742871,16,0.00029953,4.19
750,7.613804,0.95558,0.01743895,0.01743917,16,0.00029949,4.28
760,7.659455,0.981007,0.017447,0.01744695,16,0.00029945,4.2
770,7.564179,0.863854,0.01745469,0.0174538,16,0.00029941,4.18
780,7.526439,0.900015,0.01746174,0.01746211,16,0.00029936,4.18
790,7.593365,0.92501,0.01746969,0.0174691,16,0.00029932,4.2
800,7.600321,0.994652,0.01747716,0.01747662,16,0.00029927,4.18
810,7.65645,0.887106,0.01748517,0.0174849,16,0.00029922,4.19
820,7.560371,0.842296,0.01749265,0.01749175,16,0.00029917,4.19
830,7.534819,0.823895,0.01749979,0.0174994,16,0.00029911,4.19
840,7.552924,0.883558,0.01750657,0.01750549,16,0.00029906,4.19
850,7.528641,0.832726,0.01751323,0.01751361,16,0.000299,4.19
860,7.569145,1.045237,0.01752019,0.01751887,16,0.00029894,4.21
870,7.607105,0.86357,0.01752805,0.01752821,16,0.00029888,4.2
880,7.552507,0.882775,0.01753537,0.01753423,16,0.00029882,4.27
890,7.53949,0.9348,0.0175422,0.01754208,16,0.00029876,4.39
900,7.475588,0.981351,0.01754907,0.0175484,16,0.0002987,4.32
910,7.588289,0.877634,0.01755679,0.01755465,16,0.00029863,4.17
920,7.575177,0.897799,0.01756397,0.01756364,16,0.00029856,4.27
930,7.568229,0.860714,0.01757042,0.01756984,16,0.00029849,4.15
940,7.550648,0.817957,0.01757779,0.01757619,16,0.00029842,4.16
950,7.540491,0.866335,0.01758514,0.01758408,16,0.00029835,4.16
960,7.541131,0.95353,0.01759187,0.01759034,16,0.00029828,4.17
970,7.576687,0.833254,0.01759884,0.01759843,16,0.0002982,4.19
980,7.597437,0.929961,0.01760586,0.01760476,16,0.00029812,4.16
990,7.472923,0.792143,0.0176123,0.01761172,16,0.00029804,4.17
1000,7.5829,0.866154,0.01761847,0.01761651,16,0.00029796,4.2
1010,7.568226,0.850118,0.01762511,0.01762427,16,0.00029788,14.09
1020,7.483743,0.931063,0.01763229,0.01763257,16,0.0002978,4.25
1030,7.545769,0.825344,0.01763916,0.01763942,16,0.00029771,4.21
1040,7.558454,0.853206,0.01764629,0.01764568,16,0.00029762,4.2
1050,7.535625,0.771918,0.01765437,0.01765423,16,0.00029753,4.21
1060,7.551921,0.809676,0.01766248,0.01766223,16,0.00029744,4.19
1070,7.548732,0.893054,0.01766925,0.01766808,16,0.00029735,4.19
1080,7.636145,0.856274,0.01767645,0.01767538,16,0.00029726,4.18
1090,7.50814,0.801866,0.01768407,0.0176827,16,0.00029716,4.19
1100,7.535324,0.878771,0.01769003,0.01768917,16,0.00029707,4.19
1110,7.612338,0.772609,0.01769598,0.01769511,16,0.00029697,4.18
1120,7.5362,0.840181,0.01770238,0.01770152,16,0.00029687,4.21
1130,7.598162,0.820428,0.01770855,0.01770835,16,0.00029677,4.2
1140,7.596831,0.758507,0.01771511,0.01771399,16,0.00029666,4.19
1150,7.535678,0.838641,0.01772148,0.0177204,16,0.00029656,4.27
1160,7.523996,0.764952,0.01772699,0.01772754,16,0.00029645,4.29
1170,7.562218,0.792524,0.01773253,0.01773135,16,0.00029634,4.17
1180,7.556505,0.80725,0.01773884,0.01773725,16,0.00029623,4.2
1190,7.576676,0.825334,0.01774504,0.01774512,16,0.00029612,4.22
1200,7.57698,0.776215,0.01775135,0.01775054,16,0.00029601,4.19
1210,7.506924,0.824997,0.01775777,0.01775759,16,0.0002959,4.19
1220,7.592812,0.748267,0.01776407,0.01776401,16,0.00029578,4.19
1230,7.557106,0.780764,0.01777048,0.01776992,16,0.00029566,4.23
1240,7.553035,0.797366,0.01777709,0.01777643,16,0.00029554,4.17
1250,7.559006,0.817925,0.01778359,0.01778324,16,0.00029542,4.19
1260,7.570997,0.794698,0.01778994,0.01778937,16,0.0002953,4.2
1270,7.542421,0.715897,0.01779622,0.01779594,16,0.00029518,4.19
1280,7.497851,0.818667,0.0178022,0.01780214,16,0.00029505,4.18
1290,7.510217,0.835879,0.01780876,0.01780768,16,0.00029492,4.24
1300,7.500925,0.731294,0.01781515,0.01781509,16,0.00029479,4.18
1310,7.5468,0.727794,0.01782093,0.01782048,16,0.00029466,4.21
1320,7.495361,0.755568,0.0178271,0.01782696,16,0.00029453,4.19
1330,7.550297,0.772992,0.01783397,0.01783253,16,0.0002944,4.19
1340,7.533056,0.758348,0.01784014,0.0178391,16,0.00029426,4.28
1350,7.491041,0.802653,0.01784669,0.01784464,16,0.00029413,4.17
1360,7.572713,0.728144,0.01785379,0.01785341,16,0.00029399,4.19
1370,7.568024,0.766127,0.01786151,0.01786086,16,0.00029385,4.18
1380,7.495826,0.795089,0.01786916,0.01786752,16,0.00029371,4.19
1390,7.470001,0.790663,0.01787464,0.01787377,16,0.00029356,4.19
1400,7.600205,0.720007,0.01787996,0.01788093,16,0.00029342,4.18
1410,7.559159,0.731828,0.01788684,0.01788654,16,0.00029327,4.2
1420,7.561381,0.709002,0.01789348,0.01789208,16,0.00029313,4.18
1430,7.530044,0.703832,0.01789926,0.01789917,16,0.00029298,4.2
1440,7.539431,0.845064,0.01790533,0.01790454,16,0.00029283,4.19
1450,7.528873,0.767481,0.01791189,0.01791117,16,0.00029267,4.27
1460,7.548626,0.720364,0.01791749,0.0179168,16,0.00029252,4.19
1470,7.478796,0.786225,0.01792368,0.01792231,16,0.00029236,4.19
1480,7.516298,0.705304,0.01793024,0.01793039,16,0.00029221,4.18
1490,7.540634,0.736143,0.01793636,0.01793639,16,0.00029205,4.29
1500,7.521635,0.646104,0.01794233,0.01794232,16,0.00029189,4.39
1510,7.533423,0.738447,0.017948,0.0179465,16,0.00029173,14.02
1520,7.553357,0.68151,0.01795429,0.01795388,16,0.00029156,4.21
1530,7.555477,0.78329,0.01796109,0.01795906,16,0.0002914,4.23
1540,7.555323,0.68213,0.01796744,0.01796597,16,0.00029123,4.22
1550,7.523665,0.655815,0.01797293,0.01797296,16,0.00029106,4.22
1560,7.538455,0.719499,0.01797847,0.01797941,16,0.0002909,4.21
1570,7.611205,0.755575,0.01798518,0.01798397,16,0.00029072,4.22
1580,7.560181,0.741595,0.01799279,0.01799185,16,0.00029055,4.23
1590,7.494141,0.692182,0.01799956,0.01800016,16,0.00029038,4.2
1600,7.530105,0.662126,0.01800635,0.01800496,16,0.0002902,4.21
1610,7.521091,0.729521,0.01801229,0.01801286,16,0.00029003,4.31
1620,7.505622,0.706703,0.0180188,0.01801764,16,0.00028985,4.19
1630,7.599739,0.709362,0.01802541,0.01802504,16,0.00028967,4.2
1640,7.475242,0.667525,0.01803183,0.01803091,16,0.00028948,4.21
1650,7.534777,0.677946,0.01803865,0.01803854,16,0.0002893,4.23
1660,7.546098,0.639647,0.01804518,0.01804392,16,0.00028912,4.21
1670,7.483989,0.721146,0.01805118,0.01804961,16,0.00028893,4.23
1680,7.542581,0.657664,0.01805782,0.01805688,16,0.00028874,4.21
1690,7.522406,0.643685,0.01806398,0.01806525,16,0.00028855,4.2
1700,7.484055,0.726771,0.01807021,0.01806876,16,0.00028836,4.21
1710,7.553831,0.702079,0.01807816,0.01807694,16,0.00028817,4.48
1720,7.487577,0.771005,0.01808547,0.01808569,16,0.00028798,4.19
1730,7.493853,0.719235,0.01809227,0.01809119,16,0.00028778,4.26
1740,7.469656,0.706012,0.01809922,0.01809829,16,0.00028758,4.25
1750,7.494939,0.676483,0.01810616,0.01810559,16,0.00028739,4.22
1760,7.499376,0.650396,0.01811285,0.01811207,16,0.00028719,4.5
1770,7.535507,0.742789,0.01811912,0.01811691,16,0.00028698,4.21
1780,7.609044,0.729944,0.01812577,0.01812448,16,0.00028678,4.2
1790,7.533089,0.667733,0.01813237,0.01813013,16,0.00028658,4.19
1800,7.478266,0.665325,0.01813851,0.01813798,16,0.00028637,4.27
1810,7.457922,0.643713,0.01814436,0.01814457,16,0.00028616,4.25
1820,7.524246,0.639954,0.01815037,0.01814869,16,0.00028596,4.18
1830,7.535503,0.729765,0.01815691,0.0181566,16,0.00028575,4.18
1840,7.523186,0.607189,0.01816385,0.01816317,16,0.00028553,4.3
1850,7.493553,0.634912,0.01816923,0.01816916,16,0.00028532,4.18
1860,7.550301,0.624509,0.01817459,0.01817334,16,0.00028511,4.18
1870,7.475589,0.646375,0.01818046,0.01818033,16,0.00028489,4.19
1880,7.558622,0.681457,0.01818669,0.0181879,16,0.00028467,4.2
1890,7.463181,0.628359,0.01819297,0.01819131,16,0.00028445,4.17
1900,7.504637,0.702414,0.01819889,0.01819728,16,0.00028423,4.17
1910,7.470848,0.591055,0.01820498,0.01820387,16,0.00028401,4.17
1920,7.489133,0.594903,0.01821152,0.01821052,16,0.00028379,4.19
1930,7.504612,0.637505,0.01821761,0.01821619,16,0.00028356,4.16
1940,7.54064,0.684298,0.01822399,0.0182242,16,0.00028333,4.19
1950,7.498779,0.644709,0.01823018,0.01822896,16,0.00028311,4.2
1960,7.538346,0.59288,0.01823599,0.01823501,16,0.00028288,4.29
1970,7.501809,0.567619,0.01824145,0.01824059,16,0.00028265,4.21
1980,7.542929,0.61485,0.01824701,0.01824687,16,0.00028241,4.21
1990,7.529464,0.660874,0.0182531,0.01825309,16,0.00028218,4.23
2000,7.528849,0.580141,0.01825974,0.01826024,16,0.00028194,4.19
2010,7.542012,0.605229,0.01826543,0.01826491,16,0.00028171,14.08
2020,7.50301,0.596914,0.01827122,0.01826966,16,0.00028147,4.2
2030,7.526827,0.675939,0.01827713,0.01827718,16,0.00028123,4.21
2040,7.482051,0.616976,0.01828353,0.0182816,16,0.00028099,4.22
2050,7.523312,0.68014,0.01829046,0.01828989,16,0.00028075,4.3
2060,7.539289,0.614884,0.01829794,0.01829809,16,0.0002805,4.2
2070,7.502807,0.632169,0.01830489,0.01830437,16,0.00028026,4.24
2080,7.500604,0.611728,0.018311,0.01831056,16,0.00028001,4.23
2090,7.466702,0.590634,0.01831648,0.01831634,16,0.00027976,4.22
2100,7.529539,0.566259,0.01832336,0.01832359,16,0.00027951,4.22
2110,7.498311,0.64428,0.01833012,0.01832827,16,0.00027926,4.25
2120,7.515607,0.596444,0.01833639,0.01833702,16,0.00027901,4.24
2130,7.546333,0.591584,0.01834254,0.01834077,16,0.00027876,4.22
2140,7.560866,0.610708,0.0183488,0.01834722,16,0.0002785,4.22
2150,7.505862,0.567398,0.01835504,0.01835376,16,0.00027824,4.23
2160,7.492954,0.655668,0.01836143,0.01836056,16,0.00027799,4.37
2170,7.518705,0.616762,0.01836863,0.01836725,16,0.00027773,4.57
2180,7.49486,0.597156,0.01837558,0.01837529,16,0.00027747,4.23
2190,7.461488,0.63902,0.01838257,0.01838217,16,0.0002772,4.22
2200,7.519389,0.579771,0.01838959,0.01838912,16,0.00027694,4.22
2210,7.497446,0.635913,0.01839613,0.01839538,16,0.00027668,4.23
2220,7.460813,0.54968,0.01840259,0.0184022,16,0.00027641,4.23
2230,7.551121,0.583312,0.01840899,0.01840871,16,0.00027614,4.23
2240,7.476587,0.600206,0.0184146,0.01841283,16,0.00027587,4.25
2250,7.471633,0.574646,0.0184208,0.01842041,16,0.0002756,4.24
2260,7.541986,0.57982,0.01842692,0.01842453,16,0.00027533,4.23
2270,7.533276,0.545738,0.01843245,0.01843211,16,0.00027506,4.25
2280,7.528356,0.627244,0.01843761,0.01843722,16,0.00027478,4.24
2290,7.480794,0.548704,0.01844383,0.01844332,16,0.00027451,4.23
2300,7.520442,0.557383,0.01845043,0.01845017,16,0.00027423,4.23
2310,7.571631,0.561916,0.01845713,0.01845759,16,0.00027395,4.27
2320,7.534614,0.571823,0.01846244,0.01846207,16,0.00027367,4.23
2330,7.521406,0.563327,0.01846741,0.01846672,16,0.00027339,4.2
2340,7.519268,0.557455,0.01847234,0.01847218,16,0.00027311,4.21
2350,7.468406,0.560429,0.0184775,0.01847734,16,0.00027282,4.23
2360,7.50022,0.586816,0.01848359,0.01848238,16,0.00027254,4.24
2370,7.523976,0.538632,0.01848962,0.01848933,16,0.00027225,4.2
2380,7.483396,0.522544,0.01849518,0.01849492,16,0.00027196,4.21
2390,7.507933,0.640289,0.01850098,0.01850047,16,0.00027167,4.22
2400,7.503902,0.541945,0.0185067,0.01850717,16,0.00027138,4.21
2410,7.496942,0.557405,0.01851202,0.0185111,16,0.00027109,4.17
2420,7.456893,0.559019,0.01851821,0.01851736,16,0.0002708,4.18
2430,7.551267,0.579246,0.01852521,0.01852391,16,0.0002705,4.18
2440,7.496302,0.561218,0.01853155,0.01852994,16,0.00027021,4.17
2450,7.584888,0.521786,0.01853837,0.01853742,16,0.00026991,4.18
2460,7.495901,0.543342,0.0185439,0.01854402,16,0.00026961,4.32
2470,7.58232,0.616227,0.01855026,0.01854952,16,0.00026931,4.22
2480,7.48176,0.56333,0.01855686,0.0185556,16,0.00026901,4.17
2490,7.532275,0.584969,0.01856442,0.01856372,16,0.00026871,4.17
2500,7.466708,0.551757,0.01857088,0.01856937,16,0.0002684,4.18
2510,7.519526,0.548301,0.01857718,0.01857609,16,0.0002681,14.04
2520,7.505092,0.538507,0.01858265,0.01858303,16,0.00026779,4.18
2530,7.517331,0.543332,0.01858825,0.01858748,16,0.00026748,4.19
2540,7.529424,0.612537,0.01859315,0.01859291,16,0.00026717,4.2
2550,7.520228,0.537867,0.01859943,0.01859974,16,0.00026686,4.19
2560,7.570192,0.539908,0.01860583,0.01860569,16,0.00026655,4.2
2570,7.565598,0.518264,0.01861311,0.0186121,16,0.00026624,4.2
2580,7.541851,0.546133,0.01862013,0.01862004,16,0.00026592,4.2
2590,7.541508,0.530799,0.01862733,0.01862625,16,0.00026561,4.2
2600,7.464015,0.51302,0.01863371,0.01863267,16,0.00026529,4.2
2610,7.491866,0.56226,0.0186401,0.01864156,16,0.00026497,4.21
2620,7.500457,0.565782,0.0186458,0.01864607,16,0.00026465,4.24
2630,7.565476,0.599741,0.01865254,0.01865077,16,0.00026433,4.22
2640,7.457074,0.544598,0.0186596,0.01865922,16,0.00026401,4.22
2650,7.481426,0.512437,0.01866677,0.01866723,16,0.00026369,4.2
2660,7.437413,0.621772,0.01867304,0.01867215,16,0.00026337,4.22
2670,7.514033,0.515067,0.01867884,0.01867857,16,0.00026304,4.19
2680,7.498551,0.511037,0.01868445,0.01868418,16,0.00026271,4.44
2690,7.478204,0.538751,0.01868948,0.01868886,16,0.00026239,4.21
2700,7.477048,0.532277,0.01869531,0.01869435,16,0.00026206,4.19
2710,7.516606,0.578094,0.01870138,0.01870071,16,0.00026173,4.2
2720,7.45825,0.488397,0.01870707,0.01870706,16,0.00026139,4.2
2730,7.551051,0.508675,0.01871289,0.01871291,16,0.00026106,4.27
2740,7.443801,0.531236,0.01871872,0.0187171,16,0.00026073,4.18
2750,7.510008,0.505751,0.01872543,0.01872442,16,0.00026039,4.22
2760,7.536548,0.491137,0.01873172,0.01873252,16,0.00026006,4.23
2770,7.512481,0.544497,0.01873735,0.01873642,16,0.00025972,4.23
2780,7.517945,0.48598,0.01874307,0.01874314,16,0.00025938,4.23
2790,7.568353,0.512407,0.01874875,0.01874891,16,0.00025904,4.28
2800,7.524469,0.505965,0.01875396,0.01875289,16,0.0002587,4.23
2810,7.532082,0.546929,0.01875933,0.01875888,16,0.00025836,4.24
2820,7.493626,0.519591,0.01876406,0.0187629,16,0.00025801,4.21
2830,7.521764,0.524725,0.01877066,0.0187696,16,0.00025767,4.22
2840,7.515923,0.506395,0.01877747,0.01877725,16,0.00025732,4.21
2850,7.481735,0.515983,0.01878334,0.01878287,16,0.00025697,4.22
2860,7.506619,0.531333,0.01878863,0.01878834,16,0.00025663,4.21
2870,7.515798,0.526564,0.01879427,0.01879426,16,0.00025628,4.21
2880,7.516338,0.509503,0.01880023,0.01879944,16,0.00025593,4.21
2890,7.493321,0.500238,0.01880599,0.01880392,16,0.00025557,4.23
2900,7.539742,0.465699,0.01881228,0.01881165,16,0.00025522,4.28
2910,7.511278,0.55949,0.01881764,0.0188189,16,0.00025487,4.23
2920,7.549474,0.457862,0.01882275,0.01882304,16,0.00025451,4.22
2930,7.478061,0.491956,0.0188278,0.01882638,16,0.00025416,4.23
2940,7.479207,0.502562,0.01883294,0.01883239,16,0.0002538,4.21
2950,7.485125,0.552393,0.01883834,0.01883733,16,0.00025344,4.42
2960,7.547784,0.513886,0.01884483,0.01884335,16,0.00025308,4.45
2970,7.53546,0.511561,0.01885053,0.01885045,16,0.00025272,4.29
2980,7.533038,0.524769,0.01885589,0.01885478,16,0.00025236,4.2
2990,7.491171,0.491056,0.0188612,0.01886034,16,0.00025199,4.19
3000,7.509011,0.477373,0.01886705,0.01886736,16,0.00025163,4.26
3010,7.528164,0.483804,0.01887222,0.01887195,16,0.00025126,14.12
3020,7.48342,0.499704,0.01887693,0.01887712,16,0.0002509,4.26
3030,7.465035,0.511766,0.01888233,0.0188818,16,0.00025053,4.25
3040,7.496882,0.493437,0.01888874,0.01888679,16,0.00025016,4.26
3050,7.573858,0.540493,0.01889489,0.01889566,16,0.00024979,4.24
3060,7.489307,0.542668,0.0189017,0.01890167,16,0.00024942,4.24
3070,7.546808,0.472995,0.0189093,0.01890834,16,0.00024905,4.28
3080,7.505573,0.615634,0.0189158,0.01891519,16,0.00024867,4.22
3090,7.553013,0.492845,0.01892294,0.0189226,16,0.0002483,4.24
3100,7.438037,0.541153,0.01892966,0.01892878,16,0.00024793,4.23
3110,7.443295,0.463801,0.01893621,0.01893679,16,0.00024755,4.22
3120,7.518,0.509619,0.01894152,0.01894095,16,0.00024717,4.22
3130,7.448733,0.468912,0.01894693,0.01894672,16,0.00024679,4.24
3140,7.499078,0.482754,0.01895237,0.01895316,16,0.00024641,4.22
3150,7.553376,0.497193,0.01895791,0.01895771,16,0.00024603,4.22
3160,7.474508,0.47025,0.01896242,0.01896261,16,0.00024565,4.26
3170,7.513859,0.488839,0.01896722,0.01896736,16,0.00024527,4.32
3180,7.453755,0.476862,0.01897299,0.01897303,16,0.00024489,4.22
3190,7.547773,0.464652,0.01897957,0.01897806,16,0.0002445,4.26
3200,7.539045,0.538657,0.01898529,0.01898454,16,0.00024412,4.24
3210,7.537568,0.487383,0.01898994,0.01898864,16,0.00024373,4.27
3220,7.521487,0.473331,0.0189947,0.01899428,16,0.00024334,4.22
3230,7.539557,0.494624,0.01899975,0.01900031,16,0.00024295,4.22
3240,7.499766,0.521931,0.01900504,0.01900371,16,0.00024256,4.2
