step,train_loss,bits_used,lr,elapsed_s
10,10.166178,1,9e-06,3.65
20,9.572925,1,1.9e-05,3.57
30,9.073758,1,2.9e-05,3.48
40,8.724354,1,3.9e-05,3.52
50,8.592815,1,4.9e-05,3.5
60,8.376685,1,5.9e-05,3.5
70,8.201455,1,6.9e-05,3.53
80,8.071662,1,7.9e-05,3.52
90,7.995513,1,8.9e-05,3.51
100,7.913192,1,9.9e-05,3.48
110,7.754017,1,0.000109,3.5
120,7.714086,1,0.000119,3.53
130,7.659415,1,0.000129,3.46
140,7.572557,1,0.000139,3.5
150,7.646451,1,0.000149,3.49
160,7.612709,1,0.000159,3.49
170,7.58247,1,0.000169,3.52
180,7.498659,1,0.000179,3.6
190,7.627504,1,0.000189,3.53
200,7.577733,1,0.000199,3.59
210,7.623326,1,0.000209,3.52
220,7.635118,1,0.000219,3.53
230,7.623953,1,0.000229,3.52
240,7.608316,1,0.000239,3.49
250,7.598686,1,0.000249,3.5
260,7.591018,1,0.000259,3.5
270,7.650021,1,0.000269,3.51
280,7.588634,1,0.000279,3.5
290,7.61594,1,0.000289,3.55
300,7.615028,1,0.000299,3.55
310,7.607182,1,0.00029999,3.54
320,7.664779,1,0.00029996,3.52
330,7.70043,1,0.00029991,3.5
340,7.59654,1,0.00029985,3.5
350,7.653985,1,0.00029976,3.51
360,7.531311,1,0.00029965,3.52
370,7.601953,1,0.00029952,3.51
380,7.62626,1,0.00029937,3.51
390,7.546592,1,0.0002992,3.48
400,7.643518,1,0.00029901,3.57
410,7.624753,1,0.0002988,3.63
420,7.564706,1,0.00029856,3.72
430,7.54865,1,0.00029831,3.56
440,7.613471,1,0.00029804,3.52
450,7.635644,1,0.00029775,3.5
460,7.621545,1,0.00029744,3.51
470,7.557643,1,0.00029711,3.56
480,7.605727,1,0.00029676,3.5
490,7.542521,1,0.00029639,3.53
500,7.590936,1,0.000296,3.52
510,7.603055,1,0.00029559,8.88
520,7.610214,1,0.00029516,3.53
530,7.57401,1,0.00029471,3.54
540,7.563465,1,0.00029424,3.52
550,7.626945,1,0.00029375,3.52
560,7.586182,1,0.00029324,3.54
570,7.643998,1,0.00029271,3.52
580,7.605207,1,0.00029217,3.54
590,7.604007,1,0.0002916,3.54
600,7.61763,1,0.00029101,3.54
610,7.560978,1,0.00029041,3.54
620,7.573196,1,0.00028979,3.55
630,7.572881,1,0.00028914,3.55
640,7.56508,1,0.00028848,3.56
650,7.616106,1,0.0002878,3.56
660,7.601128,1,0.0002871,3.55
670,7.589285,1,0.00028639,3.54
680,7.646517,1,0.00028565,3.55
690,7.535573,1,0.0002849,3.62
700,7.556797,1,0.00028412,3.63
710,7.540285,1,0.00028333,3.65
720,7.549599,1,0.00028252,4.74
730,7.594504,1,0.0002817,6.45
740,7.657472,1,0.00028085,4.78
750,7.566524,1,0.00027999,3.73
760,7.542297,1,0.00027911,3.99
770,7.535779,1,0.00027821,3.83
780,7.507651,1,0.0002773,3.98
790,7.532017,1,0.00027637,4.37
800,7.655743,1,0.00027542,3.78
810,7.49345,1,0.00027445,3.89
820,7.569439,1,0.00027347,4.09
830,7.629793,1,0.00027247,3.97
840,7.576271,1,0.00027146,3.81
850,7.58487,1,0.00027042,3.92
