step,train_loss,bits_used,lr,elapsed_s
1650,7.551653,1,0.00015017,7.01
1660,7.514049,1,0.00014843,7.49
1670,7.470758,2,0.00014668,7.4
1680,7.43416,2,0.00014494,7.23
1690,7.500695,2,0.0001432,7.33
1700,7.553883,1,0.00014145,7.32
1710,7.502413,1,0.00013971,7.27
1720,7.531102,1,0.00013797,7.35
1730,7.520519,1,0.00013623,7.15
1740,7.548917,1,0.00013449,7.16
1750,7.555435,1,0.00013276,7.01
1760,7.51368,1,0.00013103,6.97
1770,7.518129,1,0.0001293,7.08
1780,7.576408,1,0.00012757,6.92
1790,7.463725,2,0.00012585,6.99
1800,7.527668,2,0.00012412,6.84
1810,7.553869,1,0.00012241,6.91
1820,7.528504,1,0.00012069,6.74
1830,7.507652,2,0.00011898,6.84
1840,7.51569,1,0.00011728,7.11
1850,7.507923,1,0.00011558,6.63
1860,7.461291,1,0.00011388,6.88
1870,7.564373,1,0.00011219,6.97
1880,7.603264,2,0.0001105,6.9
1890,7.525411,1,0.00010882,7.07
1900,7.508548,1,0.00010715,6.96
1910,7.563898,1,0.00010548,6.94
1920,7.514814,1,0.00010381,7.2
1930,7.475662,2,0.00010216,6.87
1940,7.545892,1,0.00010051,7.1
1950,7.493646,1,9.886e-05,6.82
1960,7.518196,1,9.722e-05,6.96
1970,7.466584,1,9.559e-05,7.06
1980,7.525612,2,9.397e-05,6.79
1990,7.49553,2,9.236e-05,6.94
2000,7.478903,1,9.075e-05,6.95
2010,7.455944,2,8.915e-05,17.8
2020,7.432954,1,8.756e-05,7.17
2030,7.523248,1,8.598e-05,7.08
2040,7.463646,2,8.44e-05,7.26
2050,7.453258,2,8.284e-05,7.0
2060,7.496915,1,8.128e-05,7.18
2070,7.499727,1,7.973e-05,7.9
2080,7.488715,1,7.82e-05,7.56
2090,7.511501,1,7.667e-05,7.26
2100,7.494883,1,7.515e-05,7.53
2110,7.500993,1,7.364e-05,7.55
2120,7.479583,1,7.215e-05,7.33
2130,7.513074,1,7.066e-05,7.47
2140,7.544865,1,6.918e-05,7.11
2150,7.562842,1,6.772e-05,7.2
2160,7.497949,1,6.627e-05,7.15
2170,7.444668,1,6.482e-05,7.18
2180,7.467195,1,6.339e-05,7.2
2190,7.551334,1,6.197e-05,6.94
2200,7.50316,1,6.057e-05,6.8
2210,7.459213,2,5.917e-05,7.03
2220,7.502016,1,5.779e-05,6.94
2230,7.552719,1,5.642e-05,7.02
2240,7.506467,2,5.506e-05,6.78
2250,7.499449,1,5.372e-05,6.99
2260,7.552915,1,5.238e-05,6.91
2270,7.464069,1,5.107e-05,6.85
2280,7.499506,1,4.976e-05,6.83
2290,7.502734,1,4.847e-05,6.98
2300,7.507138,1,4.719e-05,6.9
2310,7.498202,2,4.593e-05,6.88
2320,7.510029,1,4.468e-05,6.94
2330,7.490101,2,4.344e-05,7.14
2340,7.505856,1,4.222e-05,7.31
2350,7.592803,2,4.101e-05,7.06
2360,7.567334,1,3.982e-05,6.73
2370,7.481249,1,3.865e-05,7.02
2380,7.502175,2,3.748e-05,7.15
2390,7.512772,1,3.634e-05,6.9
2400,7.473385,1,3.521e-05,7.05
2410,7.467457,2,3.409e-05,6.87
