step,train_loss,gradient_norm,q1_residual_rms,injected_noise_rms,bits_used,lr,elapsed_s
10,10.165942,8.330928,0.01710558,0.0,1,5.4e-06,4.31
20,9.822432,7.162792,0.01710561,0.0,1,1.14e-05,4.34
30,9.29547,5.130301,0.01710578,0.0,1,1.74e-05,4.31
40,8.947803,4.10157,0.01710619,0.0,1,2.34e-05,4.38
50,8.73046,4.034482,0.01710676,0.0,1,2.94e-05,4.41
60,8.633759,3.470424,0.01710731,0.0,1,3.54e-05,4.3
70,8.489506,3.653873,0.01710777,0.0,1,4.14e-05,4.34
80,8.386212,3.118414,0.01710817,0.0,1,4.74e-05,4.34
90,8.25276,2.798327,0.01710856,0.0,1,5.34e-05,4.29
100,8.128758,2.538093,0.01710894,0.0,1,5.94e-05,4.35
110,8.005931,2.444641,0.01710942,0.0,1,6.54e-05,4.3
120,7.840675,2.183119,0.01710995,0.0,1,7.14e-05,4.29
130,7.805577,2.133248,0.01711058,0.0,1,7.74e-05,4.38
140,7.706873,2.102813,0.01711129,0.0,1,8.34e-05,4.26
150,7.712181,1.964792,0.01711206,0.0,1,8.94e-05,4.3
160,7.645942,1.597447,0.01711292,0.0,1,9.54e-05,4.69
170,7.643771,1.531928,0.01711383,0.0,1,0.0001014,4.3
180,7.597244,1.322644,0.01711478,0.0,1,0.0001074,4.39
190,7.587715,1.392849,0.01711582,0.0,1,0.0001134,4.33
200,7.558888,1.364142,0.01711696,0.0,1,0.0001194,4.31
210,7.511914,1.195301,0.01711814,0.0,1,0.0001254,4.33
220,7.563217,1.386758,0.01711944,0.0,1,0.0001314,4.36
230,7.526847,1.336401,0.01712095,0.0,1,0.0001374,4.32
240,7.582284,1.285044,0.01712254,0.0,1,0.0001434,4.33
250,7.60765,1.26153,0.01712426,0.0,1,0.0001494,4.35
260,7.572714,1.184428,0.01712619,0.0,1,0.0001554,4.32
270,7.646171,1.151483,0.01712841,0.0,1,0.0001614,4.33
280,7.615254,1.122894,0.01713067,0.0,1,0.0001674,4.3
290,7.623062,1.12626,0.01713307,0.0,1,0.0001734,4.33
300,7.612853,1.030414,0.01713541,0.0,1,0.0001794,4.39
310,7.55082,1.182738,0.01713815,0.0,1,0.0001854,4.35
320,7.600191,1.278057,0.01714144,0.0,1,0.0001914,4.33
330,7.587762,1.25324,0.01714497,0.0,1,0.0001974,4.41
340,7.555047,1.073913,0.01714865,0.0,1,0.0002034,4.27
350,7.619006,1.073699,0.01715239,0.0,1,0.0002094,4.29
360,7.58238,1.101034,0.01715602,0.0,1,0.0002154,4.3
370,7.60989,1.169064,0.01715964,0.0,1,0.0002214,4.35
380,7.627348,1.185809,0.01716383,0.0,1,0.0002274,4.25
390,7.61465,1.09874,0.01716808,0.0,1,0.0002334,4.49
400,7.632234,1.096892,0.01717285,0.0,1,0.0002394,4.24
410,7.588926,0.981632,0.017178,0.0,1,0.0002454,4.34
420,7.607588,1.110587,0.01718278,0.0,1,0.0002514,4.32
430,7.600779,1.035853,0.01718798,0.0,1,0.0002574,4.3
440,7.60567,1.136925,0.01719345,0.0,1,0.0002634,4.33
450,7.627368,1.127155,0.01719946,0.0,1,0.0002694,4.29
460,7.58307,1.02399,0.01720563,0.0,1,0.0002754,4.36
470,7.608219,1.037146,0.01721178,0.0,1,0.0002814,4.48
480,7.617784,1.109749,0.01721849,0.0,1,0.0002874,4.4
490,7.616815,0.993748,0.01722626,0.0,1,0.0002934,4.27
500,7.601657,0.941415,0.01723401,0.0,1,0.0002994,4.31
510,7.53356,1.145676,0.01724231,0.0,1,0.0003,16.98
520,7.538968,1.081202,0.01725041,0.0,1,0.0003,4.49
530,7.574963,1.097097,0.01725834,0.0,1,0.00029999,4.42
540,7.560361,1.011966,0.01726572,0.0,1,0.00029999,4.36
550,7.545652,1.016532,0.01727292,0.0,1,0.00029998,4.39
560,7.559568,0.954303,0.01728017,0.0,1,0.00029997,4.27
570,7.613954,0.943096,0.01728759,0.0,1,0.00029996,4.33
580,7.62273,0.949429,0.01729487,0.0,1,0.00029995,4.39
590,7.548214,0.983664,0.01730166,0.0,1,0.00029994,4.28
