step,train_loss,gradient_norm,q1_residual_rms,injected_noise_rms,bits_used,lr,elapsed_s
10,9.922789,9.037236,0.01710457,0.0,16,5.4e-06,5.18
20,9.395266,5.807657,0.01710463,0.0,16,1.14e-05,4.99
30,9.040956,4.12763,0.0171048,0.0,16,1.74e-05,4.81
40,8.746521,3.635598,0.01710507,0.0,16,2.34e-05,4.82
50,8.597954,3.353191,0.01710536,0.0,16,2.94e-05,4.82
60,8.471327,2.761198,0.01710568,0.0,16,3.54e-05,4.9
70,8.304149,2.485166,0.01710593,0.0,16,4.14e-05,4.82
80,8.266171,2.536558,0.01710613,0.0,16,4.74e-05,4.85
90,8.15004,2.280957,0.01710632,0.0,16,5.34e-05,4.8
100,8.07812,1.859231,0.01710655,0.0,16,5.94e-05,4.79
110,7.908364,1.883174,0.01710679,0.0,16,6.54e-05,4.9
120,7.848406,1.608909,0.0171071,0.0,16,7.14e-05,4.85
130,7.802573,1.398592,0.01710749,0.0,16,7.74e-05,4.83
140,7.74827,1.486112,0.01710788,0.0,16,8.34e-05,5.19
150,7.649123,1.359628,0.01710835,0.0,16,8.94e-05,4.87
160,7.641963,1.13597,0.01710889,0.0,16,9.54e-05,4.86
170,7.594745,1.285483,0.01710946,0.0,16,0.0001014,4.9
180,7.603089,1.568376,0.01711006,0.0,16,0.0001074,4.89
190,7.546532,1.201197,0.01711077,0.0,16,0.0001134,4.91
200,7.531909,1.155669,0.01711158,0.0,16,0.0001194,4.9
210,7.575538,1.164064,0.01711247,0.0,16,0.0001254,4.88
220,7.645201,1.17693,0.01711334,0.0,16,0.0001314,4.8
230,7.646916,1.322343,0.01711437,0.0,16,0.0001374,4.85
240,7.558207,1.206724,0.01711557,0.0,16,0.0001434,4.8
250,7.585717,1.13088,0.01711676,0.0,16,0.0001494,4.87
260,7.557193,1.147797,0.01711811,0.0,16,0.0001554,4.82
270,7.557607,1.069656,0.0171195,0.0,16,0.0001614,4.91
280,7.593964,1.043709,0.01712094,0.0,16,0.0001674,4.84
290,7.616734,1.142423,0.01712266,0.0,16,0.0001734,5.01
300,7.574437,1.019477,0.01712459,0.0,16,0.0001794,4.84
310,7.542657,1.088839,0.01712658,0.0,16,0.0001854,5.02
320,7.570254,1.164147,0.01712879,0.0,16,0.0001914,4.81
330,7.574291,1.057444,0.01713111,0.0,16,0.0001974,4.99
340,7.583416,1.120585,0.01713368,0.0,16,0.0002034,4.81
350,7.662554,1.042839,0.01713651,0.0,16,0.0002094,4.91
360,7.618262,1.04362,0.01713963,0.0,16,0.0002154,4.82
370,7.620975,1.015292,0.01714296,0.0,16,0.0002214,4.91
380,7.599304,1.026006,0.01714633,0.0,16,0.0002274,4.83
390,7.656071,1.116396,0.0171498,0.0,16,0.0002334,4.95
400,7.606079,1.067538,0.01715352,0.0,16,0.0002394,4.85
410,7.556922,1.06998,0.01715754,0.0,16,0.0002454,4.94
420,7.587536,0.995013,0.01716139,0.0,16,0.0002514,4.84
430,7.631955,1.097632,0.01716571,0.0,16,0.0002574,4.91
440,7.589466,1.025444,0.01717009,0.0,16,0.0002634,4.85
450,7.567621,0.97463,0.01717477,0.0,16,0.0002694,4.88
460,7.681127,1.125428,0.01718001,0.0,16,0.0002754,4.88
470,7.55521,1.042259,0.01718547,0.0,16,0.0002814,4.88
480,7.645165,1.014466,0.01719152,0.0,16,0.0002874,4.84
490,7.589504,1.022738,0.01719772,0.0,16,0.0002934,4.93
500,7.604633,1.012407,0.01720436,0.0,16,0.0002994,4.83
510,7.677763,0.958212,0.01721083,0.0,16,0.0003,16.34
520,7.610111,1.031673,0.01721681,0.0,16,0.0003,4.82
530,7.649391,0.985487,0.01722254,0.0,16,0.00029999,4.9
540,7.563785,1.111186,0.01722797,0.0,16,0.00029999,4.82
550,7.593184,0.948465,0.01723353,0.0,16,0.00029998,4.91
560,7.626983,1.025637,0.01723943,0.0,16,0.00029997,4.83
570,7.59526,0.952402,0.0172452,0.0,16,0.00029996,4.9
580,7.618985,0.90741,0.01725139,0.0,16,0.00029995,4.89
590,7.609568,0.919932,0.01725773,0.0,16,0.00029994,4.9
600,7.587033,1.012334,0.01726404,0.0,16,0.00029992,4.86
610,7.596924,0.968234,0.01727044,0.0,16,0.0002999,4.89
620,7.551637,0.961235,0.01727635,0.0,16,0.00029988,4.88
630,7.630539,0.961302,0.01728258,0.0,16,0.00029986,4.87
640,7.601519,0.919669,0.01728898,0.0,16,0.00029984,4.89
650,7.577648,0.928107,0.01729522,0.0,16,0.00029982,4.91
660,7.604493,0.906786,0.01730117,0.0,16,0.00029979,4.87
670,7.555665,0.978001,0.01730718,0.0,16,0.00029977,4.88
680,7.546983,0.872598,0.01731334,0.0,16,0.00029974,4.87
690,7.596479,0.946716,0.01731903,0.0,16,0.00029971,4.83
700,7.571557,0.993636,0.01732461,0.0,16,0.00029968,4.86
710,7.563048,0.910922,0.01733038,0.0,16,0.00029964,4.84
720,7.634721,0.9681,0.01733585,0.0,16,0.00029961,4.85
730,7.578278,0.910113,0.01734148,0.0,16,0.00029957,4.99
740,7.500295,0.838531,0.01734714,0.0,16,0.00029953,4.89
750,7.570379,0.871795,0.01735264,0.0,16,0.00029949,4.84
760,7.567852,0.821646,0.01735843,0.0,16,0.00029945,4.91
770,7.556312,0.913675,0.01736397,0.0,16,0.00029941,4.82
780,7.561841,1.019859,0.01736897,0.0,16,0.00029936,4.95
790,7.591002,0.836676,0.01737412,0.0,16,0.00029932,4.83
800,7.529655,0.859904,0.01737955,0.0,16,0.00029927,4.93
810,7.612713,0.907907,0.01738503,0.0,16,0.00029922,4.82
820,7.641886,1.031459,0.0173904,0.0,16,0.00029917,4.85
830,7.500345,0.901651,0.01739668,0.0,16,0.00029911,4.79
840,7.606141,0.872467,0.0174034,0.0,16,0.00029906,4.89
850,7.549512,0.850817,0.01741004,0.0,16,0.000299,4.79
860,7.564494,0.908751,0.01741572,0.0,16,0.00029894,4.92
870,7.606357,0.896546,0.01742097,0.0,16,0.00029888,4.8
880,7.533795,0.85699,0.0174262,0.0,16,0.00029882,4.94
890,7.64697,0.827342,0.01743096,0.0,16,0.00029876,4.84
900,7.598977,0.855965,0.01743525,0.0,16,0.0002987,4.92
910,7.551775,0.902454,0.01744,0.0,16,0.00029863,4.86
920,7.544659,0.916864,0.01744436,0.0,16,0.00029856,4.87
930,7.528246,0.821677,0.01744923,0.0,16,0.00029849,4.85
940,7.507487,0.847982,0.01745377,0.0,16,0.00029842,4.92
950,7.556973,0.847998,0.01745858,0.0,16,0.00029835,4.82
960,7.585929,0.864146,0.01746306,0.0,16,0.00029828,4.87
970,7.507085,0.839761,0.01746764,0.0,16,0.0002982,4.8
980,7.515169,0.857411,0.01747278,0.0,16,0.00029812,4.84
990,7.515763,0.827616,0.0174785,0.0,16,0.00029804,4.82
1000,7.562549,0.824163,0.01748436,0.0,16,0.00029796,4.9
1010,7.522003,0.799784,0.01748905,0.0,16,0.00029788,16.22
1020,7.475206,0.901968,0.01749335,0.0,16,0.0002978,4.91
1030,7.487787,0.852328,0.01749772,0.0,16,0.00029771,4.82
1040,7.558224,0.809624,0.01750217,0.0,16,0.00029762,4.88
1050,7.547622,0.828145,0.01750661,0.0,16,0.00029753,4.89
1060,7.565078,0.77323,0.01751117,0.0,16,0.00029744,4.89
1070,7.571664,0.842821,0.01751546,0.0,16,0.00029735,4.82
1080,7.506039,0.852415,0.01751897,0.0,16,0.00029726,4.88
1090,7.504464,0.89391,0.01752281,0.0,16,0.00029716,4.85
1100,7.511134,1.022898,0.01752756,0.0,16,0.00029707,4.87
1110,7.535341,0.855152,0.01753235,0.0,16,0.00029697,4.86
1120,7.527831,0.800593,0.01753705,0.0,16,0.00029687,4.9
1130,7.535618,0.801107,0.01754083,0.0,16,0.00029677,4.83
1140,7.54475,0.792707,0.01754502,0.0,16,0.00029666,4.88
1150,7.54829,0.862973,0.01754962,0.0,16,0.00029656,4.89
1160,7.460789,0.806806,0.01755476,0.0,16,0.00029645,4.84
1170,7.523702,0.888654,0.01755987,0.0,16,0.00029634,4.84
1180,7.557084,0.787071,0.0175661,0.0,16,0.00029623,4.87
1190,7.516405,0.877555,0.01757149,0.0,16,0.00029612,4.83
1200,7.550152,0.764456,0.01757638,0.0,16,0.00029601,4.81
1210,7.570133,0.822255,0.01758129,0.0,16,0.0002959,4.87
1220,7.520784,0.802106,0.01758619,0.0,16,0.00029578,4.81
1230,7.544605,0.758262,0.01759112,0.0,16,0.00029566,4.92
1240,7.570898,0.802435,0.01759597,0.0,16,0.00029554,4.79
1250,7.493588,0.753439,0.01760165,0.0,16,0.00029542,4.98
1260,7.546258,0.843555,0.01760637,0.0,16,0.0002953,4.88
1270,7.522493,0.806343,0.01761074,0.0,16,0.00029518,4.89
1280,7.554924,0.754306,0.01761443,0.0,16,0.00029505,4.81
1290,7.583847,0.77558,0.01761931,0.0,16,0.00029492,4.85
1300,7.567017,0.838936,0.01762451,0.0,16,0.00029479,4.78
1310,7.473591,0.748651,0.01762938,0.0,16,0.00029466,4.91
1320,7.516313,0.842615,0.01763446,0.0,16,0.00029453,4.94
1330,7.538142,0.835148,0.01763907,0.0,16,0.0002944,4.97
1340,7.575698,0.769012,0.01764426,0.0,16,0.00029426,4.82
1350,7.58432,0.762859,0.01764957,0.0,16,0.00029413,5.12
1360,7.460264,0.740367,0.01765406,0.0,16,0.00029399,4.85
1370,7.505317,0.774992,0.01765802,0.0,16,0.00029385,4.98
1380,7.510875,0.771784,0.01766207,0.0,16,0.00029371,4.85
1390,7.557517,0.799113,0.01766615,0.0,16,0.00029356,4.91
1400,7.492626,0.738795,0.01767022,0.0,16,0.00029342,4.8
1410,7.502586,0.719137,0.01767554,0.0,16,0.00029327,4.89
1420,7.59424,0.752758,0.0176811,0.0,16,0.00029313,4.8
1430,7.592764,0.764493,0.01768597,0.0,16,0.00029298,4.86
