step,train_loss,bits_used,lr,elapsed_s
10,10.157014,2,5.4e-06,9.75
20,9.630869,2,1.14e-05,9.54
30,9.142911,2,1.74e-05,9.52
40,8.889167,2,2.34e-05,9.68
50,8.708621,2,2.94e-05,9.5
60,8.572424,2,3.54e-05,9.34
70,8.437683,2,4.14e-05,9.6
80,8.394257,2,4.74e-05,9.75
90,8.193048,2,5.34e-05,9.74
100,8.081721,2,5.94e-05,9.63
110,7.969706,2,6.54e-05,9.46
120,7.843553,2,7.14e-05,9.52
130,7.811902,2,7.74e-05,9.68
140,7.761398,2,8.34e-05,9.48
150,7.652182,2,8.94e-05,9.5
160,7.651347,2,9.54e-05,9.5
170,7.632242,2,0.0001014,9.85
180,7.599695,2,0.0001074,9.47
190,7.635554,2,0.0001134,9.52
200,7.580892,2,0.0001194,9.65
210,7.586252,2,0.0001254,9.22
220,7.511226,2,0.0001314,9.37
230,7.529885,2,0.0001374,9.4
240,7.656362,2,0.0001434,9.44
250,7.544939,2,0.0001494,9.81
260,7.56852,2,0.0001554,9.19
270,7.582966,2,0.0001614,9.41
280,7.59672,2,0.0001674,9.3
290,7.587827,2,0.0001734,9.37
300,7.581798,2,0.0001794,9.55
310,7.580497,2,0.0001854,9.53
320,7.562187,2,0.0001914,9.44
330,7.573863,2,0.0001974,9.5
340,7.577391,2,0.0002034,9.25
350,7.633327,2,0.0002094,9.33
360,7.596948,2,0.0002154,9.44
370,7.587029,2,0.0002214,9.31
380,7.605123,2,0.0002274,9.32
390,7.610785,2,0.0002334,9.42
400,7.514339,2,0.0002394,9.45
410,7.559596,2,0.0002454,9.3
420,7.605025,2,0.0002514,9.42
430,7.602381,2,0.0002574,9.08
440,7.507233,2,0.0002634,8.46
450,7.594302,2,0.0002694,8.65
460,7.57942,2,0.0002754,8.67
470,7.664935,2,0.0002814,9.16
480,7.546707,2,0.0002874,9.39
490,7.629623,2,0.0002934,9.36
500,7.557453,2,0.0002994,9.29
510,7.595111,2,0.0003,43.98
520,7.591047,2,0.0003,9.81
530,7.610948,2,0.00029999,9.44
540,7.602884,2,0.00029999,9.79
550,7.570851,2,0.00029998,9.54
560,7.597174,2,0.00029997,9.39
570,7.581864,2,0.00029996,9.38
580,7.56328,2,0.00029995,9.44
590,7.574323,2,0.00029994,9.56
600,7.52516,2,0.00029992,9.42
610,7.672471,2,0.0002999,9.54
620,7.585904,2,0.00029988,9.48
630,7.56326,2,0.00029986,9.49
640,7.557966,2,0.00029984,9.5
650,7.586543,2,0.00029982,9.43
660,7.530333,2,0.00029979,9.66
670,7.603476,2,0.00029977,10.29
680,7.55433,2,0.00029974,9.46
690,7.564399,2,0.00029971,9.31
700,7.498938,2,0.00029968,9.58
710,7.552826,2,0.00029964,9.46
720,7.545508,2,0.00029961,9.51
730,7.627768,2,0.00029957,9.51
740,7.549889,2,0.00029953,9.46
750,7.59215,2,0.00029949,9.6
760,7.584469,2,0.00029945,9.73
770,7.58694,2,0.00029941,9.79
780,7.624601,2,0.00029936,9.42
790,7.554697,2,0.00029932,9.42
800,7.540085,2,0.00029927,9.46
810,7.513411,2,0.00029922,9.38
820,7.541661,2,0.00029917,9.45
830,7.538411,2,0.00029911,9.43
840,7.507132,2,0.00029906,9.69
850,7.55813,2,0.000299,9.36
860,7.573001,2,0.00029894,9.65
870,7.491126,2,0.00029888,10.01
880,7.591019,2,0.00029882,9.82
890,7.524595,2,0.00029876,9.5
900,7.580907,2,0.0002987,9.48
910,7.581745,2,0.00029863,9.55
920,7.539798,2,0.00029856,9.56
930,7.514413,2,0.00029849,9.23
940,7.551327,2,0.00029842,8.84
950,7.605775,2,0.00029835,8.75
960,7.547654,2,0.00029828,8.79
970,7.491424,2,0.0002982,9.26
980,7.600549,2,0.00029812,9.36
990,7.578068,2,0.00029804,9.6
1000,7.574989,2,0.00029796,9.48
1010,7.564544,2,0.00029788,42.79
1020,7.596355,2,0.0002978,9.61
1030,7.497355,2,0.00029771,9.42
1040,7.542613,2,0.00029762,9.63
1050,7.573085,2,0.00029753,9.33
1060,7.54876,2,0.00029744,9.37
1070,7.559608,2,0.00029735,9.21
