step,train_loss,bits_used,lr,elapsed_s
10,10.111591,2,9e-06,5.84
20,9.430514,2,1.9e-05,5.81
30,8.958719,2,2.9e-05,5.78
40,8.743037,2,3.9e-05,5.84
50,8.563063,2,4.9e-05,5.7
60,8.397996,2,5.9e-05,5.81
70,8.226849,2,6.9e-05,5.91
80,8.132119,2,7.9e-05,5.84
90,7.920677,2,8.9e-05,5.9
100,7.800288,2,9.9e-05,6.22
110,7.692849,2,0.000109,6.14
120,7.63123,2,0.000119,6.04
130,7.664081,2,0.000129,6.18
140,7.644166,2,0.000139,5.59
150,7.584619,2,0.000149,5.77
160,7.625958,2,0.000159,5.73
170,7.627741,2,0.000169,5.78
180,7.600137,2,0.000179,5.81
190,7.656108,2,0.000189,6.06
200,7.603795,2,0.000199,5.35
210,7.612024,2,0.000209,5.82
220,7.53413,2,0.000219,5.69
230,7.55396,2,0.000229,5.65
240,7.687357,2,0.000239,5.64
250,7.571596,2,0.000249,5.66
260,7.596689,2,0.000259,5.65
270,7.610962,2,0.000269,5.63
280,7.621693,2,0.000279,5.62
290,7.608618,2,0.000289,5.71
300,7.607679,2,0.000299,5.65
310,7.600435,2,0.00029999,5.66
320,7.580947,2,0.00029996,5.68
330,7.594416,2,0.00029991,5.69
340,7.595419,2,0.00029985,5.71
350,7.64879,2,0.00029976,5.69
360,7.609648,2,0.00029965,5.71
370,7.595415,2,0.00029952,5.7
380,7.611691,2,0.00029937,5.68
390,7.615626,2,0.0002992,5.72
400,7.516598,2,0.00029901,5.69
410,7.5612,2,0.0002988,5.74
420,7.606241,2,0.00029856,5.75
430,7.598347,2,0.00029831,5.69
440,7.502739,2,0.00029804,5.75
450,7.59297,2,0.00029775,5.74
460,7.576133,2,0.00029744,5.78
470,7.656489,2,0.00029711,5.75
480,7.539719,2,0.00029676,5.73
490,7.622814,2,0.00029639,5.75
500,7.544824,2,0.000296,5.58
510,7.560987,2,0.00029559,14.75
520,7.584758,2,0.00029516,5.65
530,7.60958,2,0.00029471,5.63
540,7.605088,2,0.00029424,5.62
550,7.575766,2,0.00029375,5.66
560,7.565435,2,0.00029324,5.66
570,7.596232,2,0.00029271,5.69
580,7.565385,2,0.00029217,5.69
590,7.599059,2,0.0002916,5.68
600,7.549486,2,0.00029101,5.69
610,7.661784,2,0.00029041,5.72
620,7.550358,2,0.00028979,5.71
630,7.539027,2,0.00028914,5.75
640,7.606889,2,0.00028848,5.93
650,7.61492,2,0.0002878,6.08
660,7.504094,2,0.0002871,6.15
670,7.551763,2,0.00028639,6.17
680,7.567321,2,0.00028565,5.98
690,7.513427,2,0.0002849,6.08
700,7.457,2,0.00028412,6.02
710,7.521941,2,0.00028333,5.95
720,7.594743,2,0.00028252,5.96
730,7.577758,2,0.0002817,5.88
740,7.516693,2,0.00028085,5.9
750,7.563577,2,0.00027999,5.84
760,7.54924,2,0.00027911,5.85
770,7.550799,2,0.00027821,5.84
780,7.548881,2,0.0002773,5.82
790,7.51293,2,0.00027637,5.8
800,7.516228,2,0.00027542,5.86
810,7.506258,2,0.00027445,5.79
820,7.527724,2,0.00027347,5.83
830,7.550728,2,0.00027247,5.75
840,7.490943,2,0.00027146,5.75
850,7.56503,2,0.00027042,5.82
860,7.484047,2,0.00026937,5.78
870,7.517459,2,0.00026831,5.77
880,7.579304,2,0.00026723,5.79
890,7.526235,2,0.00026613,5.95
900,7.547475,2,0.00026502,5.77
910,7.56461,2,0.00026389,5.8
920,7.584393,2,0.00026275,5.8
930,7.512688,2,0.00026159,5.8
940,7.590481,2,0.00026041,5.76
950,7.609173,2,0.00025923,5.79
960,7.562264,2,0.00025802,5.87
970,7.485913,2,0.0002568,5.81
980,7.559907,2,0.00025557,5.8
990,7.545367,2,0.00025432,5.77
1000,7.565248,2,0.00025306,5.79
1010,7.546822,2,0.00025179,15.13
1020,7.625366,2,0.0002505,5.79
1030,7.479508,2,0.0002492,5.75
1040,7.526827,2,0.00024788,6.14
1050,7.556105,2,0.00024655,5.87
1060,7.547901,2,0.00024521,5.85
1070,7.563212,2,0.00024385,6.42
1080,7.512963,2,0.00024249,6.54
1090,7.580212,2,0.00024111,6.46
1100,7.500505,2,0.00023971,6.32
1110,7.506884,2,0.00023831,6.23
1120,7.536437,2,0.00023689,6.34
1130,7.537992,2,0.00023546,6.14
1140,7.521549,2,0.00023402,6.87
1150,7.605471,2,0.00023257,6.6
1160,7.579468,2,0.00023111,6.48
1170,7.553282,2,0.00022964,7.45
1180,7.478371,2,0.00022815,7.77
1190,7.515906,2,0.00022666,7.2
1200,7.520352,2,0.00022515,6.69
1210,7.563512,2,0.00022364,6.43
1220,7.56119,2,0.00022211,6.36
1230,7.516864,2,0.00022057,6.34
1240,7.507529,2,0.00021903,6.33
1250,7.504308,2,0.00021748,6.22
1260,7.560754,2,0.00021591,6.18
1270,7.579645,2,0.00021434,6.18
1280,7.539061,2,0.00021276,6.18
1290,7.510599,2,0.00021117,6.31
1300,7.566712,2,0.00020957,6.35
1310,7.537203,2,0.00020797,6.47
1320,7.554541,2,0.00020635,6.03
1330,7.565875,2,0.00020473,6.35
1340,7.499122,2,0.0002031,6.39
1350,7.460984,2,0.00020147,6.26
1360,7.502458,2,0.00019982,6.88
1370,7.545967,2,0.00019817,6.39
1380,7.501562,2,0.00019652,8.91
1390,7.509173,2,0.00019486,7.74
1400,7.557682,2,0.00019319,7.2
1410,7.558748,2,0.00019151,7.2
1420,7.536309,2,0.00018983,7.52
1430,7.549078,2,0.00018815,6.36
1440,7.547989,2,0.00018646,5.85
1450,7.531615,2,0.00018476,6.0
1460,7.498264,2,0.00018306,6.37
1470,7.564779,2,0.00018136,6.18
1480,7.536123,2,0.00017965,6.08
1490,7.54763,2,0.00017794,6.18
1500,7.505413,2,0.00017622,6.38
1510,7.492578,2,0.0001745,17.42
1520,7.484941,2,0.00017278,6.7
1530,7.534321,2,0.00017105,6.77
1540,7.50676,2,0.00016932,7.18
1550,7.531234,2,0.00016759,7.62
1560,7.524039,2,0.00016585,7.05
1570,7.472898,2,0.00016412,6.83
1580,7.515815,2,0.00016238,6.96
1590,7.535547,2,0.00016064,6.86
1600,7.557553,2,0.0001589,6.57
1610,7.52073,2,0.00015715,6.52
1620,7.514319,2,0.00015541,6.63
1630,7.497716,2,0.00015366,6.81
1640,7.500821,2,0.00015192,6.49
1650,7.550167,2,0.00015017,6.49
1660,7.514142,2,0.00014843,6.48
1670,7.468191,2,0.00014668,6.4
1680,7.429998,2,0.00014494,6.12
1690,7.497771,2,0.0001432,6.36
1700,7.553727,2,0.00014145,6.09
1710,7.501531,2,0.00013971,6.53
1720,7.527141,2,0.00013797,6.39
1730,7.519574,2,0.00013623,6.19
1740,7.546352,2,0.00013449,6.42
1750,7.553089,2,0.00013276,6.39
1760,7.510784,2,0.00013103,6.36
1770,7.514824,2,0.0001293,6.12
