step,train_loss,bits_used,lr,elapsed_s
10,10.107851,1,9e-06,4.26
20,9.597097,1,1.9e-05,4.29
30,9.056702,1,2.9e-05,4.28
40,8.806169,1,3.9e-05,4.29
50,8.606108,1,4.9e-05,4.32
60,8.436756,1,5.9e-05,4.32
70,8.223133,1,6.9e-05,4.32
80,8.171605,1,7.9e-05,4.33
90,7.955583,1,8.9e-05,4.32
100,7.897214,1,9.9e-05,4.33
110,7.772393,1,0.000109,4.32
120,7.700572,1,0.000119,4.33
130,7.614574,1,0.000129,4.33
140,7.639124,1,0.000139,4.41
150,7.544676,1,0.000149,4.32
160,7.55361,1,0.000159,4.36
170,7.566805,1,0.000169,4.36
180,7.527792,1,0.000179,4.35
190,7.63266,1,0.000189,4.38
200,7.574643,1,0.000199,4.34
210,7.621256,1,0.000209,4.36
220,7.600474,1,0.000219,4.35
230,7.567645,1,0.000229,4.36
240,7.560069,1,0.000239,4.38
250,7.573818,1,0.000249,4.39
260,7.598661,1,0.000259,4.37
270,7.590951,1,0.000269,4.37
280,7.597818,1,0.000279,4.36
290,7.663307,1,0.000289,4.37
300,7.658768,1,0.000299,4.38
310,7.580197,1,0.00029999,4.35
320,7.589781,1,0.00029996,4.35
330,7.604473,1,0.00029991,4.37
340,7.672089,1,0.00029985,4.34
350,7.59299,1,0.00029976,4.45
360,7.645179,1,0.00029965,4.48
370,7.644133,1,0.00029952,4.42
380,7.614689,1,0.00029937,4.41
390,7.576696,1,0.0002992,4.43
400,7.610382,1,0.00029901,4.45
410,7.673828,1,0.0002988,4.49
420,7.59912,1,0.00029856,4.47
430,7.620885,1,0.00029831,4.42
440,7.524144,1,0.00029804,4.43
450,7.632916,1,0.00029775,4.43
460,7.569866,1,0.00029744,4.46
470,7.589026,1,0.00029711,4.47
480,7.643385,1,0.00029676,4.42
490,7.654844,1,0.00029639,4.43
500,7.587878,1,0.000296,4.41
510,7.58359,1,0.00029559,11.17
520,7.572024,1,0.00029516,4.44
530,7.576168,1,0.00029471,4.42
540,7.607707,1,0.00029424,4.43
550,7.524172,1,0.00029375,4.42
560,7.558795,1,0.00029324,4.43
570,7.510748,1,0.00029271,4.41
580,7.537999,1,0.00029217,4.4
590,7.620074,1,0.0002916,4.46
600,7.547767,1,0.00029101,4.4
610,7.55743,1,0.00029041,4.41
620,7.624679,1,0.00028979,4.41
630,7.5843,1,0.00028914,4.41
640,7.562925,1,0.00028848,4.4
650,7.551788,1,0.0002878,4.4
660,7.63411,1,0.0002871,4.4
670,7.604775,1,0.00028639,4.42
680,7.572088,1,0.00028565,4.39
690,7.61938,1,0.0002849,4.4
700,7.572891,1,0.00028412,4.39
710,7.588297,1,0.00028333,4.41
720,7.585698,1,0.00028252,4.43
730,7.579004,1,0.0002817,4.44
740,7.589633,1,0.00028085,4.48
750,7.598731,1,0.00027999,4.38
760,7.575312,1,0.00027911,4.42
770,7.529965,1,0.00027821,4.41
780,7.586671,1,0.0002773,4.4
790,7.589675,1,0.00027637,4.42
800,7.501275,1,0.00027542,4.39
810,7.512639,1,0.00027445,4.42
820,7.540054,1,0.00027347,4.4
830,7.566853,1,0.00027247,4.41
840,7.611807,1,0.00027146,4.39
850,7.602698,1,0.00027042,4.45
860,7.56367,1,0.00026937,4.41
870,7.587845,1,0.00026831,4.39
880,7.564636,1,0.00026723,4.42
890,7.575379,1,0.00026613,4.4
900,7.587651,1,0.00026502,4.43
910,7.500419,1,0.00026389,4.42
920,7.555748,1,0.00026275,4.43
930,7.545962,1,0.00026159,4.44
940,7.553607,1,0.00026041,4.43
950,7.508001,1,0.00025923,4.45
960,7.503409,1,0.00025802,4.41
970,7.546637,1,0.0002568,4.87
980,7.586293,1,0.00025557,5.21
990,7.587081,1,0.00025432,4.62
1000,7.530681,1,0.00025306,4.43
1010,7.492249,1,0.00025179,10.93
1020,7.523458,1,0.0002505,4.61
1030,7.557646,1,0.0002492,4.53
1040,7.606301,1,0.00024788,4.68
1050,7.541989,1,0.00024655,4.36
1060,7.516695,1,0.00024521,4.38
1070,7.494214,1,0.00024385,4.36
1080,7.599899,1,0.00024249,4.89
1090,7.537473,1,0.00024111,4.58
1100,7.53272,1,0.00023971,4.46
1110,7.463204,1,0.00023831,4.49
1120,7.541458,1,0.00023689,4.98
1130,7.501955,1,0.00023546,4.82
1140,7.482109,1,0.00023402,5.18
1150,7.514037,1,0.00023257,4.83
1160,7.50007,1,0.00023111,4.93
1170,7.527898,1,0.00022964,5.93
1180,7.506675,1,0.00022815,5.79
1190,7.498982,1,0.00022666,5.14
1200,7.556851,1,0.00022515,5.2
1210,7.548683,1,0.00022364,5.14
1220,7.607568,1,0.00022211,5.24
1230,7.519281,1,0.00022057,5.23
1240,7.505967,1,0.00021903,5.15
1250,7.540088,1,0.00021748,5.18
1260,7.551898,1,0.00021591,5.13
1270,7.518881,1,0.00021434,5.14
1280,7.54475,1,0.00021276,5.19
1290,7.526448,1,0.00021117,5.15
1300,7.535986,1,0.00020957,5.11
1310,7.486627,1,0.00020797,5.11
1320,7.506539,1,0.00020635,5.12
1330,7.562433,1,0.00020473,5.12
1340,7.527633,1,0.0002031,5.09
1350,7.561665,1,0.00020147,5.33
1360,7.585304,1,0.00019982,5.04
1370,7.523751,1,0.00019817,5.12
1380,7.504197,1,0.00019652,4.77
1390,7.488138,1,0.00019486,4.34
1400,7.505139,1,0.00019319,4.62
1410,7.443309,1,0.00019151,4.76
1420,7.473026,1,0.00018983,4.74
1430,7.608522,1,0.00018815,4.63
1440,7.502924,1,0.00018646,4.99
1450,7.528697,1,0.00018476,4.47
1460,7.550256,1,0.00018306,4.68
1470,7.538011,1,0.00018136,4.71
1480,7.43984,1,0.00017965,4.68
1490,7.48494,1,0.00017794,4.73
1500,7.575532,1,0.00017622,4.87
1510,7.538054,1,0.0001745,11.54
1520,7.504648,1,0.00017278,4.95
1530,7.55449,1,0.00017105,4.64
1540,7.507305,1,0.00016932,4.84
1550,7.476428,1,0.00016759,4.79
1560,7.547651,1,0.00016585,4.81
1570,7.530434,1,0.00016412,4.94
1580,7.526455,1,0.00016238,4.99
1590,7.522374,1,0.00016064,5.03
1600,7.526378,1,0.0001589,4.9
1610,7.567841,1,0.00015715,4.69
1620,7.485902,1,0.00015541,4.78
1630,7.549722,1,0.00015366,5.12
1640,7.487991,1,0.00015192,5.18
1650,7.498731,1,0.00015017,4.51
1660,7.535074,1,0.00014843,4.72
1670,7.490334,1,0.00014668,5.03
1680,7.553224,1,0.00014494,4.51
1690,7.512325,1,0.0001432,4.57
1700,7.537621,1,0.00014145,4.79
1710,7.569672,1,0.00013971,4.77
1720,7.502277,1,0.00013797,4.84
1730,7.586133,1,0.00013623,4.78
1740,7.48657,1,0.00013449,4.62
1750,7.53983,1,0.00013276,4.79
1760,7.539417,1,0.00013103,4.75
1770,7.499526,1,0.0001293,4.98
1780,7.617841,1,0.00012757,4.89
1790,7.51014,1,0.00012585,4.77
1800,7.451193,1,0.00012412,4.38
1810,7.48723,1,0.00012241,5.09
1820,7.512127,1,0.00012069,4.48
1830,7.554546,1,0.00011898,4.74
1840,7.498187,1,0.00011728,4.9
1850,7.540538,1,0.00011558,4.7
1860,7.527353,1,0.00011388,4.57
1870,7.434376,1,0.00011219,4.7
1880,7.536556,1,0.0001105,5.0
1890,7.543587,1,0.00010882,4.5
1900,7.505581,1,0.00010715,4.66
1910,7.531776,1,0.00010548,4.79
1920,7.501267,1,0.00010381,4.52
1930,7.554971,1,0.00010216,4.65
1940,7.601746,1,0.00010051,4.76
1950,7.500315,1,9.886e-05,4.7
1960,7.493053,1,9.722e-05,4.56
1970,7.589402,1,9.559e-05,4.53
1980,7.50699,1,9.397e-05,4.78
1990,7.527461,1,9.236e-05,4.85
2000,7.500554,1,9.075e-05,4.57
2010,7.502503,1,8.915e-05,12.11
2020,7.45991,1,8.756e-05,4.82
2030,7.541273,1,8.598e-05,4.99
2040,7.502484,1,8.44e-05,4.97
2050,7.476083,1,8.284e-05,4.84
2060,7.418454,1,8.128e-05,4.52
2070,7.468243,1,7.973e-05,4.78
2080,7.473074,1,7.82e-05,4.71
2090,7.412756,1,7.667e-05,4.84
2100,7.505162,1,7.515e-05,4.85
2110,7.548043,1,7.364e-05,5.04
2120,7.553526,1,7.215e-05,4.89
2130,7.488387,1,7.066e-05,4.65
2140,7.459537,1,6.918e-05,4.84
2150,7.455179,1,6.772e-05,5.26
2160,7.533712,1,6.627e-05,4.78
2170,7.485236,1,6.482e-05,5.06
2180,7.505274,1,6.339e-05,4.75
2190,7.508054,1,6.197e-05,4.76
2200,7.509485,1,6.057e-05,5.19
2210,7.548045,1,5.917e-05,4.95
2220,7.490366,1,5.779e-05,5.1
2230,7.550655,1,5.642e-05,4.7
2240,7.522022,1,5.506e-05,4.74
2250,7.467922,1,5.372e-05,4.72
2260,7.494975,1,5.238e-05,4.83
2270,7.503209,1,5.107e-05,4.74
2280,7.467595,1,4.976e-05,4.72
2290,7.471369,1,4.847e-05,4.58
2300,7.55676,1,4.719e-05,4.57
2310,7.505332,1,4.593e-05,4.67
2320,7.565271,1,4.468e-05,4.84
2330,7.472393,1,4.344e-05,4.88
2340,7.534754,1,4.222e-05,4.9
2350,7.498189,1,4.101e-05,5.02
2360,7.455994,1,3.982e-05,5.12
2370,7.531106,1,3.865e-05,4.78
2380,7.503928,1,3.748e-05,4.95
2390,7.542049,1,3.634e-05,4.46
2400,7.511516,1,3.521e-05,5.08
2410,7.517727,1,3.409e-05,4.85
2420,7.443955,1,3.299e-05,4.52
2430,7.534549,1,3.191e-05,5.06
2440,7.50355,1,3.084e-05,4.64
2450,7.53536,1,2.979e-05,5.0
2460,7.452273,1,2.875e-05,5.2
2470,7.511328,1,2.773e-05,4.89
2480,7.496873,1,2.673e-05,4.65
2490,7.474343,1,2.574e-05,4.58
2500,7.484495,1,2.477e-05,4.73
2510,7.511034,1,2.382e-05,11.78
2520,7.500965,1,2.289e-05,4.54
2530,7.479103,1,2.197e-05,4.73
2540,7.500927,1,2.107e-05,4.95
2550,7.479327,1,2.018e-05,4.55
2560,7.481803,1,1.932e-05,4.78
2570,7.463404,1,1.847e-05,4.59
2580,7.433005,1,1.764e-05,4.56
2590,7.55046,1,1.683e-05,4.74
2600,7.522549,1,1.603e-05,4.95
2610,7.520827,1,1.526e-05,4.69
2620,7.482652,1,1.45e-05,4.8
2630,7.487893,1,1.376e-05,4.81
2640,7.443125,1,1.304e-05,4.81
2650,7.466757,1,1.234e-05,4.79
2660,7.443703,1,1.165e-05,4.73
2670,7.493394,1,1.099e-05,4.78
2680,7.486051,1,1.034e-05,4.75
2690,7.546858,1,9.71e-06,4.73
2700,7.54893,1,9.11e-06,4.79
2710,7.493372,1,8.52e-06,4.83
2720,7.543662,1,7.95e-06,4.69
2730,7.45405,1,7.4e-06,4.68
2740,7.54335,1,6.86e-06,4.65
2750,7.507121,1,6.35e-06,4.69
2760,7.480124,1,5.86e-06,4.66
2770,7.510084,1,5.39e-06,4.63
2780,7.544491,1,4.93e-06,4.61
2790,7.468946,1,4.5e-06,4.61
2800,7.455522,1,4.08e-06,4.58
2810,7.452483,1,3.69e-06,4.57
2820,7.490415,1,3.31e-06,4.58
2830,7.492791,1,2.96e-06,4.72
2840,7.490433,1,2.62e-06,4.73
2850,7.483858,1,2.31e-06,4.55
2860,7.455071,1,2.01e-06,4.56
2870,7.492692,1,1.74e-06,4.56
2880,7.504774,1,1.48e-06,4.56
2890,7.476742,1,1.25e-06,4.57
2900,7.498306,1,1.03e-06,4.54
2910,7.549351,1,8.4e-07,4.52
2920,7.492052,1,6.7e-07,4.49
2930,7.453844,1,5.1e-07,4.59
2940,7.532043,1,3.8e-07,4.5
2950,7.378935,1,2.6e-07,4.5
2960,7.491813,1,1.7e-07,4.48
2970,7.455116,1,1e-07,4.49
2980,7.467499,1,4e-08,4.45
2990,7.471322,1,1e-08,4.48
3000,7.502673,1,0.0,4.45
