step,train_loss,bits_used,lr,elapsed_s
10,10.023031,16,9e-06,3.56
20,9.43312,16,1.9e-05,3.65
30,8.921935,16,2.9e-05,3.62
40,8.732664,16,3.9e-05,3.7
50,8.555509,16,4.9e-05,3.84
60,8.416208,16,5.9e-05,4.15
70,8.201696,16,6.9e-05,4.1
80,8.14511,16,7.9e-05,4.11
90,7.933467,16,8.9e-05,4.1
100,7.875153,16,9.9e-05,4.12
110,7.760997,16,0.000109,4.06
120,7.691964,16,0.000119,4.19
130,7.608913,16,0.000129,4.13
140,7.637905,16,0.000139,4.14
150,7.5442,16,0.000149,3.88
160,7.552599,16,0.000159,3.91
170,7.565334,16,0.000169,4.07
180,7.527165,16,0.000179,4.29
190,7.63018,16,0.000189,4.39
200,7.57292,16,0.000199,4.56
210,7.618492,16,0.000209,4.27
220,7.597962,16,0.000219,3.77
230,7.566482,16,0.000229,3.69
240,7.553545,16,0.000239,3.6
250,7.570734,16,0.000249,3.83
260,7.595793,16,0.000259,3.67
270,7.586645,16,0.000269,3.65
280,7.593073,16,0.000279,3.85
290,7.656574,16,0.000289,3.82
300,7.655422,16,0.000299,3.29
310,7.576656,16,0.00029999,3.01
320,7.587455,16,0.00029996,3.37
330,7.603343,16,0.00029991,3.11
340,7.669531,16,0.00029985,3.29
350,7.593227,16,0.00029976,2.93
360,7.648072,16,0.00029965,2.84
370,7.643697,16,0.00029952,2.81
380,7.614035,16,0.00029937,2.87
390,7.574906,16,0.0002992,2.83
400,7.609753,16,0.00029901,2.86
410,7.672585,16,0.0002988,3.06
420,7.599547,16,0.00029856,4.98
430,7.618889,16,0.00029831,2.8
440,7.523302,16,0.00029804,8.26
450,7.631568,16,0.00029775,11.85
460,7.574192,16,0.00029744,2.94
470,7.591205,16,0.00029711,2.84
480,7.644902,16,0.00029676,2.73
490,7.657574,16,0.00029639,2.7
500,7.591057,16,0.000296,2.69
510,7.585,16,0.00029559,6.06
520,7.573106,16,0.00029516,2.65
530,7.576484,16,0.00029471,2.64
540,7.608483,16,0.00029424,2.65
550,7.52241,16,0.00029375,2.65
560,7.56018,16,0.00029324,2.66
570,7.512992,16,0.00029271,2.68
580,7.539949,16,0.00029217,2.69
590,7.622753,16,0.0002916,2.68
600,7.548178,16,0.00029101,2.68
610,7.559796,16,0.00029041,577.88
620,7.626044,16,0.00028979,8.38
630,7.583853,16,0.00028914,9.75
640,7.565983,16,0.00028848,7.93
650,7.553397,16,0.0002878,10.4
660,7.634884,16,0.0002871,137.39
670,7.605053,16,0.00028639,9.16
680,7.572117,16,0.00028565,8.51
690,7.621563,16,0.0002849,8.54
700,7.57505,16,0.00028412,4.32
710,7.589864,16,0.00028333,2.76
720,7.588148,16,0.00028252,2.66
730,7.581824,16,0.0002817,2.69
740,7.589328,16,0.00028085,2.67
750,7.596508,16,0.00027999,2.67
760,7.574317,16,0.00027911,3.79
770,7.529163,16,0.00027821,2.66
780,7.587675,16,0.0002773,2.67
790,7.588281,16,0.00027637,2.67
800,7.502216,16,0.00027542,2.68
810,7.513041,16,0.00027445,2.71
820,7.538676,16,0.00027347,2.68
830,7.566524,16,0.00027247,2.69
840,7.615902,16,0.00027146,2.68
850,7.603368,16,0.00027042,2.7
860,7.56305,16,0.00026937,2.7
870,7.586914,16,0.00026831,2.68
880,7.564661,16,0.00026723,2.7
890,7.575839,16,0.00026613,2.69
900,7.587068,16,0.00026502,2.7
910,7.500954,16,0.00026389,2.69
920,7.555565,16,0.00026275,2.69
930,7.545562,16,0.00026159,3.08
940,7.551535,16,0.00026041,2.69
950,7.507563,16,0.00025923,2.71
960,7.501389,16,0.00025802,2.75
970,7.545759,16,0.0002568,2.7
