step,train_loss,bits_used,lr,elapsed_s
10,10.058574,2,9e-06,6.12
20,9.580618,2,1.9e-05,6.08
30,9.065736,2,2.9e-05,6.16
40,8.75335,2,3.9e-05,6.18
50,8.611827,2,4.9e-05,6.17
60,8.430751,2,5.9e-05,7.55
70,8.225108,2,6.9e-05,6.15
80,8.096027,2,7.9e-05,6.16
90,8.009079,1,8.9e-05,6.2
100,7.923498,2,9.9e-05,6.42
110,7.771202,2,0.000109,6.63
120,7.723281,2,0.000119,6.59
130,7.669164,1,0.000129,6.51
140,7.575978,2,0.000139,6.31
150,7.652454,1,0.000149,6.28
160,7.615205,2,0.000159,6.3
170,7.584006,2,0.000169,6.22
180,7.495832,2,0.000179,6.19
190,7.624496,2,0.000189,6.11
200,7.575196,2,0.000199,6.13
210,7.623899,1,0.000209,5.99
220,7.637215,2,0.000219,6.11
230,7.629231,2,0.000229,5.9
240,7.607799,1,0.000239,5.89
250,7.603434,1,0.000249,5.86
260,7.589573,2,0.000259,5.9
270,7.640926,1,0.000269,5.85
280,7.58809,2,0.000279,5.83
290,7.613006,2,0.000289,5.86
300,7.60959,2,0.000299,5.83
310,7.607519,2,0.00029999,5.81
320,7.665016,2,0.00029996,5.93
330,7.702623,1,0.00029991,5.95
340,7.600667,2,0.00029985,5.85
350,7.65104,2,0.00029976,5.89
360,7.535014,1,0.00029965,5.94
370,7.608031,2,0.00029952,5.92
380,7.629252,1,0.00029937,5.91
390,7.548143,2,0.0002992,5.9
400,7.644715,2,0.00029901,5.91
410,7.624182,2,0.0002988,6.0
420,7.562634,2,0.00029856,5.97
430,7.550689,2,0.00029831,6.0
440,7.613792,2,0.00029804,5.95
450,7.637411,2,0.00029775,5.91
460,7.626339,2,0.00029744,5.98
470,7.559424,2,0.00029711,6.0
480,7.607064,1,0.00029676,5.77
490,7.544365,2,0.00029639,5.98
500,7.590056,2,0.000296,5.92
510,7.607144,2,0.00029559,15.31
520,7.61382,2,0.00029516,6.02
530,7.575326,2,0.00029471,5.82
540,7.569599,2,0.00029424,5.92
550,7.630593,2,0.00029375,5.93
560,7.587624,1,0.00029324,5.87
570,7.646028,2,0.00029271,5.89
580,7.609425,2,0.00029217,5.91
590,7.605124,2,0.0002916,6.07
600,7.619335,1,0.00029101,6.14
610,7.571561,1,0.00029041,5.92
620,7.576445,2,0.00028979,5.96
630,7.575277,2,0.00028914,5.76
640,7.564706,1,0.00028848,5.93
650,7.617858,2,0.0002878,5.85
660,7.603311,2,0.0002871,5.87
670,7.593168,1,0.00028639,5.86
680,7.649463,1,0.00028565,5.87
690,7.539653,2,0.0002849,5.98
700,7.561717,1,0.00028412,6.35
710,7.542041,1,0.00028333,6.47
720,7.553559,1,0.00028252,6.19
730,7.598695,2,0.0002817,6.18
740,7.663056,2,0.00028085,6.19
750,7.574168,2,0.00027999,6.25
760,7.549105,2,0.00027911,6.21
770,7.542116,2,0.00027821,6.25
780,7.514898,2,0.0002773,6.18
790,7.53416,2,0.00027637,6.15
800,7.658488,2,0.00027542,6.14
810,7.499186,1,0.00027445,6.04
820,7.575086,1,0.00027347,5.98
830,7.636239,2,0.00027247,6.03
840,7.581381,2,0.00027146,5.9
850,7.589655,1,0.00027042,5.91
860,7.548126,2,0.00026937,5.91
870,7.646456,2,0.00026831,5.86
880,7.557593,2,0.00026723,5.86
890,7.596903,1,0.00026613,5.81
900,7.560377,2,0.00026502,5.82
910,7.54559,2,0.00026389,6.19
920,7.6116,1,0.00026275,5.85
930,7.515122,2,0.00026159,6.03
940,7.514505,1,0.00026041,5.54
950,7.528677,1,0.00025923,5.93
960,7.568113,2,0.00025802,5.9
970,7.502982,2,0.0002568,5.95
980,7.597982,1,0.00025557,5.99
990,7.582624,1,0.00025432,6.09
1000,7.524864,2,0.00025306,5.98
1010,7.499459,1,0.00025179,15.55
1020,7.558872,2,0.0002505,5.98
1030,7.573133,2,0.0002492,6.01
1040,7.560696,4,0.00024788,6.53
1050,7.572491,2,0.00024655,6.42
1060,7.585311,1,0.00024521,6.17
1070,7.543788,2,0.00024385,6.19
1080,7.540515,2,0.00024249,6.22
1090,7.533551,2,0.00024111,6.23
1100,7.536843,1,0.00023971,6.25
1110,7.570676,2,0.00023831,6.25
1120,7.566258,1,0.00023689,6.17
1130,7.602264,1,0.00023546,6.19
1140,7.57412,2,0.00023402,6.06
1150,7.524248,2,0.00023257,6.01
1160,7.476286,2,0.00023111,6.1
1170,7.562251,2,0.00022964,6.01
1180,7.521884,2,0.00022815,5.98
1190,7.547464,2,0.00022666,5.93
1200,7.512008,2,0.00022515,5.97
1210,7.558597,2,0.00022364,5.95
1220,7.552814,2,0.00022211,5.88
1230,7.591858,2,0.00022057,5.9
1240,7.56207,2,0.00021903,5.86
1250,7.562839,2,0.00021748,5.92
1260,7.500915,1,0.00021591,5.85
1270,7.564734,2,0.00021434,5.87
1280,7.466882,2,0.00021276,5.88
1290,7.522314,2,0.00021117,5.9
1300,7.528006,2,0.00020957,5.9
1310,7.55719,1,0.00020797,5.94
1320,7.57177,1,0.00020635,5.9
1330,7.58058,2,0.00020473,5.93
1340,7.533267,2,0.0002031,5.95
1350,7.53054,2,0.00020147,5.97
1360,7.520789,2,0.00019982,5.94
1370,7.535701,2,0.00019817,5.91
1380,7.500385,2,0.00019652,5.95
1390,7.497009,2,0.00019486,5.96
1400,7.576409,1,0.00019319,5.88
1410,7.517423,1,0.00019151,5.93
1420,7.571352,2,0.00018983,5.96
1430,7.54084,1,0.00018815,5.99
1440,7.515382,2,0.00018646,5.97
1450,7.537963,1,0.00018476,5.93
1460,7.513513,2,0.00018306,6.01
1470,7.545685,2,0.00018136,5.98
1480,7.579242,1,0.00017965,5.94
1490,7.505538,2,0.00017794,6.03
1500,7.574686,1,0.00017622,5.94
1510,7.560363,2,0.0001745,15.53
1520,7.457781,1,0.00017278,6.05
1530,7.496013,2,0.00017105,6.05
1540,7.456422,2,0.00016932,6.16
1550,7.558214,2,0.00016759,6.7
1560,7.546338,2,0.00016585,6.49
1570,7.556761,1,0.00016412,6.31
1580,7.452089,1,0.00016238,6.43
1590,7.561531,2,0.00016064,6.26
1600,7.510033,2,0.0001589,6.25
1610,7.526882,2,0.00015715,6.26
1620,7.563039,2,0.00015541,6.26
1630,7.61013,1,0.00015366,6.12
1640,7.512784,2,0.00015192,6.09
1650,7.500422,2,0.00015017,6.28
1660,7.542509,2,0.00014843,6.07
1670,7.474505,2,0.00014668,6.24
1680,7.504797,2,0.00014494,6.06
1690,7.516535,2,0.0001432,5.96
1700,7.522028,2,0.00014145,6.05
1710,7.516727,2,0.00013971,5.98
1720,7.458569,2,0.00013797,5.98
1730,7.518795,2,0.00013623,5.97
1740,7.510202,2,0.00013449,5.94
1750,7.457367,1,0.00013276,5.98
1760,7.55283,1,0.00013103,5.86
1770,7.540542,2,0.0001293,5.97
1780,7.578267,1,0.00012757,6.0
1790,7.55992,2,0.00012585,5.87
1800,7.484408,1,0.00012412,5.91
1810,7.551641,1,0.00012241,5.86
1820,7.571921,2,0.00012069,5.86
1830,7.54779,1,0.00011898,5.88
1840,7.624075,2,0.00011728,5.85
1850,7.495296,2,0.00011558,5.92
1860,7.528687,2,0.00011388,5.88
1870,7.534499,2,0.00011219,5.95
1880,7.558927,2,0.0001105,5.94
1890,7.537965,2,0.00010882,5.88
1900,7.566079,2,0.00010715,5.87
1910,7.547896,2,0.00010548,5.99
1920,7.454497,2,0.00010381,5.95
1930,7.462823,1,0.00010216,5.99
1940,7.523223,2,0.00010051,5.95
1950,7.513711,2,9.886e-05,6.02
1960,7.492139,2,9.722e-05,5.95
