step,train_loss,gradient_norm,q1_residual_rms,injected_noise_rms,bits_used,lr,elapsed_s
10,10.152561,7.740119,0.01710558,0.0,4,5.4e-06,5.32
20,9.732849,6.170448,0.01710561,0.0,4,1.14e-05,5.09
30,9.213355,4.461767,0.01710577,0.0,2,1.74e-05,5.73
40,8.885612,3.36266,0.01710604,0.0,2,2.34e-05,5.13
50,8.693555,3.262798,0.01710636,0.0,2,2.94e-05,5.23
60,8.610866,2.461319,0.01710666,0.0,4,3.54e-05,5.03
70,8.458458,2.409381,0.01710689,0.0,4,4.14e-05,5.16
80,8.380836,2.248988,0.0171071,0.0,4,4.74e-05,5.02
90,8.250578,2.10208,0.01710733,0.0,4,5.34e-05,5.16
100,8.123409,1.872153,0.01710757,0.0,2,5.94e-05,4.99
110,7.999783,1.701457,0.01710787,0.0,4,6.54e-05,5.11
120,7.848536,1.646661,0.01710824,0.0,4,7.14e-05,5.07
130,7.809406,1.616632,0.01710869,0.0,4,7.74e-05,5.28
140,7.714395,1.634885,0.01710917,0.0,4,8.34e-05,5.12
150,7.710601,1.456349,0.01710969,0.0,4,8.94e-05,5.13
160,7.644509,1.285543,0.01711024,0.0,4,9.54e-05,5.1
170,7.646074,1.237914,0.01711082,0.0,4,0.0001014,5.13
180,7.601574,1.096914,0.01711144,0.0,4,0.0001074,5.02
190,7.588121,1.178232,0.0171121,0.0,2,0.0001134,5.13
200,7.556302,1.141879,0.01711289,0.0,2,0.0001194,5.05
210,7.509467,1.021803,0.01711369,0.0,4,0.0001254,5.12
220,7.565413,1.253745,0.0171147,0.0,4,0.0001314,5.05
230,7.526494,1.184514,0.01711591,0.0,8,0.0001374,5.06
240,7.577557,1.12157,0.01711717,0.0,2,0.0001434,5.06
250,7.601797,1.122201,0.01711849,0.0,4,0.0001494,5.14
260,7.565439,1.028822,0.01711991,0.0,4,0.0001554,5.08
270,7.643355,1.046205,0.01712156,0.0,4,0.0001614,5.11
280,7.611699,1.026619,0.01712322,0.0,4,0.0001674,5.04
290,7.622801,1.037948,0.01712508,0.0,4,0.0001734,5.05
300,7.609948,0.974235,0.0171269,0.0,2,0.0001794,5.06
310,7.548879,1.112626,0.01712899,0.0,4,0.0001854,5.05
320,7.597151,1.203617,0.0171315,0.0,4,0.0001914,5.05
330,7.584496,1.17291,0.01713447,0.0,4,0.0001974,5.11
340,7.552185,1.031985,0.01713757,0.0,4,0.0002034,5.07
350,7.619859,1.060359,0.01714068,0.0,2,0.0002094,5.06
360,7.582941,1.056477,0.01714377,0.0,2,0.0002154,5.14
370,7.606585,1.101419,0.01714702,0.0,4,0.0002214,5.13
