step,train_loss,bits_used,lr,elapsed_s
10,10.127229,4,5.4e-06,7.31
20,9.600421,4,1.14e-05,7.21
30,9.098053,4,1.74e-05,7.94
40,8.857667,4,2.34e-05,7.95
50,8.689594,4,2.94e-05,7.38
60,8.561576,4,3.54e-05,7.31
70,8.43247,4,4.14e-05,7.55
80,8.389813,4,4.74e-05,7.31
90,8.192962,4,5.34e-05,7.4
100,8.080379,4,5.94e-05,7.48
110,7.972255,4,6.54e-05,7.49
120,7.843972,4,7.14e-05,7.59
130,7.81245,4,7.74e-05,7.65
140,7.765094,4,8.34e-05,7.53
150,7.655337,4,8.94e-05,7.45
160,7.655294,4,9.54e-05,7.11
170,7.634621,4,0.0001014,7.55
180,7.600496,4,0.0001074,7.5
190,7.63282,4,0.0001134,7.33
200,7.578923,4,0.0001194,7.52
210,7.588391,4,0.0001254,7.37
220,7.511177,4,0.0001314,7.33
230,7.528333,4,0.0001374,7.57
240,7.656314,4,0.0001434,7.2
250,7.545974,4,0.0001494,7.5
260,7.569475,4,0.0001554,7.58
270,7.584548,4,0.0001614,7.25
280,7.597547,4,0.0001674,7.49
290,7.586803,4,0.0001734,7.53
300,7.581515,4,0.0001794,7.61
310,7.580735,4,0.0001854,7.72
320,7.562575,4,0.0001914,7.81
330,7.573541,4,0.0001974,7.36
340,7.578631,4,0.0002034,7.68
350,7.633212,4,0.0002094,7.52
360,7.598033,4,0.0002154,7.4
370,7.586857,4,0.0002214,7.4
380,7.603485,4,0.0002274,7.32
390,7.610257,4,0.0002334,7.59
400,7.514153,4,0.0002394,7.54
410,7.559114,4,0.0002454,7.0
420,7.604983,4,0.0002514,6.98
430,7.601978,4,0.0002574,6.9
440,7.508984,4,0.0002634,6.8
450,7.595927,4,0.0002694,6.8
460,7.580366,4,0.0002754,7.25
470,7.665324,4,0.0002814,7.14
480,7.54574,4,0.0002874,7.34
490,7.629158,4,0.0002934,7.84
500,7.555263,4,0.0002994,7.43
510,7.594926,4,0.0003,32.41
520,7.591723,4,0.0003,7.44
530,7.613019,4,0.00029999,7.77
540,7.604717,4,0.00029999,7.51
550,7.573294,4,0.00029998,7.55
560,7.595486,4,0.00029997,7.35
570,7.582578,4,0.00029996,7.35
580,7.561023,4,0.00029995,7.62
590,7.572921,4,0.00029994,7.79
600,7.525126,4,0.00029992,7.35
610,7.672189,4,0.0002999,7.52
620,7.58625,4,0.00029988,7.69
630,7.56408,4,0.00029986,7.87
640,7.558512,4,0.00029984,7.75
650,7.5861,4,0.00029982,7.73
660,7.53045,4,0.00029979,7.93
670,7.603733,4,0.00029977,7.7
680,7.554327,4,0.00029974,7.68
690,7.565938,4,0.00029971,8.06
700,7.497583,4,0.00029968,7.9
710,7.553168,4,0.00029964,7.56
720,7.545823,4,0.00029961,7.27
730,7.628759,4,0.00029957,8.01
740,7.548586,4,0.00029953,7.75
750,7.593558,4,0.00029949,7.39
760,7.584766,4,0.00029945,7.46
770,7.586852,4,0.00029941,7.33
780,7.623695,4,0.00029936,7.48
790,7.553834,4,0.00029932,7.46
800,7.539351,4,0.00029927,7.35
810,7.513212,4,0.00029922,7.45
820,7.542192,4,0.00029917,7.49
830,7.539502,4,0.00029911,7.39
840,7.505862,4,0.00029906,7.46
850,7.557197,4,0.000299,7.49
860,7.571853,4,0.00029894,7.66
870,7.491082,4,0.00029888,8.0
880,7.589873,4,0.00029882,7.79
890,7.525483,4,0.00029876,7.6
900,7.582082,4,0.0002987,7.65
910,7.580791,4,0.00029863,7.23
920,7.538736,4,0.00029856,6.92
930,7.514113,4,0.00029849,6.88
940,7.551161,4,0.00029842,7.13
950,7.606784,4,0.00029835,6.97
960,7.548113,4,0.00029828,7.24
970,7.491577,4,0.0002982,7.81
980,7.600717,4,0.00029812,8.12
990,7.577794,4,0.00029804,7.57
1000,7.574616,4,0.00029796,7.93
1010,7.564758,4,0.00029788,33.9
1020,7.595999,4,0.0002978,7.85
1030,7.49668,4,0.00029771,7.71
1040,7.541716,4,0.00029762,7.57
1050,7.573274,4,0.00029753,7.46
1060,7.549313,4,0.00029744,7.73
1070,7.560409,4,0.00029735,7.92
1080,7.531846,4,0.00029726,7.85
1090,7.594137,4,0.00029716,7.98
1100,7.490443,4,0.00029707,7.61
1110,7.532702,4,0.00029697,7.59
1120,7.489786,4,0.00029687,8.01
1130,7.597844,4,0.00029677,7.91
1140,7.535754,4,0.00029666,8.03
1150,7.615307,4,0.00029656,7.91
1160,7.550572,4,0.00029645,7.84
1170,7.561258,4,0.00029634,9.75
1180,7.505148,4,0.00029623,8.32
