step,train_loss,bits_used,lr,elapsed_s
10,10.154513,2,5.4e-06,12.62
20,9.76351,2,1.14e-05,12.94
30,9.310054,2,1.74e-05,12.54
40,9.049174,1,2.34e-05,12.69
50,8.804425,2,2.94e-05,12.09
60,8.651548,1,3.54e-05,12.44
70,8.491686,1,4.14e-05,12.42
80,8.441269,2,4.74e-05,12.05
90,8.226193,1,5.34e-05,12.21
100,8.125789,4,5.94e-05,12.14
110,7.997008,2,6.54e-05,12.48
120,7.874055,1,7.14e-05,12.13
130,7.832291,2,7.74e-05,12.05
140,7.786927,2,8.34e-05,11.76
150,7.672694,2,8.94e-05,12.11
160,7.662443,2,9.54e-05,13.91
170,7.638996,1,0.0001014,11.73
180,7.61354,2,0.0001074,12.31
190,7.639041,2,0.0001134,11.99
200,7.57925,1,0.0001194,12.2
210,7.584706,2,0.0001254,12.87
220,7.512401,2,0.0001314,12.55
230,7.531008,2,0.0001374,12.02
240,7.661481,2,0.0001434,12.18
250,7.548834,2,0.0001494,12.55
260,7.569113,1,0.0001554,12.11
270,7.58451,2,0.0001614,12.18
280,7.596022,2,0.0001674,12.21
290,7.587033,2,0.0001734,12.03
300,7.578788,2,0.0001794,12.57
310,7.588286,2,0.0001854,11.97
320,7.563169,4,0.0001914,12.29
330,7.572287,2,0.0001974,12.19
340,7.586366,2,0.0002034,12.21
350,7.639698,2,0.0002094,12.26
360,7.59832,2,0.0002154,12.68
370,7.588425,2,0.0002214,12.18
380,7.606023,1,0.0002274,12.05
390,7.614112,1,0.0002334,11.96
400,7.518447,2,0.0002394,12.29
410,7.562572,2,0.0002454,12.02
420,7.609477,2,0.0002514,12.16
430,7.607105,2,0.0002574,11.48
440,7.514485,2,0.0002634,10.69
450,7.599657,1,0.0002694,10.93
460,7.587559,2,0.0002754,10.77
470,7.669795,2,0.0002814,12.07
480,7.552182,2,0.0002874,12.44
490,7.635973,2,0.0002934,12.0
500,7.566812,2,0.0002994,12.13
510,7.605533,2,0.0003,55.66
520,7.596631,1,0.0003,12.17
530,7.617784,2,0.00029999,12.33
540,7.611317,1,0.00029999,12.29
550,7.57662,2,0.00029998,11.79
560,7.604718,1,0.00029997,11.81
570,7.589538,1,0.00029996,12.23
580,7.566438,1,0.00029995,11.87
590,7.580641,2,0.00029994,12.13
600,7.532492,1,0.00029992,11.95
610,7.675464,1,0.0002999,12.14
620,7.589035,2,0.00029988,12.04
630,7.5684,2,0.00029986,12.14
640,7.562722,1,0.00029984,12.02
650,7.596502,2,0.00029982,12.35
660,7.537669,2,0.00029979,11.82
670,7.613417,2,0.00029977,12.21
680,7.563768,2,0.00029974,12.12
690,7.570196,2,0.00029971,11.96
700,7.501865,2,0.00029968,12.14
710,7.556663,1,0.00029964,12.02
720,7.551302,1,0.00029961,12.39
730,7.634209,2,0.00029957,11.96
740,7.556833,2,0.00029953,12.22
750,7.598144,2,0.00029949,13.65
760,7.586275,2,0.00029945,12.01
770,7.59026,1,0.00029941,12.57
780,7.628734,1,0.00029936,12.23
790,7.561342,2,0.00029932,11.97
800,7.5459,1,0.00029927,11.98
810,7.518871,1,0.00029922,11.66
820,7.547066,1,0.00029917,12.42
830,7.541741,2,0.00029911,12.17
840,7.510848,2,0.00029906,12.08
850,7.563775,2,0.000299,12.04
860,7.574854,1,0.00029894,12.02
870,7.493412,2,0.00029888,11.98
880,7.596858,2,0.00029882,12.02
890,7.531073,2,0.00029876,11.95
900,7.586353,2,0.0002987,11.89
910,7.584288,2,0.00029863,11.9
920,7.542676,1,0.00029856,11.81
930,7.519276,2,0.00029849,11.01
940,7.554943,2,0.00029842,10.78
950,7.612072,2,0.00029835,10.49
960,7.550966,1,0.00029828,11.52
970,7.496433,2,0.0002982,11.99
980,7.606464,2,0.00029812,11.86
990,7.584295,1,0.00029804,12.18
1000,7.578584,2,0.00029796,11.72
1010,7.570573,2,0.00029788,54.49
1020,7.600782,2,0.0002978,12.03
1030,7.500172,2,0.00029771,11.79
1040,7.546756,2,0.00029762,11.73
1050,7.579208,2,0.00029753,12.07
1060,7.553001,2,0.00029744,11.86
1070,7.562729,1,0.00029735,11.53
1080,7.536954,2,0.00029726,12.01
1090,7.598576,4,0.00029716,11.45
1100,7.494346,2,0.00029707,12.09
1110,7.537533,2,0.00029697,11.82
1120,7.493597,1,0.00029687,11.78
1130,7.60205,2,0.00029677,11.87
1140,7.539254,1,0.00029666,11.67
1150,7.618354,1,0.00029656,11.78
1160,7.553353,1,0.00029645,11.72
1170,7.564654,2,0.00029634,11.62
1180,7.5088,1,0.00029623,11.63
1190,7.552095,1,0.00029612,11.83
1200,7.497373,2,0.00029601,12.24
1210,7.553418,1,0.0002959,12.08
1220,7.533582,2,0.00029578,11.91
1230,7.500023,2,0.00029566,12.11
1240,7.514179,2,0.00029554,11.99
1250,7.607448,2,0.00029542,11.67
1260,7.582395,2,0.0002953,11.87
1270,7.536804,2,0.00029518,11.82
1280,7.539659,1,0.00029505,11.79
1290,7.548878,2,0.00029492,11.48
1300,7.535275,2,0.00029479,12.0
1310,7.558153,2,0.00029466,11.79
1320,7.571459,2,0.00029453,11.75
1330,7.588619,2,0.0002944,11.85
1340,7.488192,2,0.00029426,11.7
1350,7.496073,2,0.00029413,11.45
1360,7.520051,1,0.00029399,11.65
1370,7.546902,2,0.00029385,11.77
1380,7.535205,1,0.00029371,11.71
1390,7.49858,2,0.00029356,11.96
1400,7.528409,2,0.00029342,11.7
1410,7.526021,2,0.00029327,11.87
1420,7.552068,2,0.00029313,11.74
1430,7.522834,2,0.00029298,11.42
1440,7.593857,1,0.00029283,10.61
1450,7.573025,2,0.00029267,10.56
1460,7.503455,2,0.00029252,11.12
1470,7.545161,1,0.00029236,11.46
1480,7.520111,2,0.00029221,11.56
1490,7.529689,1,0.00029205,12.1
1500,7.485358,2,0.00029189,11.8
1510,7.513416,2,0.00029173,53.62
1520,7.508956,1,0.00029156,11.6
1530,7.58258,1,0.0002914,12.75
1540,7.495548,1,0.00029123,11.38
1550,7.524047,2,0.00029106,12.09
1560,7.545679,2,0.0002909,12.27
1570,7.543626,2,0.00029072,11.8
1580,7.53378,2,0.00029055,11.92
1590,7.600465,2,0.00029038,11.8
1600,7.579351,2,0.0002902,11.68
1610,7.517557,2,0.00029003,11.81
1620,7.525215,2,0.00028985,12.28
1630,7.516062,2,0.00028967,11.76
1640,7.49936,1,0.00028948,11.62
1650,7.556035,1,0.0002893,11.37
1660,7.497593,4,0.00028912,11.67
1670,7.544594,2,0.00028893,11.82
1680,7.440164,1,0.00028874,11.78
1690,7.521999,2,0.00028855,11.87
1700,7.503134,2,0.00028836,11.81
1710,7.528349,2,0.00028817,11.58
1720,7.522638,2,0.00028798,11.83
1730,7.512823,1,0.00028778,11.71
1740,7.558005,2,0.00028758,11.78
1750,7.572401,2,0.00028739,11.75
1760,7.511448,2,0.00028719,11.68
1770,7.540219,2,0.00028698,11.68
1780,7.54919,1,0.00028678,11.81
1790,7.534188,2,0.00028658,11.79
1800,7.534233,2,0.00028637,11.56
1810,7.563367,2,0.00028616,11.89
1820,7.538377,2,0.00028596,11.73
1830,7.536473,1,0.00028575,11.73
1840,7.519634,1,0.00028553,11.68
1850,7.528565,2,0.00028532,11.69
1860,7.492536,2,0.00028511,11.92
1870,7.611282,2,0.00028489,11.85
1880,7.541759,2,0.00028467,11.69
1890,7.500346,2,0.00028445,11.78
1900,7.532,2,0.00028423,11.93
1910,7.549912,1,0.00028401,11.82
1920,7.498254,2,0.00028379,11.6
1930,7.488656,2,0.00028356,11.02
1940,7.547517,1,0.00028333,10.39
1950,7.483591,1,0.00028311,10.68
1960,7.4892,2,0.00028288,10.63
1970,7.520675,2,0.00028265,11.4
1980,7.527899,2,0.00028241,11.89
1990,7.504446,2,0.00028218,11.81
2000,7.512647,2,0.00028194,11.71
2010,7.446193,1,0.00028171,54.33
2020,7.451474,2,0.00028147,11.91
2030,7.490919,2,0.00028123,11.67
2040,7.491885,1,0.00028099,11.6
2050,7.498849,2,0.00028075,12.07
2060,7.539115,2,0.0002805,11.84
2070,7.514462,2,0.00028026,11.87
2080,7.51513,2,0.00028001,11.71
2090,7.524195,2,0.00027976,11.63
2100,7.509402,2,0.00027951,12.28
2110,7.529072,1,0.00027926,11.59
2120,7.483476,2,0.00027901,11.89
2130,7.50414,1,0.00027876,11.72
2140,7.548459,2,0.0002785,11.47
2150,7.550516,1,0.00027824,11.98
2160,7.533551,2,0.00027799,11.67
2170,7.438864,2,0.00027773,11.49
2180,7.485554,1,0.00027747,11.93
2190,7.574835,2,0.0002772,11.75
2200,7.52252,2,0.00027694,12.05
2210,7.506918,1,0.00027668,11.45
2220,7.498505,1,0.00027641,11.76
2230,7.55726,2,0.00027614,12.12
2240,7.482257,2,0.00027587,11.7
2250,7.506533,2,0.0002756,12.03
2260,7.513256,2,0.00027533,11.85
2270,7.494494,2,0.00027506,11.91
2280,7.529573,2,0.00027478,12.42
2290,7.500387,2,0.00027451,12.41
2300,7.531403,2,0.00027423,11.74
2310,7.539978,1,0.00027395,12.04
2320,7.507624,2,0.00027367,12.16
2330,7.482862,2,0.00027339,11.68
2340,7.514122,1,0.00027311,13.23
2350,7.596539,2,0.00027282,11.74
2360,7.555596,2,0.00027254,12.08
2370,7.49661,2,0.00027225,11.95
2380,7.494893,2,0.00027196,11.79
2390,7.550625,2,0.00027167,11.87
2400,7.485697,1,0.00027138,11.58
2410,7.524823,1,0.00027109,11.83
2420,7.564818,1,0.0002708,11.55
2430,7.511427,2,0.0002705,10.43
2440,7.503687,1,0.00027021,10.56
2450,7.46965,2,0.00026991,10.45
2460,7.533034,1,0.00026961,10.76
2470,7.459865,1,0.00026931,11.86
2480,7.567195,2,0.00026901,11.6
2490,7.539431,2,0.00026871,11.77
2500,7.463833,2,0.0002684,12.1
2510,7.552152,2,0.0002681,53.64
2520,7.492552,2,0.00026779,12.06
2530,7.501343,2,0.00026748,11.4
2540,7.47895,1,0.00026717,11.83
2550,7.470322,2,0.00026686,11.73
2560,7.537144,1,0.00026655,11.56
2570,7.491224,2,0.00026624,11.88
2580,7.484469,1,0.00026592,11.29
2590,7.454527,2,0.00026561,11.81
2600,7.505208,2,0.00026529,11.62
2610,7.483793,2,0.00026497,11.96
2620,7.470806,1,0.00026465,12.13
2630,7.498968,1,0.00026433,11.77
2640,7.459072,2,0.00026401,11.93
2650,7.507618,2,0.00026369,11.6
2660,7.510432,2,0.00026337,12.01
2670,7.479357,2,0.00026304,11.86
2680,7.504045,1,0.00026271,11.62
2690,7.473415,2,0.00026239,11.86
2700,7.479049,2,0.00026206,11.6
2710,7.514439,2,0.00026173,11.76
2720,7.49888,2,0.00026139,12.06
2730,7.509638,2,0.00026106,11.91
2740,7.497988,2,0.00026073,11.99
2750,7.507476,2,0.00026039,12.02
2760,7.529668,2,0.00026006,11.73
2770,7.537881,2,0.00025972,11.57
2780,7.477603,1,0.00025938,11.68
2790,7.490863,2,0.00025904,11.63
2800,7.468356,1,0.0002587,11.32
2810,7.445994,2,0.00025836,11.63
2820,7.478481,2,0.00025801,11.91
2830,7.457547,1,0.00025767,11.56
2840,7.509856,1,0.00025732,11.75
2850,7.545506,2,0.00025697,11.84
2860,7.529714,1,0.00025663,12.04
2870,7.494603,2,0.00025628,11.86
2880,7.555525,2,0.00025593,12.33
2890,7.515956,2,0.00025557,11.54
2900,7.515923,2,0.00025522,11.77
2910,7.510241,2,0.00025487,12.04
2920,7.488295,2,0.00025451,11.76
2930,7.504536,2,0.00025416,10.46
2940,7.565267,2,0.0002538,10.55
2950,7.576047,1,0.00025344,10.67
2960,7.481295,2,0.00025308,10.5
2970,7.524725,2,0.00025272,11.61
2980,7.560855,2,0.00025236,11.88
2990,7.503106,2,0.00025199,11.74
3000,7.534862,2,0.00025163,11.48
3010,7.45241,2,0.00025126,54.03
3020,7.511559,2,0.0002509,11.74
3030,7.449448,2,0.00025053,11.87
3040,7.534683,1,0.00025016,12.46
3050,7.482966,2,0.00024979,11.51
3060,7.511239,1,0.00024942,11.78
3070,7.577859,1,0.00024905,11.65
3080,7.481024,2,0.00024867,12.08
3090,7.498081,1,0.0002483,12.21
3100,7.471688,2,0.00024793,11.85
3110,7.492441,2,0.00024755,11.65
3120,7.483833,1,0.00024717,11.59
3130,7.515476,2,0.00024679,11.98
3140,7.512907,1,0.00024641,11.58
3150,7.534649,1,0.00024603,11.99
3160,7.479008,2,0.00024565,11.76
3170,7.520377,2,0.00024527,11.78
3180,7.488835,2,0.00024489,11.87
3190,7.531805,1,0.0002445,11.73
3200,7.484253,1,0.00024412,11.9
3210,7.508336,1,0.00024373,11.35
3220,7.516856,2,0.00024334,11.69
3230,7.54305,1,0.00024295,11.58
3240,7.461767,2,0.00024256,11.6
3250,7.484198,2,0.00024217,12.01
3260,7.557676,2,0.00024178,11.65
3270,7.423144,1,0.00024139,11.54
3280,7.525952,2,0.00024099,11.74
3290,7.475478,2,0.0002406,11.53
3300,7.550696,1,0.0002402,11.64
3310,7.53201,1,0.0002398,11.55
3320,7.506485,2,0.00023941,11.91
3330,7.491513,1,0.00023901,11.74
3340,7.489242,2,0.00023861,12.28
3350,7.459354,2,0.00023821,11.76
3360,7.515859,2,0.00023781,11.87
3370,7.523894,1,0.0002374,11.81
3380,7.457332,2,0.000237,11.53
3390,7.512332,1,0.0002366,11.77
3400,7.462343,1,0.00023619,11.8
3410,7.494055,2,0.00023578,11.87
3420,7.49492,2,0.00023538,11.5
3430,7.460813,1,0.00023497,10.64
3440,7.517732,2,0.00023456,10.72
3450,7.502008,1,0.00023415,10.47
3460,7.517264,1,0.00023374,11.05
3470,7.582873,1,0.00023333,11.51
3480,7.555803,2,0.00023291,11.45
3490,7.514233,1,0.0002325,11.56
3500,7.50407,2,0.00023208,12.0
3510,7.503413,1,0.00023167,54.18
3520,7.463127,1,0.00023125,11.7
3530,7.590475,2,0.00023083,11.78
3540,7.495596,2,0.00023042,11.63
3550,7.488483,2,0.00023,11.7
3560,7.454052,2,0.00022958,11.93
3570,7.513687,2,0.00022916,11.79
3580,7.455108,2,0.00022873,11.8
3590,7.483494,1,0.00022831,12.89
3600,7.446393,2,0.00022789,12.03
3610,7.50672,2,0.00022746,11.98
3620,7.517342,2,0.00022704,11.83
3630,7.516088,1,0.00022661,11.62
3640,7.444996,1,0.00022619,11.73
3650,7.524922,1,0.00022576,11.71
3660,7.518558,2,0.00022533,11.73
3670,7.50043,2,0.0002249,11.9
