step,train_loss,bits_used,lr,elapsed_s
10,10.123614,16,5.4e-06,6.09
20,9.589957,16,1.14e-05,5.38
30,9.098112,16,1.74e-05,5.34
40,8.787482,16,2.34e-05,5.37
50,8.687536,16,2.94e-05,5.36
60,8.525145,16,3.54e-05,5.36
70,8.382083,16,4.14e-05,5.33
80,8.287338,16,4.74e-05,5.36
90,8.234932,16,5.34e-05,5.31
100,8.147871,16,5.94e-05,5.35
110,7.974571,16,6.54e-05,5.37
120,7.914004,16,7.14e-05,5.33
130,7.804862,16,7.74e-05,5.35
140,7.690592,16,8.34e-05,5.39
150,7.721337,16,8.94e-05,5.39
160,7.656403,16,9.54e-05,5.34
170,7.6003,16,0.0001014,5.32
180,7.507995,16,0.0001074,5.23
190,7.610448,16,0.0001134,5.34
200,7.559287,16,0.0001194,5.51
210,7.597017,16,0.0001254,5.56
220,7.609178,16,0.0001314,5.78
230,7.593291,16,0.0001374,5.83
240,7.574805,16,0.0001434,6.2
250,7.568958,16,0.0001494,6.58
260,7.565224,16,0.0001554,6.72
270,7.614286,16,0.0001614,6.82
280,7.559032,16,0.0001674,7.07
290,7.589559,16,0.0001734,7.17
300,7.585632,16,0.0001794,7.34
310,7.579584,16,0.0001854,7.76
320,7.640619,16,0.0001914,7.52
330,7.676705,16,0.0001974,7.39
340,7.576241,16,0.0002034,7.49
350,7.640074,16,0.0002094,7.17
360,7.51662,16,0.0002154,7.18
370,7.591787,16,0.0002214,7.2
380,7.617993,16,0.0002274,7.15
390,7.542315,16,0.0002334,7.07
400,7.637303,16,0.0002394,7.13
410,7.618361,16,0.0002454,7.41
420,7.565584,16,0.0002514,6.97
430,7.550371,16,0.0002574,6.72
440,7.609537,16,0.0002634,6.61
450,7.63851,16,0.0002694,7.05
460,7.622734,16,0.0002754,7.16
470,7.563931,16,0.0002814,7.14
480,7.610023,16,0.0002874,7.3
490,7.55253,16,0.0002934,7.35
500,7.597218,16,0.0002994,7.3
510,7.603063,16,0.0003,29.15
520,7.623339,16,0.0003,7.49
530,7.560252,16,0.00029999,7.22
540,7.621043,16,0.00029999,7.56
550,7.653068,16,0.00029998,7.46
560,7.563575,16,0.00029997,7.52
570,7.589883,16,0.00029996,7.38
580,7.622425,16,0.00029995,7.51
590,7.60792,16,0.00029994,7.62
600,7.610112,16,0.00029992,7.47
610,7.588483,16,0.0002999,7.57
620,7.590943,16,0.00029988,8.27
630,7.604463,16,0.00029986,7.74
640,7.581067,16,0.00029984,7.57
650,7.551439,16,0.00029982,7.73
660,7.596925,16,0.00029979,7.88
670,7.557561,16,0.00029977,7.82
680,7.590065,16,0.00029974,7.99
690,7.520576,16,0.00029971,8.08
700,7.559456,16,0.00029968,7.97
710,7.610201,16,0.00029964,8.14
720,7.566515,16,0.00029961,7.97
730,7.563975,16,0.00029957,8.42
740,7.644442,16,0.00029953,8.52
750,7.624055,16,0.00029949,8.92
760,7.584268,16,0.00029945,9.31
770,7.565649,16,0.00029941,12.4
780,7.585626,16,0.00029936,9.94
790,7.592015,16,0.00029932,9.27
800,7.644293,16,0.00029927,9.72
810,7.559834,16,0.00029922,10.72
820,7.560194,16,0.00029917,9.46
830,7.5899,16,0.00029911,9.35
840,7.571888,16,0.00029906,8.98
850,7.63135,16,0.000299,8.8
860,7.559155,16,0.00029894,8.54
870,7.61596,16,0.00029888,9.94
880,7.58817,16,0.00029882,9.07
890,7.569099,16,0.00029876,8.86
900,7.579027,16,0.0002987,9.34
910,7.547505,16,0.00029863,9.06
920,7.591657,16,0.00029856,8.71
930,7.54524,16,0.00029849,8.46
940,7.554716,16,0.00029842,8.3
950,7.482884,16,0.00029835,8.67
960,7.570911,16,0.00029828,9.18
970,7.540824,16,0.0002982,9.45
980,7.609212,16,0.00029812,9.3
990,7.606055,16,0.00029804,9.18
1000,7.481169,16,0.00029796,9.58
1010,7.539152,16,0.00029788,38.09
1020,7.516094,16,0.0002978,9.56
1030,7.608384,16,0.00029771,9.49
1040,7.52664,16,0.00029762,9.43
1050,7.543949,16,0.00029753,9.57
1060,7.594476,16,0.00029744,9.43
1070,7.55138,16,0.00029735,10.33
1080,7.516965,16,0.00029726,10.18
1090,7.557179,16,0.00029716,9.93
1100,7.511132,16,0.00029707,10.05
1110,7.530697,16,0.00029697,10.03
1120,7.556842,16,0.00029687,10.0
1130,7.590481,16,0.00029677,10.06
1140,7.550852,16,0.00029666,10.13
1150,7.573851,16,0.00029656,9.78
1160,7.560271,16,0.00029645,9.99
1170,7.612183,16,0.00029634,10.17
1180,7.521902,16,0.00029623,10.14
1190,7.561487,16,0.00029612,10.1
1200,7.540841,16,0.00029601,9.68
1210,7.542284,16,0.0002959,10.04
1220,7.563201,16,0.00029578,10.11
1230,7.583358,16,0.00029566,10.48
1240,7.554253,16,0.00029554,10.32
1250,7.58207,16,0.00029542,10.67
1260,7.54504,16,0.0002953,10.6
1270,7.59076,16,0.00029518,11.68
1280,7.458718,16,0.00029505,10.52
1290,7.52615,16,0.00029492,10.45
