step,train_loss,gradient_norm,q1_residual_rms,injected_noise_rms,bits_used,lr,elapsed_s
10,10.281232,8.525712,0.01710295,0.0,1,5.4e-06,5.2
20,9.864647,8.183303,0.01710298,0.0,1,1.14e-05,5.01
30,9.322038,5.439353,0.01710318,0.0,1,1.74e-05,5.06
40,8.951778,4.261237,0.01710359,0.0,1,2.34e-05,5.01
50,8.76031,3.463057,0.01710409,0.0,1,2.94e-05,5.01
60,8.549539,3.270184,0.01710462,0.0,1,3.54e-05,5.03
70,8.455225,3.392525,0.01710509,0.0,1,4.14e-05,5.02
80,8.354976,2.84979,0.01710547,0.0,1,4.74e-05,5.13
90,8.228822,2.742247,0.01710583,0.0,1,5.34e-05,5.08
100,8.189679,2.803837,0.01710622,0.0,1,5.94e-05,5.06
110,8.069124,2.48518,0.01710667,0.0,1,6.54e-05,5.08
120,7.940106,2.374036,0.01710723,0.0,1,7.14e-05,5.11
130,7.821918,1.935992,0.01710786,0.0,1,7.74e-05,5.04
140,7.734012,1.827092,0.01710848,0.0,1,8.34e-05,5.03
150,7.655389,1.663183,0.01710917,0.0,1,8.94e-05,5.03
160,7.640708,1.618669,0.01710995,0.0,1,9.54e-05,5.04
170,7.609116,1.430376,0.01711085,0.0,1,0.0001014,5.09
180,7.53688,1.459522,0.01711185,0.0,1,0.0001074,5.05
190,7.597155,1.386068,0.01711296,0.0,1,0.0001134,5.04
200,7.559588,1.485159,0.01711405,0.0,1,0.0001194,5.09
210,7.556964,1.423652,0.01711528,0.0,1,0.0001254,5.04
220,7.519243,1.382782,0.01711665,0.0,1,0.0001314,5.08
230,7.645815,1.24324,0.01711808,0.0,1,0.0001374,5.11
240,7.575293,1.333879,0.01711967,0.0,1,0.0001434,5.2
250,7.569723,1.327411,0.01712127,0.0,1,0.0001494,5.13
260,7.654794,1.278845,0.01712313,0.0,1,0.0001554,5.18
270,7.547919,1.313384,0.01712513,0.0,1,0.0001614,5.09
280,7.610022,1.25146,0.01712743,0.0,1,0.0001674,5.19
290,7.592353,1.191664,0.01713,0.0,1,0.0001734,5.1
300,7.575952,1.146307,0.01713267,0.0,1,0.0001794,5.22
310,7.582411,1.10079,0.01713542,0.0,1,0.0001854,5.12
320,7.616838,1.284348,0.01713838,0.0,1,0.0001914,5.16
330,7.646674,1.092997,0.01714139,0.0,1,0.0001974,5.11
340,7.58309,1.063599,0.01714457,0.0,1,0.0002034,5.16
350,7.600959,1.23024,0.01714813,0.0,1,0.0002094,5.08
360,7.552225,1.168825,0.01715215,0.0,1,0.0002154,5.12
370,7.620046,1.137644,0.01715622,0.0,1,0.0002214,5.0
380,7.604836,1.117657,0.01716025,0.0,1,0.0002274,5.22
390,7.598067,1.091407,0.01716444,0.0,1,0.0002334,5.03
400,7.538292,1.009744,0.01716874,0.0,1,0.0002394,5.09
410,7.650218,1.203708,0.01717398,0.0,1,0.0002454,5.01
420,7.64465,1.039662,0.01717932,0.0,1,0.0002514,5.1
430,7.629138,1.078298,0.01718493,0.0,1,0.0002574,5.06
440,7.636933,1.052214,0.01719037,0.0,1,0.0002634,5.29
450,7.592037,1.115998,0.01719615,0.0,1,0.0002694,5.08
460,7.591472,1.036866,0.01720229,0.0,1,0.0002754,5.14
470,7.586563,1.023465,0.01720856,0.0,1,0.0002814,5.05
480,7.626434,1.037844,0.01721552,0.0,1,0.0002874,5.08
490,7.58786,1.044737,0.01722304,0.0,1,0.0002934,5.01
500,7.650066,1.253265,0.01723103,0.0,1,0.0002994,5.09
510,7.545466,1.056032,0.01723874,0.0,1,0.0003,19.2
520,7.594344,1.117559,0.01724618,0.0,1,0.0003,5.01
530,7.588864,0.97852,0.01725339,0.0,1,0.00029999,5.1
540,7.633868,1.112154,0.01726072,0.0,1,0.00029999,5.07
550,7.565665,1.121607,0.0172685,0.0,1,0.00029998,5.16
560,7.592028,0.93953,0.01727547,0.0,1,0.00029997,4.99
570,7.657183,0.92269,0.01728327,0.0,1,0.00029996,5.09
580,7.630747,1.16989,0.01729111,0.0,1,0.00029995,5.0
590,7.573603,1.073285,0.01729897,0.0,1,0.00029994,5.08
600,7.587527,1.042,0.01730656,0.0,1,0.00029992,5.03
610,7.652549,1.037465,0.01731486,0.0,1,0.0002999,5.1
620,7.563987,0.948076,0.01732257,0.0,1,0.00029988,5.03
630,7.610213,0.945945,0.01733048,0.0,1,0.00029986,5.06
640,7.621922,1.023087,0.01733904,0.0,1,0.00029984,5.15
650,7.620539,0.971243,0.01734705,0.0,1,0.00029982,5.13
660,7.630479,0.985684,0.01735499,0.0,1,0.00029979,5.03
670,7.606991,1.06667,0.01736329,0.0,1,0.00029977,5.06
680,7.630056,0.93594,0.01737163,0.0,1,0.00029974,5.1
690,7.617463,0.84436,0.01738038,0.0,1,0.00029971,5.06
700,7.582602,0.966622,0.01738824,0.0,1,0.00029968,5.06
710,7.550508,0.923305,0.01739607,0.0,1,0.00029964,5.06
720,7.566687,0.901858,0.01740412,0.0,1,0.00029961,5.04
730,7.577805,0.844697,0.01741208,0.0,1,0.00029957,5.09
740,7.563619,0.991287,0.01742005,0.0,1,0.00029953,5.12
750,7.577546,0.985435,0.01742759,0.0,1,0.00029949,5.07
760,7.632177,0.878308,0.01743538,0.0,1,0.00029945,5.09
