step,train_loss,bits_used,lr,elapsed_s
10,10.149909,16,5.4e-06,4.33
20,9.649827,16,1.14e-05,4.28
30,9.175267,16,1.74e-05,4.27
40,8.843265,16,2.34e-05,4.27
50,8.723901,16,2.94e-05,4.27
60,8.513152,16,3.54e-05,4.26
70,8.414745,16,4.14e-05,4.28
80,8.313479,16,4.74e-05,4.28
90,8.208425,16,5.34e-05,4.28
100,8.08625,16,5.94e-05,4.27
110,7.989714,16,6.54e-05,4.3
120,7.875346,16,7.14e-05,4.27
130,7.859766,16,7.74e-05,4.28
140,7.750411,16,8.34e-05,4.27
150,7.704643,16,8.94e-05,4.27
160,7.592848,16,9.54e-05,4.29
170,7.593643,16,0.0001014,4.27
180,7.628706,16,0.0001074,4.29
190,7.573026,16,0.0001134,4.27
200,7.592521,16,0.0001194,4.27
210,7.510319,16,0.0001254,4.29
220,7.525146,16,0.0001314,4.26
230,7.547825,16,0.0001374,4.28
240,7.606707,16,0.0001434,4.27
250,7.571292,16,0.0001494,4.27
260,7.60287,16,0.0001554,4.27
270,7.567792,16,0.0001614,4.27
280,7.63132,16,0.0001674,4.27
290,7.568459,16,0.0001734,4.27
300,7.575535,16,0.0001794,4.3
310,7.662651,16,0.0001854,4.27
320,7.529291,16,0.0001914,4.3
330,7.520753,16,0.0001974,4.27
340,7.553948,16,0.0002034,4.28
350,7.581078,16,0.0002094,4.3
360,7.597463,16,0.0002154,4.27
370,7.572111,16,0.0002214,4.28
380,7.559825,16,0.0002274,4.27
390,7.634896,16,0.0002334,4.28
400,7.626084,16,0.0002394,4.28
410,7.528404,16,0.0002454,4.28
420,7.591637,16,0.0002514,4.29
430,7.609434,16,0.0002574,4.28
440,7.530588,16,0.0002634,4.3
450,7.623891,16,0.0002694,4.29
460,7.546311,16,0.0002754,4.31
470,7.589349,16,0.0002814,4.28
480,7.60964,16,0.0002874,4.3
490,7.653361,16,0.0002934,4.29
500,7.671302,16,0.0002994,4.28
510,7.557639,16,0.0003,15.11
520,7.560992,16,0.0003,4.28
530,7.702699,16,0.00029999,4.31
540,7.603768,16,0.00029999,4.29
550,7.557539,16,0.00029998,4.29
560,7.595887,16,0.00029997,4.29
570,7.561296,16,0.00029996,4.28
580,7.571161,16,0.00029995,4.28
590,7.602101,16,0.00029994,4.27
600,7.65267,16,0.00029992,4.29
610,7.61445,16,0.0002999,4.28
620,7.587373,16,0.00029988,4.28
