step,train_loss,bits_used,lr,elapsed_s
10,10.056789,2,5.4e-06,10.07
20,9.579153,2,1.14e-05,9.4
30,9.110009,2,1.74e-05,9.16
40,8.797472,2,2.34e-05,9.32
50,8.696162,2,2.94e-05,9.04
60,8.528778,2,3.54e-05,9.36
70,8.385961,2,4.14e-05,9.13
80,8.293005,2,4.74e-05,9.28
90,8.235511,2,5.34e-05,9.17
100,8.155366,2,5.94e-05,9.2
110,7.982757,2,6.54e-05,9.39
120,7.917598,2,7.14e-05,9.26
130,7.810473,2,7.74e-05,9.37
140,7.693174,2,8.34e-05,9.37
150,7.726374,2,8.94e-05,9.32
160,7.660827,2,9.54e-05,9.4
170,7.60426,2,0.0001014,9.32
180,7.50815,2,0.0001074,9.31
190,7.609674,2,0.0001134,9.41
200,7.559512,2,0.0001194,9.46
210,7.59858,2,0.0001254,9.29
220,7.609075,2,0.0001314,9.38
230,7.594622,2,0.0001374,9.84
240,7.573595,2,0.0001434,9.41
250,7.567688,2,0.0001494,9.27
260,7.56426,2,0.0001554,9.12
270,7.613738,2,0.0001614,9.33
280,7.556904,2,0.0001674,9.28
290,7.58784,2,0.0001734,9.29
300,7.584545,2,0.0001794,9.49
310,7.578509,2,0.0001854,9.36
320,7.641428,2,0.0001914,9.66
330,7.678587,2,0.0001974,9.44
340,7.574796,2,0.0002034,9.52
350,7.637398,2,0.0002094,9.31
360,7.517343,2,0.0002154,9.97
370,7.592046,2,0.0002214,9.91
380,7.616292,2,0.0002274,9.49
390,7.540107,2,0.0002334,9.53
400,7.636867,2,0.0002394,9.73
410,7.616257,2,0.0002454,9.54
420,7.563042,2,0.0002514,9.33
430,7.550172,2,0.0002574,8.53
440,7.60801,2,0.0002634,8.84
450,7.637273,2,0.0002694,8.6
460,7.621164,2,0.0002754,8.8
470,7.563292,2,0.0002814,9.53
480,7.610338,2,0.0002874,9.46
490,7.552236,2,0.0002934,9.62
500,7.596601,2,0.0002994,9.57
510,7.601729,2,0.0003,43.51
520,7.6204,2,0.0003,9.27
530,7.559524,2,0.00029999,9.34
540,7.621538,2,0.00029999,9.47
550,7.654014,2,0.00029998,9.36
560,7.562813,2,0.00029997,9.37
570,7.59155,2,0.00029996,9.41
580,7.622969,2,0.00029995,9.66
590,7.60796,2,0.00029994,9.6
600,7.60807,2,0.00029992,9.8
610,7.588315,2,0.0002999,9.58
620,7.592787,2,0.00029988,9.65
630,7.605316,2,0.00029986,9.39
640,7.580419,2,0.00029984,9.28
650,7.551347,2,0.00029982,9.43
660,7.597317,2,0.00029979,9.56
670,7.557694,2,0.00029977,9.69
680,7.590532,2,0.00029974,9.52
690,7.520476,2,0.00029971,9.39
700,7.55964,2,0.00029968,9.29
710,7.611407,2,0.00029964,9.22
720,7.56727,2,0.00029961,9.25
730,7.5651,2,0.00029957,9.22
740,7.64552,2,0.00029953,9.45
750,7.62448,2,0.00029949,9.25
760,7.586759,2,0.00029945,9.34
770,7.567835,2,0.00029941,9.2
780,7.586744,2,0.00029936,9.22
790,7.592423,2,0.00029932,9.57
800,7.64241,2,0.00029927,9.41
810,7.559601,2,0.00029922,9.29
820,7.561563,2,0.00029917,10.04
830,7.591792,2,0.00029911,9.46
840,7.573398,2,0.00029906,9.46
850,7.632241,2,0.000299,9.49
860,7.560384,2,0.00029894,9.79
870,7.618005,2,0.00029888,9.33
880,7.589397,2,0.00029882,9.39
890,7.570655,2,0.00029876,9.26
900,7.581261,2,0.0002987,9.61
910,7.549451,2,0.00029863,9.49
920,7.594397,2,0.00029856,9.54
930,7.548209,2,0.00029849,8.55
940,7.556417,2,0.00029842,8.73
950,7.484776,2,0.00029835,8.54
960,7.573162,2,0.00029828,8.69
970,7.541994,2,0.0002982,9.4
980,7.61243,2,0.00029812,9.23
990,7.609229,2,0.00029804,9.37
1000,7.484342,2,0.00029796,9.53
1010,7.540521,2,0.00029788,43.57
1020,7.51756,2,0.0002978,9.46
1030,7.610871,2,0.00029771,9.53
1040,7.529993,2,0.00029762,9.55
1050,7.545324,2,0.00029753,9.28
1060,7.596934,2,0.00029744,9.44
1070,7.554392,2,0.00029735,9.26
1080,7.518347,2,0.00029726,9.66
1090,7.560832,2,0.00029716,9.21
1100,7.513907,2,0.00029707,9.23
1110,7.531078,2,0.00029697,9.37
1120,7.558786,2,0.00029687,9.22
1130,7.593045,2,0.00029677,9.31
1140,7.553361,2,0.00029666,9.45
1150,7.576009,2,0.00029656,9.64
1160,7.562523,2,0.00029645,9.26
1170,7.613009,2,0.00029634,9.21
1180,7.524033,2,0.00029623,9.23
1190,7.563523,2,0.00029612,9.37
