timestamp_utc,campaign_status,memory_free_pct,swapusage,processes_json
2026-07-18T21:00:52.444114+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""21.4"",""rss_kib"":""295984"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:01:52.520409+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""18.8"",""rss_kib"":""268608"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:02:52.597779+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""22.6"",""rss_kib"":""272864"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:03:52.673727+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""23.5"",""rss_kib"":""277056"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:04:52.818417+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""18.3"",""rss_kib"":""256944"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:05:52.894339+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""17.9"",""rss_kib"":""260592"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:06:52.973050+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""22.3"",""rss_kib"":""238400"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:07:53.051436+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""18.0"",""rss_kib"":""243888"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:08:53.131341+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""14.4"",""rss_kib"":""249152"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:09:53.208070+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""15.6"",""rss_kib"":""254384"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
