step,train_loss,bits_used,lr,elapsed_s
10,10.117338,2,9e-06,6.25
20,9.594835,2,1.9e-05,6.05
30,9.105499,2,2.9e-05,6.15
40,8.864828,1,3.9e-05,5.99
50,8.633632,2,4.9e-05,6.04
60,8.459889,1,5.9e-05,6.01
70,8.269655,1,6.9e-05,6.05
80,8.173563,2,7.9e-05,5.97
90,7.946598,1,8.9e-05,5.94
100,7.827196,4,9.9e-05,5.93
110,7.707897,2,0.000109,6.08
120,7.647427,1,0.000119,6.11
130,7.664295,2,0.000129,5.93
140,7.643825,2,0.000139,5.86
150,7.588366,2,0.000149,5.95
160,7.626043,2,0.000159,5.98
170,7.625724,1,0.000169,5.98
180,7.607619,2,0.000179,5.93
190,7.661285,2,0.000189,5.94
200,7.6013,1,0.000199,6.0
210,7.612391,2,0.000209,5.87
220,7.535447,2,0.000219,5.91
230,7.559245,2,0.000229,5.87
240,7.696999,2,0.000239,5.88
250,7.576975,2,0.000249,5.91
260,7.597056,1,0.000259,5.82
270,7.612136,2,0.000269,5.87
280,7.624392,2,0.000279,5.93
290,7.609974,2,0.000289,5.9
300,7.608448,2,0.000299,5.96
310,7.611416,2,0.00029999,5.93
320,7.585824,4,0.00029996,5.86
330,7.594114,2,0.00029991,5.92
340,7.605486,2,0.00029985,5.88
350,7.655623,2,0.00029976,5.92
360,7.61422,2,0.00029965,5.98
370,7.600521,2,0.00029952,5.93
380,7.615661,1,0.00029937,5.97
390,7.620605,1,0.0002992,5.95
400,7.522393,2,0.00029901,5.99
410,7.565099,2,0.0002988,6.05
420,7.612535,2,0.00029856,6.01
430,7.603472,2,0.00029831,5.97
440,7.511168,2,0.00029804,5.9
450,7.599511,1,0.00029775,6.06
460,7.583885,2,0.00029744,6.02
470,7.66147,2,0.00029711,6.06
480,7.545539,2,0.00029676,6.1
490,7.628959,2,0.00029639,6.6
500,7.553294,2,0.000296,6.65
510,7.567585,1,0.00029559,16.63
520,7.592742,2,0.00029516,6.47
530,7.615712,2,0.00029471,6.22
540,7.611538,2,0.00029424,6.33
550,7.582808,1,0.00029375,6.33
560,7.568976,2,0.00029324,6.17
570,7.60392,1,0.00029271,6.18
580,7.57158,2,0.00029217,6.2
590,7.604814,1,0.0002916,6.2
600,7.553333,2,0.00029101,6.07
610,7.668559,1,0.00029041,6.06
620,7.553919,1,0.00028979,5.98
630,7.546752,1,0.00028914,6.02
640,7.614163,2,0.00028848,5.97
650,7.621796,1,0.0002878,5.99
660,7.512799,1,0.0002871,6.02
670,7.557144,2,0.00028639,5.96
680,7.571952,2,0.00028565,5.94
690,7.518564,1,0.0002849,5.95
700,7.460111,2,0.00028412,5.89
710,7.525503,2,0.00028333,5.89
720,7.601353,2,0.00028252,5.89
730,7.583436,2,0.0002817,5.98
740,7.522111,2,0.00028085,5.93
750,7.569794,2,0.00027999,5.96
760,7.553221,1,0.00027911,5.92
770,7.555745,1,0.00027821,5.87
780,7.553435,2,0.0002773,5.89
790,7.518548,2,0.00027637,5.95
800,7.522755,2,0.00027542,5.99
810,7.51007,2,0.00027445,6.02
820,7.533643,1,0.00027347,5.98
830,7.554284,1,0.00027247,6.0
840,7.497556,2,0.00027146,6.02
850,7.566328,1,0.00027042,5.93
860,7.486274,1,0.00026937,5.92
870,7.522256,1,0.00026831,5.97
880,7.580372,2,0.00026723,5.96
890,7.530998,2,0.00026613,6.0
