step,train_loss,bits_used,lr,elapsed_s
10,9.983662,2,9e-06,6.22
20,9.430345,2,1.9e-05,6.26
30,8.933935,2,2.9e-05,6.05
40,8.73571,2,3.9e-05,6.07
50,8.558308,2,4.9e-05,6.2
60,8.412194,2,5.9e-05,6.12
70,8.194744,2,6.9e-05,6.35
80,8.142048,2,7.9e-05,6.0
90,7.931506,2,8.9e-05,6.25
100,7.873373,2,9.9e-05,6.09
110,7.756141,2,0.000109,6.16
120,7.692872,2,0.000119,6.05
130,7.608898,2,0.000129,5.97
140,7.635964,2,0.000139,6.28
150,7.544001,2,0.000149,6.14
160,7.552546,2,0.000159,6.06
170,7.565963,2,0.000169,6.25
180,7.526381,2,0.000179,5.93
190,7.631716,2,0.000189,5.98
200,7.572975,2,0.000199,5.96
210,7.620331,2,0.000209,5.95
220,7.598535,2,0.000219,5.99
230,7.566871,2,0.000229,5.99
240,7.554014,2,0.000239,6.14
250,7.571631,2,0.000249,6.03
260,7.597509,2,0.000259,6.03
270,7.588753,2,0.000269,6.04
280,7.595124,2,0.000279,6.07
290,7.65659,2,0.000289,6.19
300,7.656119,2,0.000299,6.02
310,7.577134,2,0.00029999,6.1
320,7.586455,2,0.00029996,6.11
330,7.600529,2,0.00029991,6.15
340,7.667836,2,0.00029985,6.16
350,7.590709,2,0.00029976,6.45
360,7.645535,2,0.00029965,6.97
370,7.642149,2,0.00029952,6.4
380,7.613365,2,0.00029937,7.08
390,7.573667,2,0.0002992,6.27
400,7.608892,2,0.00029901,6.68
410,7.672173,2,0.0002988,6.41
420,7.597895,2,0.00029856,6.34
430,7.618032,2,0.00029831,6.63
440,7.523042,2,0.00029804,6.51
450,7.630056,2,0.00029775,7.64
460,7.57275,2,0.00029744,6.48
470,7.589069,2,0.00029711,6.42
480,7.643563,2,0.00029676,6.26
490,7.655638,2,0.00029639,6.06
500,7.589052,2,0.000296,6.34
510,7.583812,2,0.00029559,16.17
520,7.571324,2,0.00029516,6.63
530,7.57513,2,0.00029471,6.64
540,7.606708,2,0.00029424,7.18
550,7.520793,2,0.00029375,7.3
560,7.558085,2,0.00029324,7.43
570,7.510935,2,0.00029271,7.77
580,7.537663,2,0.00029217,8.05
590,7.620669,2,0.0002916,8.37
600,7.54604,2,0.00029101,8.39
610,7.556903,2,0.00029041,8.8
620,7.62295,2,0.00028979,8.78
630,7.580112,2,0.00028914,10.7
640,7.563518,2,0.00028848,7.72
650,7.55094,2,0.0002878,7.55
660,7.633528,2,0.0002871,7.55
670,7.60368,2,0.00028639,7.14
680,7.569542,2,0.00028565,6.76
690,7.619714,2,0.0002849,6.58
700,7.572416,2,0.00028412,6.53
710,7.589081,2,0.00028333,6.33
720,7.586548,2,0.00028252,6.23
730,7.579948,2,0.0002817,6.27
740,7.5871,2,0.00028085,6.17
750,7.595754,2,0.00027999,6.16
760,7.574182,2,0.00027911,6.02
770,7.528192,2,0.00027821,6.0
780,7.585629,2,0.0002773,6.18
790,7.587942,2,0.00027637,5.92
800,7.502826,2,0.00027542,6.08
810,7.511758,2,0.00027445,6.22
820,7.538072,2,0.00027347,6.74
830,7.565725,2,0.00027247,6.2
840,7.615298,2,0.00027146,6.31
850,7.602996,2,0.00027042,6.4
860,7.562318,2,0.00026937,6.32
870,7.585944,2,0.00026831,6.34
