step,train_loss,bits_used,lr,elapsed_s
10,10.11125,16,5.4e-06,8.12
20,9.585567,16,1.14e-05,7.45
30,9.087868,16,1.74e-05,7.3
40,8.855007,16,2.34e-05,7.35
50,8.685979,16,2.94e-05,7.35
60,8.561225,16,3.54e-05,7.51
70,8.430592,16,4.14e-05,7.91
80,8.388443,16,4.74e-05,7.4
90,8.191566,16,5.34e-05,7.34
100,8.078778,16,5.94e-05,7.3
110,7.97169,16,6.54e-05,7.31
120,7.843443,16,7.14e-05,7.55
130,7.812462,16,7.74e-05,7.4
140,7.764913,16,8.34e-05,7.2
150,7.655133,16,8.94e-05,7.18
160,7.653758,16,9.54e-05,7.3
170,7.633977,16,0.0001014,7.26
180,7.600332,16,0.0001074,7.3
190,7.633144,16,0.0001134,7.28
200,7.579293,16,0.0001194,7.29
210,7.58798,16,0.0001254,7.24
220,7.510518,16,0.0001314,7.35
230,7.528283,16,0.0001374,7.31
240,7.656206,16,0.0001434,7.35
250,7.545889,16,0.0001494,7.36
260,7.570038,16,0.0001554,7.39
270,7.585139,16,0.0001614,7.36
280,7.597401,16,0.0001674,7.3
290,7.586318,16,0.0001734,7.36
300,7.581347,16,0.0001794,7.37
310,7.579929,16,0.0001854,7.32
320,7.56206,16,0.0001914,7.29
330,7.573437,16,0.0001974,7.34
340,7.578602,16,0.0002034,7.43
350,7.632566,16,0.0002094,7.39
360,7.597619,16,0.0002154,7.44
370,7.586342,16,0.0002214,7.52
380,7.60305,16,0.0002274,7.49
390,7.609341,16,0.0002334,7.4
400,7.513564,16,0.0002394,7.45
410,7.559248,16,0.0002454,7.4
420,7.604693,16,0.0002514,6.98
430,7.60191,16,0.0002574,6.97
440,7.507974,16,0.0002634,6.79
450,7.59559,16,0.0002694,7.32
460,7.579792,16,0.0002754,7.38
470,7.665168,16,0.0002814,7.43
480,7.545857,16,0.0002874,7.3
490,7.628556,16,0.0002934,7.31
500,7.554402,16,0.0002994,7.44
510,7.594475,16,0.0003,28.73
520,7.591401,16,0.0003,7.37
530,7.612195,16,0.00029999,7.31
540,7.604084,16,0.00029999,7.42
550,7.572881,16,0.00029998,7.4
560,7.595008,16,0.00029997,7.35
570,7.582006,16,0.00029996,7.32
580,7.561021,16,0.00029995,7.42
590,7.572978,16,0.00029994,7.29
600,7.524608,16,0.00029992,7.37
610,7.671186,16,0.0002999,7.27
620,7.58606,16,0.00029988,7.32
630,7.563681,16,0.00029986,7.29
640,7.557984,16,0.00029984,7.45
650,7.586073,16,0.00029982,7.33
660,7.530162,16,0.00029979,7.4
670,7.602773,16,0.00029977,7.33
680,7.554409,16,0.00029974,7.41
690,7.565387,16,0.00029971,7.31
700,7.497337,16,0.00029968,8.0
710,7.552919,16,0.00029964,7.55
720,7.545182,16,0.00029961,7.36
730,7.628504,16,0.00029957,7.34
740,7.548229,16,0.00029953,7.37
750,7.593486,16,0.00029949,7.92
760,7.584694,16,0.00029945,7.92
