step,train_loss,bits_used,lr,elapsed_s
10,10.074839,1,9e-06,4.1
20,9.535708,1,1.9e-05,4.14
30,9.028627,1,2.9e-05,4.16
40,8.803156,1,3.9e-05,4.16
50,8.599288,1,4.9e-05,4.17
60,8.425479,1,5.9e-05,5.02
70,8.233791,1,6.9e-05,4.12
80,8.146246,1,7.9e-05,4.47
90,7.929694,1,8.9e-05,4.32
100,7.807244,1,9.9e-05,4.29
110,7.698107,1,0.000109,4.29
120,7.634655,1,0.000119,4.25
130,7.65814,1,0.000129,4.26
140,7.643166,1,0.000139,4.29
150,7.582623,1,0.000149,4.25
160,7.62351,1,0.000159,4.26
170,7.62753,1,0.000169,4.27
180,7.600438,1,0.000179,4.26
190,7.657909,1,0.000189,4.25
200,7.602947,1,0.000199,4.26
210,7.612565,1,0.000209,4.24
220,7.536847,1,0.000219,4.23
230,7.558007,1,0.000229,4.23
240,7.694531,1,0.000239,4.22
250,7.574755,1,0.000249,4.27
260,7.600763,1,0.000259,4.18
270,7.612599,1,0.000269,4.2
280,7.622688,1,0.000279,4.37
290,7.61268,1,0.000289,4.56
300,7.610881,1,0.000299,4.38
310,7.607479,1,0.00029999,4.4
320,7.586494,1,0.00029996,4.31
330,7.598851,1,0.00029991,4.73
340,7.598771,1,0.00029985,4.12
350,7.651744,1,0.00029976,4.42
360,7.613457,1,0.00029965,4.16
370,7.599209,1,0.00029952,4.36
380,7.614216,1,0.00029937,4.36
390,7.618831,1,0.0002992,4.46
400,7.51984,1,0.00029901,4.17
410,7.563571,1,0.0002988,4.48
420,7.610684,1,0.00029856,4.1
430,7.602865,1,0.00029831,4.29
440,7.508042,1,0.00029804,4.24
450,7.596638,1,0.00029775,4.28
460,7.579515,1,0.00029744,4.41
470,7.659381,1,0.00029711,4.18
480,7.543913,1,0.00029676,4.36
490,7.627162,1,0.00029639,4.32
500,7.547552,1,0.000296,4.33
510,7.562604,1,0.00029559,10.96
520,7.588323,1,0.00029516,4.32
530,7.613867,1,0.00029471,4.26
540,7.608138,1,0.00029424,4.4
550,7.579157,1,0.00029375,4.19
560,7.564112,1,0.00029324,4.22
570,7.597888,1,0.00029271,4.22
580,7.566415,1,0.00029217,4.23
590,7.596651,1,0.0002916,4.2
600,7.551657,1,0.00029101,4.22
610,7.663419,1,0.00029041,4.23
620,7.550337,1,0.00028979,4.33
630,7.54192,1,0.00028914,4.39
640,7.611457,1,0.00028848,4.31
650,7.614953,1,0.0002878,4.32
660,7.507051,1,0.0002871,4.36
670,7.552907,1,0.00028639,4.37
680,7.567644,1,0.00028565,4.3
690,7.514603,1,0.0002849,4.29
700,7.457893,1,0.00028412,4.36
710,7.523414,1,0.00028333,4.35
720,7.596828,1,0.00028252,4.41
730,7.580368,1,0.0002817,4.62
740,7.517294,1,0.00028085,4.44
750,7.566186,1,0.00027999,4.36
760,7.550701,1,0.00027911,4.31
770,7.552255,1,0.00027821,4.31
780,7.549145,1,0.0002773,4.33
790,7.512856,1,0.00027637,4.33
800,7.517432,1,0.00027542,4.32
810,7.508389,1,0.00027445,4.32
820,7.527782,1,0.00027347,4.3
830,7.549129,1,0.00027247,4.32
840,7.491474,1,0.00027146,4.32
850,7.563949,1,0.00027042,4.36
860,7.483244,1,0.00026937,4.31
870,7.518059,1,0.00026831,4.62
880,7.578013,1,0.00026723,4.95
890,7.527022,1,0.00026613,4.56
900,7.547872,1,0.00026502,5.18
910,7.565462,1,0.00026389,4.87
920,7.585588,1,0.00026275,6.29
930,7.513457,1,0.00026159,6.35
940,7.589432,1,0.00026041,4.38
950,7.609748,1,0.00025923,5.04
960,7.56386,1,0.00025802,4.34
970,7.486437,1,0.0002568,4.55
980,7.562444,1,0.00025557,4.37
990,7.547105,1,0.00025432,4.46
1000,7.56383,1,0.00025306,4.4
1010,7.551096,1,0.00025179,11.13
1020,7.62773,1,0.0002505,4.61
1030,7.48256,1,0.0002492,4.41
1040,7.530504,1,0.00024788,4.38
1050,7.55519,1,0.00024655,4.38
1060,7.549902,1,0.00024521,4.37
1070,7.564647,1,0.00024385,4.33
1080,7.512882,1,0.00024249,4.37
1090,7.581508,1,0.00024111,4.56
1100,7.503826,1,0.00023971,4.75
1110,7.508589,1,0.00023831,4.54
1120,7.537891,1,0.00023689,4.5
1130,7.541386,1,0.00023546,4.49
1140,7.52316,1,0.00023402,4.34
1150,7.605006,1,0.00023257,4.56
1160,7.581414,1,0.00023111,4.67
1170,7.55662,1,0.00022964,4.45
1180,7.476864,1,0.00022815,4.68
1190,7.518434,1,0.00022666,4.63
1200,7.522311,1,0.00022515,4.33
1210,7.565913,1,0.00022364,4.3
1220,7.562392,1,0.00022211,4.31
1230,7.519341,1,0.00022057,4.48
1240,7.508889,1,0.00021903,5.15
1250,7.505109,1,0.00021748,4.97
1260,7.561196,1,0.00021591,4.77
1270,7.580419,1,0.00021434,4.42
1280,7.543336,1,0.00021276,4.18
1290,7.511596,1,0.00021117,4.19
1300,7.568198,1,0.00020957,4.41
1310,7.539679,1,0.00020797,4.36
1320,7.555225,1,0.00020635,4.4
1330,7.565753,1,0.00020473,4.26
1340,7.501131,1,0.0002031,4.28
1350,7.463401,1,0.00020147,4.3
1360,7.503967,1,0.00019982,4.26
1370,7.545177,1,0.00019817,4.71
1380,7.502289,1,0.00019652,4.51
1390,7.508959,1,0.00019486,4.53
1400,7.55907,1,0.00019319,4.42
1410,7.560453,1,0.00019151,4.56
1420,7.537324,1,0.00018983,4.41
1430,7.550071,1,0.00018815,4.36
1440,7.550086,1,0.00018646,4.24
1450,7.531939,1,0.00018476,4.18
1460,7.49854,1,0.00018306,4.22
1470,7.565393,1,0.00018136,4.24
1480,7.536228,1,0.00017965,4.21
1490,7.548826,1,0.00017794,4.22
1500,7.506366,1,0.00017622,4.21
1510,7.492141,1,0.0001745,10.93
1520,7.485166,1,0.00017278,4.59
1530,7.533371,1,0.00017105,4.49
1540,7.507617,1,0.00016932,4.36
1550,7.53329,1,0.00016759,4.45
1560,7.525057,1,0.00016585,4.46
1570,7.472484,1,0.00016412,4.52
1580,7.51685,1,0.00016238,4.49
1590,7.535716,1,0.00016064,4.55
1600,7.558544,1,0.0001589,4.41
1610,7.520192,1,0.00015715,4.45
1620,7.514237,1,0.00015541,4.51
1630,7.4985,1,0.00015366,4.49
1640,7.502448,1,0.00015192,4.43
1650,7.550443,1,0.00015017,4.48
1660,7.512892,1,0.00014843,4.51
1670,7.467523,1,0.00014668,4.38
1680,7.432517,1,0.00014494,4.42
1690,7.497165,1,0.0001432,4.6
1700,7.553584,1,0.00014145,4.69
1710,7.501561,1,0.00013971,4.45
1720,7.528156,1,0.00013797,4.4
1730,7.518658,1,0.00013623,4.47
1740,7.54681,1,0.00013449,4.38
1750,7.552188,1,0.00013276,4.45
1760,7.512219,1,0.00013103,4.45
1770,7.515228,1,0.0001293,4.42
1780,7.574705,1,0.00012757,4.48
1790,7.460763,1,0.00012585,4.42
1800,7.524837,1,0.00012412,4.48
1810,7.552129,1,0.00012241,4.34
1820,7.527026,1,0.00012069,4.4
1830,7.50561,1,0.00011898,4.48
1840,7.512605,1,0.00011728,4.37
1850,7.505828,1,0.00011558,4.39
1860,7.457349,1,0.00011388,4.41
1870,7.561387,1,0.00011219,4.35
1880,7.600872,1,0.0001105,4.4
1890,7.525437,1,0.00010882,4.42
1900,7.507073,1,0.00010715,4.34
1910,7.562498,1,0.00010548,4.31
1920,7.51274,1,0.00010381,4.48
1930,7.473848,1,0.00010216,4.39
1940,7.545448,1,0.00010051,4.42
1950,7.491084,1,9.886e-05,4.4
1960,7.518188,1,9.722e-05,4.4
1970,7.465579,1,9.559e-05,4.32
1980,7.524072,1,9.397e-05,4.49
1990,7.495281,1,9.236e-05,4.31
2000,7.477609,1,9.075e-05,4.73
2010,7.45543,1,8.915e-05,11.75
2020,7.431865,1,8.756e-05,4.35
2030,7.520524,1,8.598e-05,4.43
2040,7.461336,1,8.44e-05,4.17
2050,7.451064,1,8.284e-05,4.46
2060,7.495537,1,8.128e-05,4.38
2070,7.49679,1,7.973e-05,4.48
2080,7.486256,1,7.82e-05,4.54
2090,7.510022,1,7.667e-05,4.82
2100,7.492645,1,7.515e-05,4.3
2110,7.500467,1,7.364e-05,4.47
2120,7.479605,1,7.215e-05,4.39
2130,7.511318,1,7.066e-05,4.42
2140,7.543968,1,6.918e-05,4.44
2150,7.561027,1,6.772e-05,4.45
2160,7.496988,1,6.627e-05,4.46
2170,7.442095,1,6.482e-05,4.51
2180,7.466231,1,6.339e-05,4.45
2190,7.546742,1,6.197e-05,4.63
2200,7.500883,1,6.057e-05,4.41
2210,7.455778,1,5.917e-05,4.72
2220,7.500681,1,5.779e-05,4.51
2230,7.54958,1,5.642e-05,4.46
2240,7.504494,1,5.506e-05,4.33
2250,7.498836,1,5.372e-05,4.41
2260,7.550204,1,5.238e-05,4.33
2270,7.462611,1,5.107e-05,4.33
2280,7.49801,1,4.976e-05,4.37
2290,7.500502,1,4.847e-05,4.32
2300,7.507204,1,4.719e-05,4.34
2310,7.495774,1,4.593e-05,4.31
2320,7.507103,1,4.468e-05,4.32
2330,7.485732,1,4.344e-05,4.31
2340,7.500765,1,4.222e-05,4.35
2350,7.588366,1,4.101e-05,4.45
2360,7.566708,1,3.982e-05,4.3
2370,7.478282,1,3.865e-05,4.33
2380,7.500527,1,3.748e-05,4.29
2390,7.51124,1,3.634e-05,4.47
2400,7.470828,1,3.521e-05,4.81
2410,7.463454,1,3.409e-05,4.51
2420,7.589525,1,3.299e-05,4.51
2430,7.453415,1,3.191e-05,4.48
2440,7.491444,1,3.084e-05,4.56
2450,7.456264,1,2.979e-05,4.56
2460,7.500982,1,2.875e-05,4.42
2470,7.438258,1,2.773e-05,4.39
2480,7.516351,1,2.673e-05,4.65
2490,7.494774,1,2.574e-05,4.78
2500,7.454519,1,2.477e-05,4.86
2510,7.557758,1,2.382e-05,11.39
2520,7.473682,1,2.289e-05,4.42
2530,7.487109,1,2.197e-05,4.42
2540,7.473145,1,2.107e-05,4.32
2550,7.471541,1,2.018e-05,4.33
2560,7.553555,1,1.932e-05,4.35
2570,7.478673,1,1.847e-05,4.36
2580,7.461619,1,1.764e-05,4.36
2590,7.458579,1,1.683e-05,4.35
2600,7.496923,1,1.603e-05,4.37
2610,7.450871,1,1.526e-05,4.34
2620,7.45083,1,1.45e-05,4.33
2630,7.542372,1,1.376e-05,4.34
2640,7.493621,1,1.304e-05,4.31
2650,7.483819,1,1.234e-05,4.35
2660,7.513781,1,1.165e-05,4.34
2670,7.493595,1,1.099e-05,4.35
2680,7.504486,1,1.034e-05,4.36
2690,7.442168,1,9.71e-06,4.54
2700,7.489117,1,9.11e-06,4.54
2710,7.517579,1,8.52e-06,4.51
2720,7.475697,1,7.95e-06,4.39
2730,7.448953,1,7.4e-06,4.42
2740,7.486246,1,6.86e-06,4.41
2750,7.473219,1,6.35e-06,4.38
2760,7.474952,1,5.86e-06,4.38
2770,7.492011,1,5.39e-06,4.36
2780,7.496401,1,4.93e-06,4.36
2790,7.496254,1,4.5e-06,4.35
2800,7.494217,1,4.08e-06,4.47
2810,7.447272,1,3.69e-06,4.51
2820,7.500459,1,3.31e-06,4.47
2830,7.46208,1,2.96e-06,4.37
2840,7.487281,1,2.62e-06,4.36
2850,7.505561,1,2.31e-06,4.38
2860,7.517123,1,2.01e-06,4.36
2870,7.461025,1,1.74e-06,4.36
2880,7.509685,1,1.48e-06,4.37
2890,7.49952,1,1.25e-06,4.33
2900,7.490974,1,1.03e-06,4.35
2910,7.459946,1,8.4e-07,4.34
2920,7.489647,1,6.7e-07,4.32
2930,7.55443,1,5.1e-07,4.34
2940,7.490785,1,3.8e-07,4.34
2950,7.548323,1,2.6e-07,4.34
2960,7.441705,1,1.7e-07,4.3
2970,7.553479,1,1e-07,4.3
2980,7.581805,1,4e-08,4.28
2990,7.49344,1,1e-08,4.3
3000,7.53965,1,0.0,4.28
