step,train_loss,gradient_norm,q1_residual_rms,injected_noise_rms,bits_used,lr,elapsed_s
10,10.183474,7.583273,0.0171061,0.0171055,16,5.4e-06,3.82
20,10.019076,7.601851,0.01710611,0.01710599,16,1.14e-05,3.9
30,9.72381,6.510127,0.01710616,0.0171061,16,1.74e-05,3.9
40,9.37079,5.234006,0.01710628,0.01710801,16,2.34e-05,3.84
50,9.095992,3.607409,0.01710651,0.01710846,16,2.94e-05,3.9
60,8.840807,3.001616,0.01710688,0.01710705,16,3.54e-05,3.89
70,8.660856,2.51357,0.01710735,0.01710789,16,4.14e-05,3.93
80,8.543575,2.264182,0.0171079,0.01710902,16,4.74e-05,3.88
90,8.438723,1.875166,0.0171085,0.01710875,16,5.34e-05,3.89
100,8.296877,1.69744,0.01710915,0.017108,16,5.94e-05,3.87
110,8.149179,1.979708,0.0171099,0.01710915,16,6.54e-05,3.94
120,8.00766,1.42305,0.01711066,0.01711097,16,7.14e-05,3.93
130,7.905462,1.486328,0.0171115,0.01711108,16,7.74e-05,3.87
140,7.86371,1.413416,0.01711241,0.01711465,16,8.34e-05,3.98
150,7.787458,1.45883,0.01711341,0.01711208,16,8.94e-05,3.93
160,7.677948,1.185089,0.01711447,0.01711513,16,9.54e-05,3.96
170,7.66086,1.276624,0.01711555,0.01711575,16,0.0001014,3.89
180,7.611571,1.15845,0.0171167,0.01711551,16,0.0001074,3.92
190,7.597897,1.148502,0.01711796,0.01711738,16,0.0001134,3.9
200,7.568207,1.109132,0.01711923,0.01711941,16,0.0001194,3.94
210,7.537744,1.097147,0.01712055,0.01712044,16,0.0001254,3.9
220,7.535558,1.11148,0.01712201,0.01712122,16,0.0001314,3.91
230,7.609679,1.1589,0.01712362,0.01712291,16,0.0001374,3.87
240,7.642892,1.055007,0.01712544,0.01712759,16,0.0001434,3.9
250,7.502758,1.338988,0.01712727,0.01712725,16,0.0001494,3.91
260,7.563927,1.182181,0.0171292,0.0171289,16,0.0001554,3.96
270,7.569627,1.204022,0.0171313,0.01713081,16,0.0001614,3.92
280,7.542023,1.014679,0.0171336,0.01713384,16,0.0001674,3.89
290,7.582335,1.031444,0.01713607,0.01713633,16,0.0001734,3.91
300,7.599807,1.141594,0.01713876,0.01713959,16,0.0001794,3.9
310,7.568403,1.04781,0.01714169,0.01714073,16,0.0001854,3.94
320,7.613135,1.09709,0.01714473,0.01714471,16,0.0001914,3.89
